record_id,filer_id,filer_name,party,date,amount,payee_display,purpose_display,office,source_link,vendor_ids,vendor_names,vendor_groups,vendor_eras,confidences
2834446-91-EXP5119,1414018,Gavin Newsom,,2023-01-09,3000.49,"TruVerse, Inc. dba Amplify.ai",Text Messages,,,amplify_ai,Amplify.ai (TruVerse),political_specific,legacy,high
2834446-92-EXP5285,1414018,Gavin Newsom,,2023-04-12,3000.81,"TruVerse, Inc. dba Amplify.ai",Text Messages,,,amplify_ai,Amplify.ai (TruVerse),political_specific,legacy,high
2834446-93-EXP5312,1414018,Gavin Newsom,,2023-06-07,38.79,"TruVerse, Inc. dba Amplify.ai",Text Messages,,,amplify_ai,Amplify.ai (TruVerse),political_specific,legacy,high
2831336-15-EXP73,1457684,Todd Gloria,,2023-02-25,301.98,The Gemini Group /  Jennifer Tierney,,,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,medium
2831336-72-EXP288,1457684,Todd Gloria,,2023-05-23,2892.88,The Gemini Group /  Jennifer Tierney,See Sch. G,,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,medium
2831336-99-EXP462,1457684,Todd Gloria,,2023-06-25,1225.0,The Gemini Group /  Jennifer Tierney,See Sch. G,,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,medium
2835850-226-G-118479,741949,REPUBLICAN PARTY OF SAN DIEGO COUNTY- STATE ACCOUNT,,2023-02-06,59.16,GRAMMARLY.COM,SOFTWARE,,,grammarly,Grammarly,general_purpose,legacy,high
2880568-74-EXP5329,1414018,Gavin Newsom,,2023-07-06,2208.97,"TruVerse, Inc. dba Amplify.ai",Text Messages,,,amplify_ai,Amplify.ai (TruVerse),political_specific,legacy,high
2880568-75-EXP5334,1414018,Gavin Newsom,,2023-07-07,3435.15,"TruVerse, Inc. dba Amplify.ai",Text Messages,,,amplify_ai,Amplify.ai (TruVerse),political_specific,legacy,high
2874130-10-EXP189,1460549,Tenessa Audette,,2023-09-20,58.0,Campaign Nucleus LLC,,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
2874130-15-EXP243,1460549,Tenessa Audette,,2023-10-12,58.57,Campaign Nucleus LLC,,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
2874130-25-EXP294,1460549,Tenessa Audette,,2023-11-06,61.23,Campaign Nucleus LLC,,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
2874130-35-EXP342,1460549,Tenessa Audette,,2023-12-06,52.28,Campaign Nucleus LLC,,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
2894485-30-EDT135,1387303,PEOPLE FOR BETTER GOVERNMENT COMMITTEE OF THE SAN MANUEL BAND OF MISSION INDIANS,,2024-02-09,3855.19,PROMPT.IO INC.,TEXT MESSAGES,,,prompt_io,Prompt.io,political_specific,legacy,high
2894485-31-EDT136,1387303,PEOPLE FOR BETTER GOVERNMENT COMMITTEE OF THE SAN MANUEL BAND OF MISSION INDIANS,,2024-02-09,2626.23,PROMPT.IO INC.,TEXT MESSAGES,,,prompt_io,Prompt.io,political_specific,legacy,high
2895488-20-E-437585,1268914,Reform California with Carl DeMaio - Ballot Measure Committee,,2024-02-05,1652.5,Prompt.io Inc,TEXT MESSAGING,,,prompt_io,Prompt.io,political_specific,legacy,high
2895488-21-E-452757,1268914,Reform California with Carl DeMaio - Ballot Measure Committee,,2024-02-10,1500.0,Prompt.io Inc,TEXT MESSAGING,,,prompt_io,Prompt.io,political_specific,legacy,high
2895027-64-PDT111,1458873,Catherine Stefani,,2024-02-06,12500.0,Prompt.io Inc.,Text Messaging Campaign,,,prompt_io,Prompt.io,political_specific,legacy,high
2920550-4-E-5332,1464298,Jodi Cleesattle,,2024-06-26,4000.0,The Gemini Group,,,,google_ai,Google (Gemini / Vertex AI),general_purpose,generative,medium
2867596-23-EDT3,1460602,Children's Educational Opportunity Act,,2023-07-30,270.0,Synthesia Limited,,,,synthesia,Synthesia,general_purpose,generative,high
2879410-4-E1732358,1463444,Jimmy Pham,,2023-10-23,25.0,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2879410-6-E1732362,1463444,Jimmy Pham,,2023-10-24,3.95,Numero.ai,Online Contribution Processing Fee,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2879410-7-E1732360,1463444,Jimmy Pham,,2023-10-31,3.95,Numero.ai,Online Contribution Processing Fee,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2872290-225-G-26862,1458770,Suzette Martinez Valladares,,2023-10-13,1100.55,"Prompt.IO, Inc.",,,,prompt_io,Prompt.io,political_specific,legacy,high
2872290-227-G-26980,1458770,Suzette Martinez Valladares,,2023-11-07,1365.53,"Prompt.IO, Inc.",,,,prompt_io,Prompt.io,political_specific,legacy,high
2879410-15-E1732366,1463444,Jimmy Pham,,2023-12-05,41.48,Numero.ai,Online Contribution Processing Fee,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2879410-16-E1732368,1463444,Jimmy Pham,,2023-12-12,19.75,Numero.ai,Online Contribution Processing Fee,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2879410-19-E1732516,1463444,Jimmy Pham,,2023-12-18,23.7,Numero.ai,Online Contribution Processing Fee,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2879410-20-E1732908,1463444,Jimmy Pham,,2023-12-25,23.7,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2894972-4-PDT14,1304253,Personal Insurance Federation Committee,,2024-02-07,2465.0,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
2894670-35-EDT168,1399192,Building a Healthy Future for CA Facilitated by Agricultural Council of CA,,2024-02-08,1536.0,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
2895117-3-EXP132,1435800,Project SuperBloom,,2024-02-14,400.0,CallTime.ai,,,,calltime_ai,CallTime.AI,political_specific,legacy,high
2895394-30-G-232688,741949,REPUBLICAN PARTY OF SAN DIEGO COUNTY- STATE ACCOUNT,,2024-01-31,92.16,GRAMMARLY.COM,SOFTWARE,,,grammarly,Grammarly,general_purpose,legacy,high
2956632-1-EXP613,1460549,Tenessa Audette,,2024-07-01,74.0,Campaign Nucleus LLC,,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
2956632-20-EXP659,1460549,Tenessa Audette,,2024-07-31,74.0,Campaign Nucleus LLC,,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
2956632-39-EXP714,1460549,Tenessa Audette,,2024-09-03,66.0,Campaign Nucleus LLC,,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
2956634-7-EXP1105,1458131,Kristie Bruce-Lane,,2024-07-10,2000.0,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
2956634-21-EXP1181,1458131,Kristie Bruce-Lane,,2024-08-07,5000.0,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
2956634-43-EXP1287,1458131,Kristie Bruce-Lane,,2024-09-04,8500.0,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
2937072-20-EXP132,1435800,Project SuperBloom,,2024-02-14,400.0,CallTime.ai,,,,calltime_ai,CallTime.AI,political_specific,legacy,high
2937072-21-EXP168,1435800,Project SuperBloom,,2024-05-15,400.0,CallTime.ai,,,,calltime_ai,CallTime.AI,political_specific,legacy,high
2956456-37-E1740170,1461897,Marisol Rubio,,2024-09-05,300.0,DonorAtlas,,,,donoratlas,DonorAtlas,political_specific,generative,high
2931758-19-EDT530,1281772,GOLDEN STATE LEADERSHIP FUND PAC,,2024-03-06,12068.88,PROMPT.IO INC.,TEXT MESSAGES,,,prompt_io,Prompt.io,political_specific,legacy,high
2935257-130-G-10710,1459950,Patrick Gipson,,2024-03-13,1179.04,Prompt.IO Inc.,PHO and Digital Advertising,,,prompt_io,Prompt.io,political_specific,legacy,high
2937072-17-EXP168,1435800,Project SuperBloom,,2024-05-15,400.0,CallTime.ai,,,,calltime_ai,CallTime.AI,political_specific,legacy,high
2956550-13-EXP244,1435800,Project SuperBloom,,2024-08-20,400.0,CallTime.ai,,,,calltime_ai,CallTime.AI,political_specific,legacy,high
2957368-10-EXP945,1464981,Jerry McNerney,,2024-07-01,22.0,Eleven Labs,,,,elevenlabs,ElevenLabs,general_purpose,generative,high
2957368-105-EXP1197,1464981,Jerry McNerney,,2024-08-01,22.0,Eleven Labs,,,,elevenlabs,ElevenLabs,general_purpose,generative,high
2957257-173-G-845501,1268914,Reform California with Carl DeMaio - Ballot Measure Committee,,2024-09-21,1394.8,Prompt.io Inc,TEXT MESSAGING,,,prompt_io,Prompt.io,political_specific,legacy,high
2957368-218-EXP1317,1464981,Jerry McNerney,,2024-09-03,22.0,Eleven Labs,,,,elevenlabs,ElevenLabs,general_purpose,generative,high
2936027-9-E1735940,1463444,Jimmy Pham,,2024-02-27,1.98,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2936027-10-E1736213,1463444,Jimmy Pham,,2024-02-29,171.84,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2936027-13-E1736215,1463444,Jimmy Pham,,2024-03-03,5.93,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2936027-19-E1736460,1463444,Jimmy Pham,,2024-03-18,3.95,Numero.ai,Online contribution processing fee,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2936027-25-E1737089,1463444,Jimmy Pham,,2024-04-30,3.96,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2936027-26-E1737205,1463444,Jimmy Pham,,2024-05-06,50.14,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2936027-27-E1737336,1463444,Jimmy Pham,,2024-05-13,23.7,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2936027-28-E1737338,1463444,Jimmy Pham,,2024-05-20,9.09,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2936027-30-E1737544,1463444,Jimmy Pham,,2024-06-03,17.78,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2936027-32-E1737610,1463444,Jimmy Pham,,2024-06-10,107.26,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2936027-34-E1737772,1463444,Jimmy Pham,,2024-06-17,58.27,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2936027-37-E1737996,1463444,Jimmy Pham,,2024-06-24,74.09,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2936027-38-E1738115,1463444,Jimmy Pham,,2024-06-27,9.88,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2936027-39-E1738119,1463444,Jimmy Pham,,2024-06-30,39.5,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2936027-40-E1738117,1463444,Jimmy Pham,,2024-06-30,25.68,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2956462-2-E1738334,1463444,Jimmy Pham,,2024-07-02,90.62,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2956462-6-E1738914,1463444,Jimmy Pham,,2024-07-08,0.99,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2956462-8-E1738916,1463444,Jimmy Pham,,2024-07-22,13.83,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2956462-19-E1739432,1463444,Jimmy Pham,,2024-08-05,5.14,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2956462-22-E1739481,1463444,Jimmy Pham,,2024-08-12,7.12,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2956462-25-E1739753,1463444,Jimmy Pham,,2024-08-19,79.0,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2956462-30-E1739845,1463444,Jimmy Pham,,2024-08-26,2.97,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2956462-32-E1739938,1463444,Jimmy Pham,,2024-09-02,2.18,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2956462-35-E1740104,1463444,Jimmy Pham,,2024-09-09,40.49,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2956462-41-E1740228,1463444,Jimmy Pham,,2024-09-16,40.49,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2925759-7-EXP515,1460549,Tenessa Audette,,2024-03-06,174.0,Campaign Nucleus LLC,,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
2925759-14-EXP530,1460549,Tenessa Audette,,2024-04-04,50.0,Campaign Nucleus LLC,,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
2925759-21-EXP559,1460549,Tenessa Audette,,2024-05-08,50.0,Campaign Nucleus LLC,,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
2929641-42-PDT9,1463417,Jessica S Self,,2024-02-23,2183.0,Prompt.io Inc,,,,prompt_io,Prompt.io,political_specific,legacy,high
2929641-43-PDT10,1463417,Jessica S Self,,2024-03-05,1802.9,Prompt.io Inc,,,,prompt_io,Prompt.io,political_specific,legacy,high
2933938-1672-EDT47901,741666,California Democratic Party,,2024-04-10,705.0,"Otter.ai, Inc.",research,,,otter_ai,Otter.ai,general_purpose,legacy,high
2932387-10-EDT146,1387303,PEOPLE FOR BETTER GOVERNMENT COMMITTEE OF THE SAN MANUEL BAND OF MISSION INDIANS,,2024-02-18,2519.55,PROMPT.IO INC.,TEXT MESSAGES,,,prompt_io,Prompt.io,political_specific,legacy,high
2932156-106-EDT2389,911819,"JOBSPAC, A BI-PARTISAN COALITION OF CALIFORNIA EMPLOYERS, SPONSORED BY THE CALIFORNIA CHAMBER OF COMMERCE",,2024-02-28,11078.45,PROMPT.IO INC.,,,,prompt_io,Prompt.io,political_specific,legacy,high
2932156-108-EDT2385,911819,"JOBSPAC, A BI-PARTISAN COALITION OF CALIFORNIA EMPLOYERS, SPONSORED BY THE CALIFORNIA CHAMBER OF COMMERCE",,2024-06-30,6431.48,PROMPT.IO INC.,,,,prompt_io,Prompt.io,political_specific,legacy,high
2954269-143-G-275773,741949,REPUBLICAN PARTY OF SAN DIEGO COUNTY,,2024-08-15,960.0,PROMPT.IO,TEXTING,,,prompt_io,Prompt.io,political_specific,legacy,high
2956595-192-G-34502,1458770,Suzette Martinez Valladares,,2024-09-05,2254.38,"Prompt.IO, Inc.",,,,prompt_io,Prompt.io,political_specific,legacy,high
2935448-164-G-27481,1458770,Suzette Martinez Valladares,,2024-02-22,2974.07,"Prompt.IO, Inc.",,,,prompt_io,Prompt.io,political_specific,legacy,high
2972562-21-EDT163,1387303,PEOPLE FOR BETTER GOVERNMENT COMMITTEE OF THE SAN MANUEL BAND OF MISSION INDIANS,,2024-10-02,3156.02,PROMPT.IO INC.,TEXT MESSAGES,,,prompt_io,Prompt.io,political_specific,legacy,high
2972562-22-EDT167,1387303,PEOPLE FOR BETTER GOVERNMENT COMMITTEE OF THE SAN MANUEL BAND OF MISSION INDIANS,,2024-10-09,2563.69,PROMPT.IO INC.,TEXT MESSAGES,,,prompt_io,Prompt.io,political_specific,legacy,high
2972481-183-E-276104,741949,REPUBLICAN PARTY OF SAN DIEGO COUNTY,,2024-09-26,3000.0,PROMPT.IO,MRB - TEXTING IN SUPPORT OF KEVIN FAULCONER FOR SUPERVISOR,,,prompt_io,Prompt.io,political_specific,legacy,high
2972481-201-E-276198,741949,REPUBLICAN PARTY OF SAN DIEGO COUNTY,,2024-10-03,2000.0,PROMPT.IO,,,,prompt_io,Prompt.io,political_specific,legacy,high
2996218-5-EXP874,1460549,Tenessa Audette,,2024-10-31,50.0,Campaign Nucleus LLC,,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
2996218-13-EXP897,1460549,Tenessa Audette,,2024-12-01,50.0,Campaign Nucleus LLC,,,,campaign_nucleus,Campaign Nucleus,political_specific,legacy,high
3002203-11-EXP1458,1458131,Kristie Bruce-Lane,,2024-11-01,1000.0,Prompt.io Inc.,Database & Voter Messaging Costs,,,prompt_io,Prompt.io,political_specific,legacy,high
2972594-75-PDT252,1458873,Catherine Stefani,,2024-09-25,7500.0,Prompt.io Inc.,Texting Campaign,,,prompt_io,Prompt.io,political_specific,legacy,high
2972488-112-G-34951,1458770,Suzette Martinez Valladares,,2024-10-17,5019.11,"Prompt.IO, Inc.",,,,prompt_io,Prompt.io,political_specific,legacy,high
2991791-5-E1741990,1463444,Jimmy Pham,,2024-10-21,92.05,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2991791-20-E1742415,1463444,Jimmy Pham,,2024-10-28,18.98,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2991791-25-E1742575,1463444,Jimmy Pham,,2024-10-31,41.48,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2991791-34-E1742736,1463444,Jimmy Pham,,2024-11-03,0.2,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2991791-40-E1742738,1463444,Jimmy Pham,,2024-11-04,1.98,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2991791-45-E1742917,1463444,Jimmy Pham,,2024-11-05,19.75,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2991791-52-E1742919,1463444,Jimmy Pham,,2024-11-07,0.99,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
2991791-67-E1743333,1463444,Jimmy Pham,,2024-11-18,19.75,Numero.ai,,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
3011098-19-EDT15,1460602,Children's Educational Opportunity Act,,2024-07-19,270.0,Synthesia Limited,,,,synthesia,Synthesia,general_purpose,generative,high
3011734-87-EDT314,1456955,Greg Wallis,,2024-10-21,12267.28,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
3011734-88-EDT315,1456955,Greg Wallis,,2024-10-21,26426.72,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
2993972-10-EDT10,1466082,Elisabeth Lawler,,2024-11-05,1531.15,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
2993972-11-EDT11,1466082,Elisabeth Lawler,,2024-11-05,7109.69,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
2986469-12-EDT44,1475621,"Safe and Affordable Riverside County, supporting Greg Wallis for Assembly 2024, a coalition of business organizations",,2024-10-26,2321.17,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
3012085-144-EDT174,1456632,Esmeralda Soria,,2024-12-02,3657.29,"Prompt.IO, Inc.",Text Blasts,,,prompt_io,Prompt.io,political_specific,legacy,high
2972692-38-EXP1523,1464981,Jerry McNerney,,2024-10-01,22.0,Eleven Labs,,,,elevenlabs,ElevenLabs,general_purpose,generative,high
3009074-22-EDT1,1466023,Statewide California Coalition Solutions Committee,,2024-10-23,54560.0,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
2971407-144-PDT1259,911819,"JOBSPAC, A BI-PARTISAN COALITION OF CALIFORNIA EMPLOYERS, SPONSORED BY THE CALIFORNIA CHAMBER OF COMMERCE",,2024-10-15,7370.69,PROMPT.IO INC.,,,,prompt_io,Prompt.io,political_specific,legacy,high
2972206-78-EDT311,1456955,Greg Wallis,,2024-10-16,12770.96,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
2971166-17-EXP1457,1458131,Kristie Bruce-Lane,,2024-10-04,8500.0,Prompt.io Inc.,Database & Voter Messaging Costs,,,prompt_io,Prompt.io,political_specific,legacy,high
2971501-27-PDT12,1463417,Jessica S Self,,2024-10-08,1188.66,Prompt.io Inc,,,,prompt_io,Prompt.io,political_specific,legacy,high
3009544-13-EDT172,1387303,PEOPLE FOR BETTER GOVERNMENT COMMITTEE OF THE SAN MANUEL BAND OF MISSION INDIANS,,2024-11-06,6163.79,PROMPT.IO INC.,TEXT MESSAGES,,,prompt_io,Prompt.io,political_specific,legacy,high
3011337-39-PDT15,1463417,Jessica S Self,,2024-10-28,3293.84,Prompt.io Inc,,,,prompt_io,Prompt.io,political_specific,legacy,high
3011337-40-EDT27,1463417,Jessica S Self,,2024-11-01,6106.01,Prompt.io Inc,,,,prompt_io,Prompt.io,political_specific,legacy,high
3011337-41-EDT32,1463417,Jessica S Self,,2024-11-05,560.0,Prompt.io Inc,,,,prompt_io,Prompt.io,political_specific,legacy,high
2989545-17-EDT80,1474913,Neighbors for Safe and Affordable Communities opposing Kipp Mueller for Senate 2024 (See memo for full name),,2024-10-22,5995.4,Prompt.io Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
2972432-45-G-11447,1459950,Patrick Gipson,,2024-10-02,885.19,Prompt.IO Inc.,,,,prompt_io,Prompt.io,political_specific,legacy,high
3013048-135-G-35075,1458770,Suzette Martinez Valladares,,2024-10-25,1582.95,"Prompt.IO, Inc.",Text Messages,,,prompt_io,Prompt.io,political_specific,legacy,high
3013048-155-G-35270,1458770,Suzette Martinez Valladares,,2024-11-05,2571.63,"Prompt.IO, Inc.",Text Messages,,,prompt_io,Prompt.io,political_specific,legacy,high
2972485-104-G-924050,1268914,Reform California with Carl DeMaio - Ballot Measure Committee,,2024-09-30,5400.0,Prompt.io Inc,TEXT MESSAGING,,,prompt_io,Prompt.io,political_specific,legacy,high
2972485-116-G-924015,1268914,Reform California with Carl DeMaio - Ballot Measure Committee,,2024-10-19,4500.0,Prompt.io Inc,TEXT MESSAGING,,,prompt_io,Prompt.io,political_specific,legacy,high
3009586-66-PDT1277,911819,"JOBSPAC, A BI-PARTISAN COALITION OF CALIFORNIA EMPLOYERS, SPONSORED BY THE CALIFORNIA CHAMBER OF COMMERCE",,2024-10-28,23288.35,PROMPT.IO INC.,,,,prompt_io,Prompt.io,political_specific,legacy,high
3009586-67-PDT1282,911819,"JOBSPAC, A BI-PARTISAN COALITION OF CALIFORNIA EMPLOYERS, SPONSORED BY THE CALIFORNIA CHAMBER OF COMMERCE",,2024-10-28,20094.07,PROMPT.IO INC.,,,,prompt_io,Prompt.io,political_specific,legacy,high
3011349-126-EDT162,1457655,Darshana R Patel,,2024-10-31,7236.47,Prompt.io Inc,Field Program Costs,,,prompt_io,Prompt.io,political_specific,legacy,high
3009586-71-EDT2502,911819,"JOBSPAC, A BI-PARTISAN COALITION OF CALIFORNIA EMPLOYERS, SPONSORED BY THE CALIFORNIA CHAMBER OF COMMERCE",,2024-10-31,15381.31,PROMPT.IO INC.,,,,prompt_io,Prompt.io,political_specific,legacy,high
3013444-141-G-277110,741949,REPUBLICAN PARTY OF SAN DIEGO COUNTY,,2024-11-15,960.0,PROMPT.IO,GOTV TEXTS,,,prompt_io,Prompt.io,political_specific,legacy,high
3013444-142-G-277111,741949,REPUBLICAN PARTY OF SAN DIEGO COUNTY,,2024-11-15,960.0,PROMPT.IO,GOTV TEXTS,,,prompt_io,Prompt.io,political_specific,legacy,high
3013444-143-G-277112,741949,REPUBLICAN PARTY OF SAN DIEGO COUNTY,,2024-11-15,960.0,PROMPT.IO,GOTV TEXTS,,,prompt_io,Prompt.io,political_specific,legacy,high
3013444-198-G-277386,741949,REPUBLICAN PARTY OF SAN DIEGO COUNTY,,2024-12-27,640.0,PROMPT.IO,GOTV TEXTS,,,prompt_io,Prompt.io,political_specific,legacy,high
3013444-199-G-277387,741949,REPUBLICAN PARTY OF SAN DIEGO COUNTY,,2024-12-27,640.0,PROMPT.IO,GOTV TEXTS,,,prompt_io,Prompt.io,political_specific,legacy,high
3013444-200-G-277388,741949,REPUBLICAN PARTY OF SAN DIEGO COUNTY,,2024-12-27,1280.0,PROMPT.IO,GOTV TEXTS,,,prompt_io,Prompt.io,political_specific,legacy,high
3013444-201-G-277389,741949,REPUBLICAN PARTY OF SAN DIEGO COUNTY,,2024-12-27,640.0,PROMPT.IO,GOTV TEXTS,,,prompt_io,Prompt.io,political_specific,legacy,high
3013444-202-G-277390,741949,REPUBLICAN PARTY OF SAN DIEGO COUNTY,,2024-12-27,1280.0,PROMPT.IO,GOTV TEXTS,,,prompt_io,Prompt.io,political_specific,legacy,high
3013444-203-G-277391,741949,REPUBLICAN PARTY OF SAN DIEGO COUNTY,,2024-12-27,1920.0,PROMPT.IO,GOTV TEXTS,,,prompt_io,Prompt.io,political_specific,legacy,high
2971407-143-PDT1259,911819,"JOBSPAC, A BI-PARTISAN COALITION OF CALIFORNIA EMPLOYERS, SPONSORED BY THE CALIFORNIA CHAMBER OF COMMERCE",,2024-10-15,7370.69,PROMPT.IO INC.,,,,prompt_io,Prompt.io,political_specific,legacy,high
3059097-363-NON110508,741666,California Democratic Party,,2025-06-30,255.0,DonorAtlas,subscription,,,donoratlas,DonorAtlas,political_specific,generative,high
3085787-85-EXP44020,810163,California Republican Party - State,,2025-10-17,41.02,Prompt.io Inc.,Digital Ads,,,prompt_io,Prompt.io,political_specific,legacy,high
3085787-86-EXP44018,810163,California Republican Party - State,,2025-10-17,4500.0,Prompt.io Inc.,Digital Ads,,,prompt_io,Prompt.io,political_specific,legacy,high
3071362-4-EXP609,1461592,Janelle Kellman,,2025-01-04,258.0,NUMERO.AI,Donor lists,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
3071362-5-EXP596,1461592,Janelle Kellman,,2025-01-05,1000.0,NUMERO.AI,Donor lists,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
3071362-17-EXP595,1461592,Janelle Kellman,,2025-02-06,1000.0,NUMERO.AI,Donor lists,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
3071362-32-EXP597,1461592,Janelle Kellman,,2025-03-24,1000.0,NUMERO.AI,Donor lists,,,numero_ai,Numero (donor database / call time),political_specific,legacy,high
3080088-453-NON111205,741666,California Democratic Party,,2025-08-29,255.0,DonorAtlas,subscription,,,donoratlas,DonorAtlas,political_specific,generative,high
3080088-454-NON111273,741666,California Democratic Party,,2025-08-29,255.0,DonorAtlas,subscription,,,donoratlas,DonorAtlas,political_specific,generative,high
3052254-490-NON109910,741666,California Democratic Party,,2025-05-23,255.0,DonorAtlas,subscription,,,donoratlas,DonorAtlas,political_specific,generative,high
3085567-196-EDT51,1483178,No on Prop 50 - Stop Sacramento's Power Grab,,2025-09-22,23500.0,"EyesOver, LLC",,,,eyesover,EyesOver,political_specific,legacy,high
3059097-364-NON110508,741666,California Democratic Party,,2025-06-30,255.0,DonorAtlas,subscription,,,donoratlas,DonorAtlas,political_specific,generative,high
3064941-19-EXP503,1435800,Project SuperBloom,,2025-01-10,400.0,CallTime.ai,,,,calltime_ai,CallTime.AI,political_specific,legacy,high
3064941-20-EXP517,1435800,Project SuperBloom,,2025-04-10,400.0,CallTime.ai,,,,calltime_ai,CallTime.AI,political_specific,legacy,high
3071494-248-PDT26,1479597,Katie Porter,,2025-04-04,101.94,Otter.ai,,,,otter_ai,Otter.ai,general_purpose,legacy,high
3071494-249-PDT65,1479597,Katie Porter,,2025-05-04,101.94,Otter.ai,,,,otter_ai,Otter.ai,general_purpose,legacy,high
3071494-250-PDT77,1479597,Katie Porter,,2025-05-13,12.61,Otter.ai,,,,otter_ai,Otter.ai,general_purpose,legacy,high
3071494-251-PDT104,1479597,Katie Porter,,2025-06-04,126.07,Otter.ai,,,,otter_ai,Otter.ai,general_purpose,legacy,high
3071494-313-PDT154,1479597,Katie Porter,,2025-06-30,7500.0,"TruVerse, Inc. dba Amplify.ai",Text Messages,,,amplify_ai,Amplify.ai (TruVerse),political_specific,legacy,high
