filer_cpf_id,year,total_expenditure
17572,2024,789.48
17576,2023,10723.12
17576,2024,120.0
17576,2025,110.66
17577,2023,19705.56
17577,2024,2854.13
17577,2025,1818.86
17577,2026,70.7
17580,2023,646.63
17580,2024,584.44
17580,2025,306.04
17581,2023,369.72
17581,2024,1115.52
17583,2023,11.84
17585,2023,171.55
17585,2024,556.73
17586,2023,24.0
17586,2024,24.0
17586,2025,15114.52
17586,2026,49.13
17587,2023,1337.89
17587,2024,1254.07
17587,2025,944.15
17587,2026,549.6
17589,2023,34.31
17590,2023,7231.16
17591,2023,89295.46
17591,2024,2146.29
17592,2023,10765.32
17592,2024,4397.98
17592,2025,8514.2
17592,2026,17284.21
17593,2023,18979.09
17593,2024,552.96
17593,2025,200.0
17593,2026,500.0
17595,2023,369.21
17596,2023,96101.34
17596,2024,49662.72
17596,2025,2367.39
17600,2023,28379.98
17600,2024,309889.04
17600,2025,54194.92
17600,2026,143586.37
17601,2023,5858.42
17601,2024,10445.33
17601,2025,73169.81
17601,2026,13815.46
17602,2023,60.0
17602,2024,1853.9
17603,2023,1549.03
17604,2023,32061.31
17604,2024,1957.16
17604,2025,1617.48
17604,2026,7135.96
17605,2023,35.0
17605,2024,251.33
17605,2025,63029.24
17606,2023,5832.27
17606,2024,3898.39
17606,2025,3813.37
17606,2026,5458.1
17608,2023,84.0
17608,2024,23.0
17609,2023,183.75
17610,2023,937.38
17610,2024,305.54
17610,2025,40.0
17610,2026,40.0
17613,2023,872.47
17614,2023,3084.66
17614,2024,47137.45
17614,2025,1857.83
17614,2026,1875.38
17617,2023,30894.3
17617,2024,7269.99
17617,2025,17085.42
17617,2026,8477.38
17632,2023,19.99
17632,2024,558.56
17632,2025,30.0
17633,2023,602.68
17635,2023,5402.23
17635,2024,563.64
17635,2025,77.05
17635,2026,369.87
17644,2023,20.0
17644,2024,116.56
17644,2025,180.0
17644,2026,1173.1
17647,2023,3610.31
17647,2024,1292.18
17647,2025,250.0
17647,2026,1500.0
17648,2023,104694.9
17648,2024,11512.86
17648,2025,225.46
17648,2026,125.0
17649,2023,10904.96
17649,2024,7853.28
17649,2025,9344.76
17649,2026,2272.3
17654,2023,65.98
17654,2024,65.0
17654,2025,60.0
17654,2026,40.0
17656,2023,4887.31
17656,2024,4202.58
17656,2025,95297.76
17656,2026,1550.96
17661,2023,192.0
17661,2024,192.0
17661,2025,28063.93
17661,2026,165.19
17663,2023,2564.23
17663,2024,1323.68
17663,2025,6079.9
17663,2026,200.0
17668,2023,2325.46
17669,2023,279232.6
17669,2024,141612.93
17669,2025,343038.74
17669,2026,78751.3
17670,2023,29486.03
17670,2024,41953.48
17670,2025,31661.45
17670,2026,19536.69
17672,2023,2785.1
17672,2024,4190.66
17672,2025,179.0
17672,2026,6.0
17673,2023,10352.33
17673,2024,3758.2
17673,2025,166636.28
17673,2026,7155.01
17677,2023,6125.0
17677,2024,5709.81
17677,2025,954.69
17677,2026,326.87
17678,2026,1885.92
17680,2023,6338.73
17680,2024,5729.96
17680,2025,9635.89
17680,2026,3868.5
17681,2023,20909.27
17684,2023,32731.52
17684,2024,3958.33
17684,2025,17353.82
17684,2026,2237.04
17685,2023,107.9
17686,2023,2367.6
17690,2023,394.5
17691,2023,575.35
17692,2023,762.75
17692,2024,408.21
17693,2023,4257.53
17693,2024,10.0
17693,2026,5.0
17695,2023,22339.84
17695,2024,421.07
17695,2025,20.0
17699,2023,13012.24
17699,2024,473.63
17699,2025,505.76
17703,2023,131860.11
17703,2024,32956.64
17703,2025,27204.63
17704,2023,15.0
17706,2023,1791.39
17706,2024,1215.0
17706,2025,419.92
17709,2023,60.0
17709,2024,74.0
17709,2025,84.0
17709,2026,57.0
17712,2023,5978.74
17712,2024,7789.39
17712,2025,46372.9
17712,2026,26558.08
17713,2023,1319.93
17715,2023,87.25
17717,2023,353.03
17717,2024,40.0
17717,2025,60.0
17717,2026,40.0
17719,2025,13874.28
17721,2023,5.0
17726,2023,1027.4
17726,2025,1000.0
17727,2023,4591.46
17727,2024,137.92
17728,2023,600.0
17731,2023,7056.45
17731,2024,305.95
17731,2025,3960.37
17731,2026,850.0
17734,2023,520.0
17734,2024,120.0
17734,2025,120.0
17734,2026,80.0
17736,2023,7500.0
17736,2025,2500.0
17738,2023,40.0
17739,2023,1088.8
17739,2024,13.0
17739,2025,5.0
17739,2026,10.0
17742,2023,375.0
17743,2023,5.0
17743,2024,55.0
17743,2025,2086.29
17743,2026,251.61
17747,2023,100.0
17748,2023,6640.4
17749,2023,170.67
17750,2023,1703.48
17750,2026,60.96
17751,2023,1504.75
17751,2024,342.5
17751,2025,29442.7
17751,2026,1040.0
17755,2023,11614.64
17755,2024,3081.68
17755,2025,3012.53
17755,2026,2265.56
17757,2023,4302.38
17757,2024,1286.31
17757,2025,5434.02
17757,2026,413.0
17758,2023,1656.2
17758,2024,1306.47
17761,2023,774.24
17761,2024,60.0
17761,2025,84.0
17761,2026,57.0
17762,2023,2531.8
17763,2023,4325.65
17763,2024,435.61
17766,2023,1632.18
17770,2025,1837.72
17770,2026,200.0
17774,2023,5794.9
17775,2023,1164.39
17776,2023,3441.35
17776,2024,3474.31
17776,2025,2238.11
17776,2026,5241.73
17781,2023,7770.56
17781,2024,612.95
17781,2025,113.04
17781,2026,237.88
17782,2023,14364.93
17782,2024,482.15
17782,2025,5429.83
17784,2023,15787.86
17785,2023,36.0
17787,2023,17068.26
17787,2025,23478.06
17787,2026,407.25
17788,2023,3504.5
17788,2024,10.0
17788,2025,25.0
17791,2024,3011.11
17791,2025,69618.51
17791,2026,2283.76
17792,2023,324.62
17792,2024,197.19
17792,2025,17.81
17794,2023,2312.15
17794,2024,1754.85
17794,2025,3853.04
17794,2026,301.09
17795,2023,16173.81
17795,2024,698.66
17795,2025,10166.99
17795,2026,47686.34
17797,2023,362.32
17797,2024,120.0
17797,2025,130.0
17797,2026,120.0
17805,2023,1270.66
17809,2023,2252.05
17809,2024,494.33
17809,2025,1074.18
17809,2026,1093.85
17811,2023,10.0
17811,2025,2186.88
17811,2026,369.42
17813,2023,100.96
17814,2023,14468.45
17814,2024,28642.73
17814,2025,35126.74
17814,2026,17643.79
17815,2023,20519.38
17815,2024,100.0
17815,2025,3367.94
17819,2023,34.96
17819,2024,61.0
17819,2025,40.0
17822,2023,2777.98
17822,2024,845.99
17822,2025,4603.14
17823,2023,203.73
17825,2023,24.0
17825,2024,22.0
17825,2025,24.0
17825,2026,16.0
17827,2023,8878.75
17827,2024,585.59
17827,2025,7301.56
17827,2026,2478.12
17828,2023,321.79
17830,2024,539.11
17836,2026,1127.97
17837,2023,265.64
17838,2023,79.71
17839,2024,20.0
17839,2025,27934.1
17839,2026,26.92
17842,2023,71.99
17842,2024,127.9
17851,2024,157.17
17852,2026,32687.33
17857,2023,6042.61
17857,2024,437.93
17866,2023,2448.14
17866,2024,1209.43
17866,2025,7415.79
17866,2026,341.36
17874,2023,22.5
17875,2023,16433.25
17875,2024,902.76
17875,2025,10722.92
17875,2026,553.96
17876,2023,218.87
17876,2024,22.17
17876,2025,25.0
17881,2023,5132.67
17881,2024,387.45
17881,2025,5058.21
17881,2026,100.0
17882,2023,200.0
17882,2024,45233.82
17882,2025,5256.17
17882,2026,19113.17
17889,2023,2112.66
17889,2024,31283.01
17889,2025,9138.04
17889,2026,16077.06
17891,2023,12296.52
17891,2024,1787.47
17891,2025,1626.97
17891,2026,700.64
17892,2023,6802.1
17892,2024,556.99
17892,2025,4863.34
17895,2023,24.0
17895,2024,35.0
17895,2025,16038.09
17895,2026,737.03
17896,2023,140.0
17896,2024,217.0
17896,2025,195.0
17899,2023,12520.61
17899,2024,3447.25
17899,2025,3976.79
17899,2026,2308.32
17900,2023,1100.77
17901,2023,490.0
17901,2024,555.0
17901,2025,120.0
17901,2026,398.4
17902,2023,916.82
17902,2024,1058.64
17902,2025,820.88
17902,2026,1.47
17903,2023,295.0
17904,2023,11155.04
17904,2024,1170.0
17904,2025,8405.07
17904,2026,280.0
17905,2023,21160.44
17905,2024,1343.69
17906,2023,810.0
17906,2024,360.0
17906,2025,270.0
17907,2023,1611.5
17907,2024,63.75
17907,2025,57.42
17907,2026,249.75
17908,2023,9628.98
17908,2024,1000.0
17908,2025,5541.35
17909,2023,87292.78
17909,2024,14853.57
17909,2025,2731.68
17909,2026,675.22
17910,2024,578.12
17910,2026,484.11
17912,2023,14497.77
17912,2024,4743.07
17912,2025,8193.81
17912,2026,2786.42
17913,2023,949.85
17913,2024,435.31
17913,2025,159.86
17913,2026,9446.61
17914,2023,557.25
17914,2025,197.0
17915,2023,917.86
17915,2024,600.0
17915,2025,650.0
17915,2026,250.0
17916,2023,4945.0
17916,2024,765.0
17916,2025,651.0
17916,2026,524.0
17918,2023,3247.19
17920,2023,567.06
17920,2024,10000.0
17920,2025,697.63
17922,2023,76942.38
17923,2023,61899.09
17923,2024,2990.93
17923,2025,3496.97
17923,2026,2435.55
17925,2023,1805.9
17925,2024,100.0
17925,2025,3568.55
17925,2026,18.0
17926,2023,204.0
17926,2024,215.0
17926,2025,11375.39
17926,2026,1067.53
17927,2023,1580.86
17927,2024,4967.09
17927,2025,6148.02
17927,2026,6772.93
17930,2023,5061.94
17930,2024,89.5
17931,2023,8250.76
17931,2025,2.0
17932,2023,4117.14
17932,2024,755.0
17932,2025,1078.75
17932,2026,500.0
17935,2023,4125.98
17935,2024,50222.43
17935,2025,9702.7
17935,2026,24056.28
17936,2023,50.0
17937,2023,11108.32
17937,2024,1250.74
17938,2023,9432.17
17938,2024,253.95
17938,2025,126.21
17939,2023,63674.73
17939,2024,42840.35
17939,2025,133047.83
17939,2026,19118.45
17941,2023,5250.12
17941,2025,5764.16
17942,2023,16398.99
17942,2024,8102.97
17942,2025,11668.9
17942,2026,5403.71
17943,2023,5.0
17943,2024,429.36
17945,2023,1174.63
17946,2023,11822.47
17946,2024,25069.6
17946,2025,13170.99
17946,2026,6896.04
17948,2023,464.0
17948,2024,156.0
17948,2025,9590.13
17949,2023,45.0
17949,2024,60.0
17949,2025,31.0
17949,2026,192.88
17951,2023,13583.22
17951,2024,13583.45
17951,2025,13948.29
17951,2026,8703.87
17953,2023,265.56
17954,2023,15411.68
17955,2023,169.98
17957,2023,7468.67
17957,2024,2036.29
17957,2025,5694.14
17957,2026,110003.13
17960,2026,15104.0
17961,2023,223.75
17961,2024,1897.34
17964,2023,4300.02
17966,2023,9.88
17966,2024,455.71
17966,2025,286.88
17967,2023,7494.89
17967,2024,17032.24
17967,2025,2702.67
17967,2026,9160.6
17968,2024,9.66
17968,2025,2.56
17968,2026,591.76
17969,2023,8.66
17970,2023,1639.73
17971,2023,69850.89
17971,2024,132334.93
17971,2025,63440.86
17971,2026,197247.68
17972,2023,430.61
17972,2024,282.0
17972,2025,192.0
17975,2023,0.0
17975,2024,50.0
17975,2025,75.0
17975,2026,120.0
17977,2023,2941.37
17977,2024,40226.46
17978,2024,29824.67
17978,2025,10932.42
17978,2026,35361.2
17979,2025,399.02
17979,2026,20.0
17980,2023,19595.75
17981,2023,4647.06
17981,2024,9171.85
17981,2025,7707.2
17981,2026,4863.45
17982,2023,1473.05
17983,2023,1140.0
17983,2024,77459.68
17983,2025,1358.26
17983,2026,100.0
17984,2023,355.0
17984,2024,361.0
17984,2025,407.74
17986,2023,9145.56
17986,2024,20592.54
17986,2025,33650.58
17986,2026,92602.15
17987,2023,79.0
17987,2024,95.0
17987,2025,3046.48
17988,2024,4797.41
17988,2025,6250.38
17988,2026,120.0
17989,2023,15.0
17992,2023,19090.75
17993,2023,2210.93
17993,2024,61698.52
17993,2025,5407.04
17993,2026,10147.07
17995,2023,2301.67
17995,2024,88543.26
17996,2023,2385.62
17996,2024,51203.29
17996,2025,514.25
17996,2026,1556.95
18000,2023,475.13
18002,2023,15.0
18003,2023,2086.8
18005,2023,40.0
18007,2023,1868.52
18007,2025,162.75
18008,2023,3077.39
18008,2024,5098.87
18008,2025,5365.43
18008,2026,4556.39
18009,2023,222.76
18009,2024,128.0
18010,2023,837.61
18010,2024,468.63
18012,2023,6220.12
18012,2024,895.08
18012,2025,10799.86
18012,2026,811.49
18013,2023,9903.77
18013,2025,125188.93
18013,2026,8663.87
18014,2023,20.0
18016,2023,208.0
18018,2023,109.45
18018,2024,119.4
18018,2025,437.18
18020,2023,1426.32
18020,2024,11360.17
18021,2023,75.99
18022,2023,238.22
18022,2024,419.93
18022,2025,677.11
18024,2023,4362.97
18024,2024,3319.53
18024,2025,1671.96
18024,2026,13441.07
18027,2023,3.0
18027,2026,48.6
18028,2024,11180.22
18028,2025,6207.17
18028,2026,1529.73
18029,2023,485.85
18031,2023,14091.56
18031,2024,8768.43
18031,2025,3994.11
18031,2026,899.38
18033,2023,15.26
18033,2026,7361.64
18039,2023,200.0
18039,2024,108.0
18040,2023,9361.38
18040,2024,15759.7
18040,2025,6793.56
18040,2026,8304.57
18043,2023,455.75
18043,2025,792.0
18044,2023,1457.31
18045,2023,15.0
18045,2024,68.36
18047,2023,316.46
18047,2025,3681.51
18048,2023,8.0
18048,2024,12.0
18048,2025,6.0
18049,2023,20841.94
18049,2024,10372.12
18052,2023,20.0
18053,2023,7427.4
18053,2024,90724.79
18053,2025,4625.29
18054,2023,435.2
18054,2024,259.08
18054,2025,257.2
18054,2026,149.0
18055,2023,6.01
18056,2023,2787.8
18057,2023,612.63
18058,2023,105.52
18059,2023,163.65
18059,2024,438.88
18059,2025,12.49
18059,2026,62412.28
18060,2023,39.02
18060,2025,13893.9
18060,2026,317.9
18061,2023,59.75
18061,2024,73.69
18062,2024,30.0
18062,2025,45.0
18063,2023,1430.0
18064,2023,2272.6
18065,2024,4404.92
18065,2025,53.98
18066,2023,10.0
18066,2024,63.13
18067,2023,165.14
18067,2024,412.43
18069,2023,69.13
18072,2023,40.0
18072,2024,1170.28
18072,2026,875.56
18073,2023,36.0
18077,2023,0.86
18079,2023,6.99
18079,2024,3641.17
18082,2023,15.0
18082,2024,11720.0
18083,2023,1454.68
18083,2024,12685.21
18083,2025,27455.4
18083,2026,7867.26
18088,2024,25719.18
18089,2023,112.5
18089,2024,441.57
18090,2023,229.73
18090,2024,192.0
18090,2025,192.0
18090,2026,146.99
18093,2023,342.09
18093,2024,1957.14
18093,2026,1637.77
18094,2026,187.0
18095,2023,1269.84
18096,2024,27237.29
18096,2025,501.87
18096,2026,2692.64
18097,2023,1161.92
18097,2024,984.93
18097,2025,40.3
18097,2026,8217.48
18098,2023,456.2
18099,2024,693.42
18100,2023,40.0
18100,2024,40.0
18101,2023,2707.13
18102,2023,18.38
18102,2024,1000.0
18102,2025,154.31
18103,2023,126.0
18105,2023,924.45
18108,2023,172.56
18108,2024,33203.18
18108,2025,2100.17
18108,2026,1305.78
18112,2023,414.38
18112,2025,45.0
18113,2023,232.66
18113,2024,5.0
18113,2026,192.95
18114,2023,364.15
18115,2023,20.0
18115,2024,5.0
18115,2025,20.0
18115,2026,10.0
18116,2023,6041.09
18116,2024,12744.11
18116,2025,1093.93
18116,2026,5499.21
18117,2024,10.0
18118,2023,856.43
18118,2024,161.76
18119,2023,35.0
18119,2025,115.0
18119,2026,40.0
18122,2023,276.03
18125,2023,54.0
18126,2023,5334.68
18126,2024,5.0
18126,2025,4813.23
18126,2026,3611.06
18127,2023,12986.35
18127,2024,18899.93
18127,2025,12799.92
18127,2026,17929.99
18128,2023,109.45
18128,2024,299.75
18128,2025,4700.49
18128,2026,1591.57
18129,2024,16580.05
18129,2025,434.92
18129,2026,5601.07
18130,2023,3.44
18132,2023,115.0
18135,2023,5.0
18135,2024,36459.45
18135,2025,4846.19
18135,2026,556.37
18137,2023,129.9
18137,2024,15.0
18137,2025,5.55
18138,2023,18966.43
18138,2024,2446.81
18138,2025,43998.55
18138,2026,195837.57
18139,2024,8233.78
18139,2025,326.26
18141,2024,30.0
18141,2025,50.0
18144,2023,3215.44
18145,2023,20.0
18146,2023,2165.95
18146,2024,34850.69
18146,2025,481.14
18147,2023,41630.08
18147,2024,10672.04
18147,2025,6974.8
18147,2026,985.0
18152,2023,142759.34
18152,2024,28947.15
18152,2025,32507.52
18152,2026,38018.21
18153,2023,30566.52
18153,2024,13226.57
18156,2023,7544.15
18158,2023,10.0
18158,2024,5.0
18164,2023,34132.72
18164,2024,186.34
18164,2025,838.16
18164,2026,25.44
18166,2023,13405.64
18166,2024,35.0
18166,2025,3286.89
18167,2023,3975.63
18167,2024,253.18
18168,2023,5582.03
18168,2024,4360.82
18168,2025,25534.46
18168,2026,170260.12
18169,2023,19998.68
18169,2024,570.97
18169,2025,929.0
18169,2026,215.71
18170,2023,103246.5
18170,2024,1662.0
18170,2025,425.0
18171,2023,37190.17
18172,2023,19546.85
18172,2024,4436.9
18172,2025,14660.97
18172,2026,764.01
18173,2023,8432.97
18173,2025,506.08
18174,2023,175.0
18176,2023,2653.36
18179,2023,8535.04
18180,2023,305.0
18181,2023,172.06
18184,2023,9208.7
18184,2024,1900.0
18185,2023,53289.57
18185,2026,14.71
18194,2023,5393.31
18194,2024,2259.29
18195,2023,12272.25
18195,2024,71.88
18195,2025,111.98
18195,2026,1011.11
18197,2023,12430.83
18199,2023,24797.72
18199,2024,702.8
18199,2025,351.2
18199,2026,100.0
18205,2023,2107.58
18209,2023,4749.93
18209,2024,1357.09
18209,2025,3098.61
18209,2026,1539.42
18215,2023,1119.64
18215,2024,813.0
18215,2025,3898.63
18215,2026,309.19
18220,2024,5.0
18228,2023,18900.32
18228,2024,284.69
18228,2025,505.0
18230,2023,20407.82
18230,2024,50.0
18231,2023,9268.0
18231,2024,5386.75
18231,2025,1310.0
18237,2023,411.62
18237,2024,101561.68
18237,2025,2601.62
18237,2026,3601.96
18238,2023,2550.77
18238,2024,100.0
18238,2025,5399.54
18239,2023,7852.13
18239,2024,994.17
18239,2025,68.58
18240,2023,10160.2
18240,2024,383.37
18240,2025,49.0
18244,2023,25953.4
18244,2024,1351.19
18244,2025,18955.48
18244,2026,900.0
18247,2023,13206.49
18247,2024,495.17
18247,2025,14197.61
18247,2026,423.19
18250,2023,939.57
18250,2024,61.0
18250,2025,87.0
18250,2026,40.0
18256,2023,8850.14
18256,2024,248.26
18256,2025,912.72
18257,2023,33299.94
18257,2024,2499.72
18257,2025,33857.46
18257,2026,4258.74
18258,2023,100.0
18261,2023,97330.7
18261,2024,39827.13
18261,2025,38312.47
18261,2026,29547.65
18263,2023,2139.1
18265,2023,88726.33
18266,2023,3663.33
18266,2024,365.16
18266,2025,197.45
18267,2023,4683.15
18270,2023,22621.36
18270,2024,4459.37
18270,2025,34097.39
18270,2026,597.93
18276,2023,97310.74
18276,2024,39393.13
18276,2025,42564.84
18276,2026,36000.72
18278,2023,74724.22
18278,2024,1400.0
18286,2023,554.08
18286,2024,50.0
18286,2025,100.0
18288,2023,2947.18
18289,2023,2048.76
18289,2024,1000.0
18289,2025,60.0
18289,2026,1199.38
18291,2023,2947.64
18291,2024,59.22
18294,2023,7412.16
18294,2024,2328.72
18294,2025,12.0
18294,2026,3443.44
18296,2023,20.0
18304,2023,3847.27
18304,2024,757.68
18305,2023,111431.52
18315,2023,24.0
18315,2024,81.0
18315,2025,96.0
18315,2026,64.0
18326,2024,43412.23
18326,2025,9289.47
18326,2026,9577.68
18328,2023,3654.9
18328,2024,652.15
18330,2023,2473.71
18330,2025,3381.52
18330,2026,7.0
18331,2023,110381.83
18331,2024,16471.96
18331,2025,126362.16
18331,2026,8900.04
18337,2023,13132.3
18337,2024,459.0
18337,2025,12545.36
18337,2026,222.69
18338,2023,71.16
18338,2026,3270.55
18341,2023,5708.74
18341,2024,1750.0
18341,2025,8634.22
18341,2026,5319.7
18344,2023,68857.45
18344,2024,11200.89
18344,2025,8664.29
18344,2026,4149.09
18345,2023,151606.67
18345,2024,66993.86
18345,2025,64727.2
18345,2026,44236.69
18346,2023,1283.32
18346,2024,50.0
18346,2025,55.0
18347,2023,3830.26
18347,2024,135.0
18352,2023,2068.33
18352,2024,18.0
18353,2023,1166.99
18353,2024,50.0
18353,2025,973.56
18353,2026,46.38
18356,2023,19291.72
18356,2024,1649.78
18356,2025,563.48
18365,2023,129.13
18366,2023,3388.8
18366,2024,206.2
18367,2023,9006.98
18367,2024,443.39
18367,2025,40.0
18367,2026,40.0
18368,2023,24168.48
18368,2024,647.51
18368,2025,19038.38
18368,2026,80.21
18370,2023,67504.63
18370,2024,11925.9
18370,2025,16172.83
18370,2026,9516.03
18371,2023,4237.43
18371,2024,507.59
18371,2025,1303.01
18373,2023,11478.28
18373,2024,51.0
18373,2025,88.0
18377,2023,11784.23
18378,2023,20274.34
18378,2024,446.16
18378,2025,864.3
18378,2026,508.25
18381,2023,726.99
18381,2024,25.0
18381,2025,60.0
18381,2026,40.0
18382,2023,80630.0
18384,2023,778.46
18387,2023,25565.22
18389,2023,6827.44
18389,2024,724.25
18389,2025,6560.65
18389,2026,351.2
18391,2023,2554.88
18391,2024,1949.3
18391,2025,1584.69
18391,2026,1095.81
18399,2023,223444.71
18399,2024,110566.28
18399,2025,102271.4
18399,2026,51098.69
18401,2023,8321.8
18401,2024,211.59
18401,2025,4544.31
18401,2026,120.0
18403,2023,6390.66
18403,2024,150.0
18403,2025,2955.94
18407,2023,5722.87
18407,2024,10.0
18407,2025,10.0
18408,2023,3646.77
18409,2023,2943.43
18409,2024,1356.0
18409,2025,4956.38
18409,2026,4488.18
18410,2023,200.01
18413,2023,774.99
18413,2024,3349.24
18413,2025,697.4
18414,2023,43784.95
18414,2024,1608.78
18414,2025,19411.53
18414,2026,1043.69
18415,2023,2981.71
18415,2024,7032.69
18419,2023,1458.01
18419,2024,500.0
18419,2025,542.18
18422,2023,5770.07
18422,2024,3200.0
18422,2025,146.74
18426,2023,90.0
18426,2024,240.0
18427,2023,19711.52
18427,2024,1399.9
18427,2025,234.04
18428,2023,88598.39
18428,2024,993.28
18428,2025,340.16
18428,2026,228.42
18429,2023,368.0
18429,2024,9.0
18429,2025,569.62
18430,2023,11813.51
18430,2025,12272.63
18430,2026,200.0
18432,2023,12588.12
18432,2024,1975.0
18433,2023,2146.64
18436,2023,2087.47
18436,2024,37.77
18436,2025,1187.53
18437,2023,5011.96
18437,2024,6525.98
18437,2025,4254.74
18437,2026,500.0
18438,2023,40725.07
18438,2024,20.0
18438,2025,3223.6
18439,2023,8597.07
18439,2024,42.33
18440,2023,51195.57
18440,2024,253.0
18440,2025,206.88
18441,2023,19465.82
18441,2024,8059.66
18441,2025,54430.23
18441,2026,6326.85
18444,2023,8287.43
18444,2025,40.0
18446,2023,9309.26
18446,2024,2611.88
18446,2025,14453.22
18447,2023,70927.18
18447,2024,17799.03
18447,2025,57689.2
18447,2026,10143.95
18449,2023,15323.72
18449,2024,209.29
18449,2025,4870.67
18449,2026,500.0
18450,2023,2748.82
18450,2024,479.72
18450,2025,5935.99
18451,2023,39811.77
18451,2024,18011.78
18451,2025,63083.08
18451,2026,3514.43
18452,2023,346.47
18453,2023,1514.82
18453,2024,238.0
18453,2025,317.44
18454,2023,10320.19
18454,2024,99.71
18454,2025,33582.72
18454,2026,1250.66
18455,2023,41716.14
18455,2024,391.5
18455,2025,31.88
18456,2023,14360.04
18456,2024,2821.57
18456,2025,6014.97
18456,2026,441.55
18461,2023,18624.45
18461,2024,70.0
18461,2026,15.0
18464,2023,15665.14
18465,2023,560.0
18465,2024,90.0
18470,2023,152.07
18470,2024,56875.65
18472,2023,2100.0
18473,2023,3878.2
18474,2023,1724.44
18475,2023,2762.36
18475,2024,460.37
18475,2025,23.56
18475,2026,5.0
18477,2023,1972.74
18477,2024,60.0
18477,2025,1062.55
18477,2026,248.65
18479,2024,658.42
18480,2023,37404.65
18482,2023,28300.67
18482,2025,200.0
18483,2023,77843.72
18483,2024,419.32
18485,2023,11467.66
18485,2024,538.32
18485,2025,54.44
18485,2026,10.46
18488,2023,7916.19
18488,2024,3578.34
18491,2023,4219.78
18491,2024,120.0
18491,2025,1269.98
18491,2026,680.0
18492,2023,1511.87
18493,2023,1777.77
18493,2024,20.0
18493,2025,30.0
18495,2023,23670.46
18495,2024,3692.54
18497,2023,20037.22
18497,2024,14333.43
18497,2025,3127.85
18497,2026,484.87
18499,2023,3787.61
18499,2024,164.19
18499,2025,1977.4
18499,2026,907.77
18500,2023,3567.45
18500,2024,11224.0
18500,2025,5.0
18501,2023,80565.54
18501,2024,14779.23
18501,2025,61824.03
18501,2026,12832.52
18502,2023,9.0
18502,2025,444.54
18502,2026,30.0
18504,2023,6818.29
18504,2024,539.43
18504,2025,4345.36
18504,2026,624.94
18505,2023,31898.46
18505,2024,642.21
18505,2025,130.0
18505,2026,10.0
18510,2023,44617.48
18510,2024,87.64
18510,2025,31406.73
18510,2026,514.03
18514,2023,9631.97
18514,2024,24.0
18514,2025,4795.0
18514,2026,2.0
18515,2023,3980.51
18515,2024,958.74
18516,2023,376.11
18516,2024,1583.31
18518,2023,2932.62
18518,2024,951.18
18518,2025,2062.64
18518,2026,216.75
18520,2023,350.6
18520,2024,5.0
18521,2023,12989.16
18521,2024,408.75
18521,2025,14754.11
18521,2026,4396.39
18523,2023,11840.64
18523,2024,4304.27
18524,2023,16266.25
18524,2024,214.77
18528,2023,4231.56
18531,2023,559.6
18532,2023,859.76
18532,2024,5.24
18538,2023,478.49
18540,2023,3171.3
18542,2023,2895.0
18543,2023,2558.13
18543,2024,43.12
18544,2023,1000.0
18546,2023,5689.23
18548,2023,9.0
18548,2024,40.5
18550,2023,75.0
18551,2023,1483.93
18552,2023,2107.98
18552,2024,120.0
18552,2025,50.0
18554,2023,1682.35
18554,2024,1606.43
18557,2023,21045.84
18557,2024,829.55
18557,2025,2859.53
18557,2026,882.32
18558,2023,207.49
18558,2024,8.3
18558,2026,90.16
18559,2023,20295.71
18559,2024,366.08
18559,2025,5111.84
18560,2023,84.0
18560,2024,16.0
18561,2023,18178.96
18561,2024,145.65
18561,2025,21052.64
18561,2026,513.77
18564,2023,35272.06
18564,2024,1550.68
18565,2023,11012.37
18565,2024,1273.47
18565,2025,177.94
18565,2026,114.93
18567,2023,8919.83
18567,2024,192.0
18567,2026,20.0
18568,2023,9352.26
18568,2024,1625.0
18572,2023,3116.4
18572,2024,87.28
18573,2023,5034.03
18573,2024,200.0
18573,2025,1137.84
18574,2023,127.5
18574,2024,272.5
18574,2025,2183.79
18574,2026,359.31
18575,2025,70.0
18575,2026,30.0
18576,2023,5550.95
18576,2024,553.75
18578,2023,4552.37
18578,2025,4432.53
18579,2023,244.09
18582,2023,2831.38
18582,2024,47.7
18582,2025,35.0
18583,2023,7430.93
18583,2024,1065.0
18583,2025,10643.51
18583,2026,3960.0
18585,2023,255.0
18585,2025,5.0
18589,2023,441.0
18600,2023,2233.1
18601,2023,4041.54
18601,2024,83.88
18601,2025,3357.11
18601,2026,18.0
18602,2023,1000.0
18610,2023,4096.45
18610,2024,117.97
18610,2025,8505.98
18610,2026,530.96
18611,2023,2728.28
18612,2023,3565.45
18612,2024,67938.0
18612,2025,2929.19
18623,2023,929.27
18640,2023,128.37
18640,2024,874.45
18640,2026,701.52
18642,2023,8461.77
18642,2024,158108.49
18642,2025,5408.16
18642,2026,21404.95
18670,2023,6243.14
18670,2024,17670.44
18671,2024,323.49
18674,2025,6513.25
18677,2023,685.21
18677,2024,34949.54
18678,2023,4025.19
18678,2024,48383.1
18678,2025,8228.99
18678,2026,2088.24
18679,2023,773.33
18679,2024,141049.05
18680,2023,1155.02
18680,2024,70698.64
18680,2025,591.5
18680,2026,143450.11
18682,2023,316.6
18682,2024,20434.8
18685,2023,13.83
18685,2024,37831.88
18685,2025,10290.93
18685,2026,26048.42
18688,2024,29637.56
18688,2025,572.96
18688,2026,320.56
18689,2024,48252.34
18689,2025,24002.6
18693,2024,3451.33
18693,2025,124.0
