cmte_id,total_amount,total_count
C00659888,2453.78,24
C00659938,39536133.48,4666
C00660027,45.0,3
C00660050,870900.44,447
C00660084,35.18,1
C00660159,356.11,1
C00660183,1668.5,3
C00660233,739574.85,542
C00660274,415.55,6
C00660381,1460.35,17
C00660431,9171.59,21
C00660464,2970054.96,688
C00660472,4123913.36,1097
C00660498,2226.64,16
C00660522,1064.95,9
C00660530,912.94,3
C00660555,484311.5,372
C00660589,31842.98,167
C00660597,277.56,1
C00660613,5495.71,2
C00660647,165.0,11
C00660738,950.0,1
C00660746,2041.0,8
C00660761,311.75,10
C00660779,10455.78,4
C00660795,16756148.5,3034
C00660811,4480.0,7
C00660837,10396.42,5
C00660852,4750.0,2
C00660928,4210.73,15
C00660977,7508.78,7
C00660985,144320.54,235
C00661173,6944.8,20
C00661223,2312.0,33
C00661264,445472.9,248
C00661272,126656.45,205
C00661488,26681.69,87
C00661496,7205.13,17
C00661553,500.0,1
C00661561,491278.37,618
C00661629,301.0,8
C00661744,500.0,1
C00661777,634409.74,618
C00661785,24.11,4
C00661801,12437.5,18
C00661868,3982911.82,1297
C00661892,25940.31,15
C00661900,2040.46,6
C00661934,135.6,2
C00661983,4681.0,2
C00662015,394.82,6
C00662056,10644.0,28
C00662072,167694.9,86
C00662130,6797.44,2
C00662148,765681.53,388
C00662171,896940.2,417
C00662197,23930.46,341
C00662213,3675.71,3
C00662221,1210390.0,265
C00662353,15787.22,27
C00662379,191.82,3
C00662395,553.11,3
C00662403,150.0,1
C00662528,459.59,1
C00662544,24017.15,18
C00662577,1528099.32,578
C00662601,1302217.19,239
C00662619,673589.85,573
C00662650,1777708.93,482
C00662668,2837612.59,1417
C00662700,5068.95,26
C00662767,4704259.72,2793
C00662775,329.45,11
C00662809,400.0,1
C00662841,24986.9,98
C00662874,5696882.61,998
C00662940,159578.34,158
C00662981,4234.6,9
C00663054,1170.32,5
C00663062,703.6,2
C00663070,1818.38,2
C00663161,120.0,6
C00663179,2712.46,2
C00663211,1039639.4,2122
C00663237,329000.0,18
C00663260,44280.31,30
C00663294,7863.33,20
C00663369,6800.0,1
C00663393,110895.26,179
C00663435,232287.17,456
C00663542,61177.55,40
C00663591,8280.83,10
C00663609,309125.08,234
C00663658,104615.89,43
C00663724,57402.7,104
C00663781,15333604.92,1909
C00663831,1500.0,1
C00663898,375.0,1
C00663914,905583.89,334
C00663989,7552.28,27
C00664011,10442.97,3
C00664128,1848750.31,78
C00664185,5138.95,36
C00664219,22924.41,23
C00664250,8589.64,10
C00664284,6892.42,32
C00664318,172857.87,405
C00664326,13284.62,30
C00664375,6477968.31,1208
C00664409,2455367.18,1026
C00664417,6138.24,10
C00664466,388181.37,201
C00664581,10510.54,43
C00664706,20440.32,83
C00664797,92234.62,308
C00664862,10012.77,26
C00664938,2591295.96,62
C00665109,124725.48,81
C00665133,2885.08,6
C00665216,10708.19,22
C00665232,17083.96,4
C00665331,4969.53,5
C00665406,1561.4,73
C00665430,250.0,1
C00665471,6194.73,66
C00665497,311.75,2
C00665513,13650.0,4
C00665554,2580.68,3
C00665638,5498929.76,1390
C00665653,332047.54,237
C00665679,216.37,4
C00665695,975.0,2
C00665711,5085346.86,1377
C00665752,513618.21,335
C00665786,11059.27,16
C00665836,11705.42,6
C00665844,6826.4,10
C00665885,776546.79,182
C00665935,300.0,2
C00666040,69317519.94,1452
C00666123,5944.37,5
C00666131,900.0,2
C00666149,8543056.64,1416
C00666206,2744.49,1
C00666214,5156.08,3
C00666321,13115.15,54
C00666362,940.93,9
C00666388,3526232.88,47
C00666396,1707959.27,816
C00666404,1622.72,6
C00666420,124142.86,348
C00666438,1114.67,1
C00666453,1119155.31,662
C00666461,11612.18,13
C00666487,112.58,6
C00666586,1500.0,1
C00666594,36285.41,191
C00666743,4331.28,6
C00666750,6516.65,14
C00666776,103889.61,47
C00666842,10565.04,22
C00666859,2762581.8,1483
C00666883,1500.0,1
C00666891,42145.12,157
C00666933,408.98,10
C00667055,2402.0,4
C00667097,36371.31,93
C00667196,16057.25,23
C00667279,33164.7,112
C00667360,23443.42,11
C00667378,1723.07,9
C00667519,28347.4,11
C00667592,92434.74,12
C00667667,30984.76,85
C00667741,1736244.11,665
C00667782,367085.79,220
C00667790,1794970.48,679
C00667808,1110630.77,326
C00667857,208786.81,210
C00667865,5078766.21,832
C00667964,12439.54,21
C00668087,151.9,1
C00668137,255711.05,275
C00668145,1095.08,23
C00668152,256.25,4
C00668178,32414.89,25
C00668194,63042.9,171
C00668228,2962435.85,1838
C00668251,1500.0,3
C00668269,13530.63,2
C00668301,269140.68,77
C00668335,85166.29,89
C00668368,912.0,6
C00668384,444.65,4
C00668392,437.5,1
C00668400,2201.99,10
C00668483,57689.66,127
C00668491,680335.25,249
C00668517,4021731.45,395
C00668525,1603.7,25
C00668558,61717.1,157
C00668574,7302.89,15
C00668608,3507850.65,1383
C00668640,32168.4,98
C00668665,708.54,4
C00668699,10169.44,22
C00668707,39664.91,88
C00668798,45700.92,62
C00668822,5323.86,2
C00668897,4601.2,3
C00668905,134877.5,22
C00668921,4159.64,7
C00669010,31616.44,45
C00669069,4737.31,3
C00669093,15332.5,5
C00669143,2727.66,14
C00669200,98.94,3
C00669242,2241.3,13
C00669309,14.4,1
C00669325,750.0,1
C00669358,1011127.07,1022
C00669614,19363.53,31
C00669622,59058.59,10
C00669671,1020.0,3
C00669713,7069.13,2
C00669846,48724.04,104
C00669853,7032.29,2
C00669879,1659.75,3
C00669929,7389.55,8
C00669960,1148214.15,253
C00669986,5057.66,2
C00670034,5162059.25,1400
C00670208,64579.22,14
C00670216,442773.93,1003
C00670232,500.0,1
C00670257,31110.0,5
C00670265,3214.67,7
C00670463,1641327.24,2167
C00670489,41889.05,44
C00670513,987.5,2
C00670547,632599.31,791
C00670679,3569.08,13
C00670695,530497.74,577
C00670737,662329.12,594
C00670760,1045.32,5
C00670802,7655.98,2
C00670844,730107.67,839
C00670893,942.83,1
C00670927,185.21,2
C00670943,6615.57,48
C00670992,3385.58,20
C00671032,35727.36,60
C00671099,5960.0,3
C00671131,1765.15,1
C00671149,2969.43,1
C00671156,4069.51,2
C00671305,94418.74,41
C00671339,0.0,3
C00671388,2124.85,18
C00671446,217.9,4
C00671461,2523.96,4
C00671479,3333.28,12
C00671537,3875.0,2
C00671669,1500.0,1
C00671677,16119.43,1
C00671685,1273963.19,1034
C00671693,1935.6,14
C00671784,4000.0,9
C00671859,13716.05,19
C00671875,270.05,4
C00671891,412338.52,550
C00671925,5575.0,2
C00671933,53255.72,25
C00672055,192.0,12
C00672113,2400.0,1
C00672139,29122.9,12
C00672154,73537.04,239
C00672170,191.65,8
C00672295,8672413.17,1045
C00672311,3764575.72,800
C00672352,12178.0,43
C00672360,1850.49,6
C00672386,5856.4,1
C00672394,3510113.65,207
C00672436,2696.74,4
C00672451,132.63,3
C00672477,48436.93,316
C00672576,70083.87,67
C00672584,85528.54,56
C00672600,925.0,1
C00672634,1550.0,7
C00672642,500.0,1
C00672667,2400.0,8
C00672683,1446.65,6
C00672733,17616.8,11
C00672808,9227.21,5
C00672915,1633.01,15
C00672931,180.25,5
C00673145,59564.43,92
C00673152,7281.0,8
C00673194,14633.87,38
C00673244,7572.97,81
C00673285,510.0,1
C00673350,2662.77,28
C00673384,2003.16,2
C00673442,4157.22,30
C00673459,9179.78,9
C00673467,344.31,1
C00673525,673.4,2
C00673590,22920.71,91
C00673715,725.0,1
C00673749,1161.46,1
C00674069,9912.7,3
C00674085,2719.08,5
C00674093,2658998.5,705
C00674127,3805.84,26
C00674150,4297.1,8
C00674218,6474.0,3
C00674259,375943.69,224
C00674267,122096.07,60
C00674291,17392.08,7
C00674382,2545.73,3
C00674416,1300.31,2
C00674432,27064.28,4
C00674465,571.96,25
C00674499,2750.0,1
C00674523,531.4,9
C00674564,14017.39,14
C00674572,260.56,11
C00674580,1000.0,2
C00674697,85851.69,234
C00674770,731.38,1
C00674788,156044.77,266
C00674887,5223.0,11
C00674937,995.15,1
C00674952,1500.0,2
C00674978,1687.2,12
C00675041,6755.24,12
C00675058,9335.36,65
C00675108,1172703.93,767
C00675140,28640.32,271
C00675207,1033.3,2
C00675215,10472.35,115
C00675314,500.0,1
C00675348,3243873.62,720
C00675397,3500.0,1
C00675413,2002.0,2
C00675447,5863.49,2
C00675546,123223.64,137
C00675637,2909.64,5
C00675660,1199.94,2
C00675678,6150.0,2
C00675728,1040.0,3
C00675777,449204.33,321
C00675793,1500.0,3
C00675827,416.66,2
C00675884,11404818.0,1195
C00675967,134.0,1
C00676064,20907.69,35
C00676106,1085.7,5
C00676239,3773.1,5
C00676247,50262.64,66
C00676254,3577.55,7
C00676262,18242.74,20
C00676320,99983.78,83
C00676361,80.0,2
C00676395,429094.46,457
C00676429,48787.75,6
C00676445,16919.52,40
C00676528,402.5,3
C00676577,94123.0,23
C00676627,14617.75,6
C00676650,13053.23,12
C00676668,838120.87,257
C00676684,17245.98,98
C00676692,6906.33,8
C00676700,3391.5,5
C00676726,2912.62,15
C00676759,641.25,9
C00676866,1538.22,2
C00676890,22953.39,86
C00676932,710.0,9
C00676957,7369.07,23
C00676965,878256.0,512
C00677070,15.62,2
C00677096,5192.46,14
C00677179,406.81,4
C00677286,3083911.2,895
C00677336,318.03,26
C00677427,5804.97,13
C00677476,9659.2,26
C00677492,28310.71,22
C00677591,90498.5,137
C00677625,1226.01,2
C00677633,160.32,8
C00677708,8764.9,35
C00677724,41665.39,21
C00677773,1416011.75,394
C00677799,700.7,5
C00677898,1496720.96,1243
C00677955,59280.0,10
C00678003,897.0,2
C00678045,288043.82,671
C00678060,2.84,4
C00678078,15202.94,103
C00678136,57227.91,25
C00678169,5493.65,2
C00678185,1950.0,6
C00678227,4601.5,7
C00678284,53097.9,28
C00678292,54667.06,59
C00678326,1000.0,2
C00678482,282.23,1
C00678524,410.96,1
C00678557,119207.92,341
C00678581,2718.7,8
C00678599,750.0,1
C00678680,11882.41,10
C00678714,1553.2,16
C00678813,10660.55,13
C00678839,35440.24,121
C00678854,8121.0,30
C00678870,29305.96,27
C00678888,1453.6,4
C00678912,1083.1,6
C00678920,8941.3,11
C00678987,4997.76,11
C00678995,58654.47,38
C00679118,7175.25,15
C00679159,4979.05,6
C00679167,1369.94,7
C00679191,157882.45,61
C00679209,57658.81,4
C00679316,10775.93,7
C00679381,46727.9,1
C00679423,191007.5,28
C00679555,10561.85,11
C00679589,4490.61,20
C00679688,10816.5,11
C00679696,1410.7,4
C00679720,21141.95,88
C00679746,1060.0,1
C00679761,1800.0,4
C00679795,3691.5,4
C00679837,45.0,6
C00679852,167.81,5
C00679860,2462.95,8
C00679951,66785.25,10
C00679985,362.44,11
C00680025,1028.27,11
C00680033,5991.77,3
C00680082,1473.6,5
C00680124,396.83,1
C00680132,17389.46,26
C00680173,180.0,3
C00680223,150.0,5
C00680231,5199.53,10
C00680249,2226.24,24
C00680264,55014.53,160
C00680280,43222.2,140
C00680298,13396.63,6
C00680314,564718.42,156
C00680322,20400.0,24
C00680389,848.3,27
C00680405,4000.0,7
C00680447,144.0,1
C00680454,8622.66,2
C00680462,17052.87,7
C00680488,1342846.67,1212
C00680512,17875.81,17
C00680686,269.94,1
C00680769,338226.24,345
C00680777,131890.8,76
C00680819,339.03,1
C00680835,192.67,17
C00680876,1483.41,1
C00680900,250.0,1
C00680918,413378.29,111
C00680926,1260177.23,61
C00680934,5136494.63,2171
C00680983,672900.19,112
C00681015,30919.68,29
C00681023,368264.93,84
C00681056,98558.27,21
C00681080,35653.11,258
C00681148,3300.0,1
C00681155,400.0,1
C00681163,4225.0,1
C00681171,16253.51,49
C00681221,7394.09,16
C00681270,2250.93,2
C00681296,46.0,2
C00681320,8594.29,23
C00681429,3303.76,2
C00681494,61640.3,182
C00681544,1713683.0,1121
C00681585,29093.11,10
C00681643,14509.9,7
C00681700,8462.2,55
C00681718,807.5,1
C00681767,777.7,6
C00681775,3560.43,4
C00681783,850.0,2
C00681825,13280373.56,643
C00681833,12518.7,4
C00681858,5000.65,6
C00681874,7552.7,2
C00681924,1694.09,1
C00681973,10784.47,13
C00681999,11995.2,29
C00682013,560.0,1
C00682021,1001.15,1
C00682062,28931.22,6
C00682088,26072.02,52
C00682138,1798.0,9
C00682179,14071.13,59
C00682195,17435.0,15
C00682203,995.94,3
C00682211,1609000.47,801
C00682286,827.51,2
C00682294,2546.84,8
C00682344,11737.77,210
C00682393,6245.38,7
C00682443,1416.0,2
C00682476,4799.7,2
C00682492,1630.5,79
C00682559,5246.5,6
C00682617,3742.9,5
C00682633,46863.0,20
C00682641,107.5,4
C00682724,163.15,13
C00682740,3000.0,1
C00682807,140071.42,47
C00682815,1432.0,3
C00682864,4529.19,6
C00682898,5313.7,46
C00682914,21315.66,51
C00682948,126122.76,78
C00682971,36.01,1
C00682989,12602.12,27
C00683037,6421.0,21
C00683052,2901.0,6
C00683102,5938.67,26
C00683128,7933.27,4
C00683136,73581.59,13
C00683201,3821.5,9
C00683250,22486.22,21
C00683375,95.49,3
C00683383,554.09,1
C00683391,10679.68,23
C00683441,847.66,12
C00683458,27373.4,47
C00683474,15515.21,62
C00683482,163125.78,39
C00683508,4488.12,20
C00683532,11648.32,18
C00683565,68853.44,57
C00683573,3000.0,1
C00683599,432915.18,123
C00683631,6294.8,18
C00683649,1492079.28,540
C00683656,28564.45,51
C00683664,482885.93,235
C00683789,1413.99,4
C00683813,4360688.63,157
C00683896,79860.7,63
C00683961,15316.33,26
C00684019,14195.85,4
C00684118,608.46,1
C00684126,1130.29,11
C00684159,5907.75,2
C00684175,15852.7,12
C00684209,600.0,2
C00684233,2500.0,1
C00684258,139956.45,26
C00684266,7302.94,21
C00684381,0.0,1
C00684399,818.81,15
C00684480,37517.52,51
C00684506,18372.69,95
C00684514,329.0,2
C00684522,45513.08,42
C00684530,286702.28,93
C00684571,14039.65,43
C00684605,3550.0,2
C00684647,7008.36,8
C00684787,1000.0,1
C00684878,1294.29,3
C00684902,17741.18,48
C00684910,2510.0,2
C00684969,128698.64,77
C00684977,11552.1,8
C00685065,242.39,1
C00685099,22162.34,40
C00685115,59012.55,37
C00685156,1116.18,2
C00685180,700.0,1
C00685289,6840.3,18
C00685297,2663955.86,295
C00685321,250.0,1
C00685347,4000.0,2
C00685370,1753.37,1
C00685438,138.5,1
C00685503,1203.13,8
C00685537,702.0,12
C00685552,1072101.16,301
C00685610,3668.0,2
C00685628,83938.26,75
C00685693,172881.24,69
C00685735,17690.0,13
C00685743,5893.69,37
C00685768,66924.19,45
C00685776,218989.78,275
C00685859,3366.07,67
C00685933,47137.56,91
C00685966,24694.62,40
C00685982,1797392.48,978
C00686063,3890.08,10
C00686071,7231.03,18
C00686105,6321.82,23
C00686147,1000.0,1
C00686154,479.37,2
C00686162,1000.0,1
C00686238,400.0,1
C00686337,7043.15,28
C00686352,160724.2,28
C00686394,60453.23,9
C00686402,2466.82,5
C00686410,22527.68,59
C00686477,9407.04,18
C00686493,86495.29,37
C00686535,429.5,3
C00686576,14085.72,10
C00686584,1186.87,3
C00686592,1971.5,4
C00686691,2375.0,3
C00686733,1102.9,9
C00686782,3648.2,12
C00686816,99600.33,60
C00686832,726043.56,103
C00686865,8764.78,3
C00686907,3750.0,2
C00686949,622.07,1
C00686972,4829.05,2
C00686980,11361.71,15
C00687012,2986714.16,336
C00687020,3376.0,3
C00687046,4241.37,2
C00687103,7325196.13,300
C00687137,567482.4,27
C00687194,250.0,2
C00687285,58674.62,3
C00687327,64737.52,26
C00687343,28699.33,41
C00687384,13989.67,3
C00687418,700.0,1
C00687442,525.0,1
C00687459,13935.37,6
C00687467,1505.0,2
C00687483,2000.0,1
C00687491,458070.69,150
C00687525,4570.9,14
C00687533,1200.0,1
C00687574,13300.0,2
C00687582,963747.42,616
C00687624,1245076.58,132
C00687632,3959.3,5
C00687665,13348.97,41
C00687699,12601.0,26
C00687756,23960.22,3
C00687772,2025.94,19
C00687830,13424.17,22
C00687848,64940.48,75
C00687871,3600.01,2
C00687939,5.0,1
C00687962,0.25,1
C00688069,2660040.07,555
C00688093,28315.01,49
C00688168,12431.14,24
C00688192,30714.4,3
C00688200,21666.0,8
C00688226,3933.75,2
C00688291,922.67,2
C00688309,1191.7,1
C00688341,93504.06,44
C00688382,1566.0,3
C00688408,17797.88,5
C00688424,100.0,1
C00688432,174212.45,96
C00688531,3887.31,16
C00688556,875.0,1
C00688564,5039.75,6
C00688580,22592.42,17
C00688598,18264.28,21
C00688648,1317.0,3
C00688655,7429164.21,404
C00688739,5089143.21,943
C00688820,1834.0,9
C00688838,4458.14,3
C00688846,34688.75,141
C00688861,1706.66,6
C00688895,1730.8,1
C00688903,30383.3,55
C00688911,12673.5,14
C00688937,340675.32,97
C00688945,2744.0,22
C00688960,3650.0,3
C00688986,1116.8,16
C00689034,10335.69,19
C00689133,1807.09,1
C00689208,12045.28,10
C00689265,10300.0,10
C00689356,5061.02,8
C00689380,2020.99,24
C00689430,97644.92,119
C00689513,3178.12,8
C00689554,7627.6,15
C00689570,-900.0,1
C00689638,2589.0,16
C00689687,418.7,1
C00689737,1511.73,1
C00689752,1206.17,19
C00689828,292.59,8
C00689836,2250.0,2
C00689844,8582.54,8
C00689851,300.0,1
C00689893,4066.0,3
C00689919,300.0,1
C00689984,410.4,2
C00690032,3333.88,6
C00690073,191463.28,188
C00690099,246.95,3
C00690131,11558.23,19
C00690149,2663.93,1
C00690172,29195.75,13
C00690198,2685.87,4
C00690263,2415074.36,101
C00690271,6061.12,45
C00690297,13899.0,19
C00690362,443.32,12
C00690552,6129.56,33
C00690586,1002.6,7
C00690669,8750.0,5
C00690776,414.23,2
C00690818,1902.07,2
C00690842,15504.93,86
C00690891,246147.44,43
C00691089,138329.64,141
C00691147,9317.29,35
C00691154,629998.77,139
C00691162,83520.72,50
C00691170,516927.13,117
C00691196,57838.25,49
C00691220,312.5,2
C00691329,3744477.68,302
C00691337,21039.71,9
C00691345,335.55,1
C00691402,38740.64,52
C00691444,26404.59,38
C00691501,6266.23,7
C00691568,24654.28,17
C00691584,6359.98,2
C00691618,127.01,1
C00691626,10359.92,5
C00691634,26.0,2
C00691709,82850.01,118
C00691725,65219.12,104
C00691758,187305.41,125
C00691790,143934.92,271
C00691832,31010.55,170
C00691915,8252.0,9
C00691931,256560.75,482
C00691949,3329550.91,255
C00692012,8999.77,95
C00692020,26918.99,172
C00692061,37624.78,101
C00692087,5243.41,12
C00692095,27865.84,4
C00692103,964.0,1
C00692111,4042.6,11
C00692129,1564061.76,593
C00692137,385837.59,359
C00692160,50.0,1
C00692178,276.0,7
C00692202,79152.64,107
C00692228,119732.39,13
C00692251,3051.0,7
C00692301,18697.87,21
C00692319,5726832.15,611
C00692327,897302.45,219
C00692343,1432110.41,491
C00692392,3596.93,20
C00692467,228428.91,289
C00692533,913.06,9
C00692590,14558.7,26
C00692640,112735.93,74
C00692681,105040.22,14
C00692715,3623.49,7
C00692731,2004.62,8
C00692806,3452.33,40
C00692830,26586.0,12
C00692848,13185.49,4
C00692897,86696.94,58
C00692921,19375.0,5
C00692947,11175.0,6
C00692988,47951.91,24
C00693002,690.0,2
C00693044,9838141.83,2272
C00693093,15024482.15,2034
C00693127,71591.36,34
C00693135,5100.71,12
C00693143,97544.86,84
C00693176,46099.91,18
C00693234,128883965.7,36619
C00693309,17280.03,10
C00693317,7164.5,12
C00693333,2940.47,6
C00693382,1240140.35,47
C00693465,5102.01,14
C00693473,210145.05,145
C00693499,7618.0,26
C00693515,1911198.49,243
C00693531,285719.84,120
C00693549,8737.47,23
C00693556,5969.7,8
C00693564,287.7,2
C00693572,61922.4,154
C00693580,1830.83,10
C00693606,1112218.87,175
C00693630,166495.33,393
C00693648,4562.94,22
C00693655,15926.41,114
C00693663,1880875.49,304
C00693671,88942.14,46
C00693697,1294.03,8
C00693705,102.7,1
C00693713,14020431.11,5011
C00693739,4971.17,9
C00693747,410.38,1
C00693788,10348.11,63
C00693796,6435.05,21
C00693820,194.45,1
C00693838,162819.33,22
C00693853,90474.03,90
C00693861,30338.61,24
C00693903,7135.35,6
C00693911,3995.09,17
C00694018,14343873.09,2423
C00694075,37136.17,20
C00694091,385341.9,408
C00694125,2055.58,20
C00694182,2000.0,3
C00694208,261781.6,278
C00694216,59479.28,120
C00694224,5950.0,4
C00694265,260988.45,66
C00694299,75297.85,66
C00694307,76544.58,101
C00694323,1502.55,4
C00694331,3833.97,13
C00694372,12033.25,19
C00694414,28854.95,29
C00694455,40834281.94,7827
C00694463,2278.32,12
C00694471,18704.57,28
C00694513,2800.0,1
C00694539,13673.0,8
C00694547,31110.34,77
C00694562,750.0,1
C00694588,2705.75,4
C00694604,868856.32,837
C00694653,12523.85,65
C00694661,24794.2,25
C00694687,144808.6,240
C00694695,31653.45,6
C00694711,1363469.42,996
C00694729,27713.26,62
C00694778,3386518.59,1356
C00694794,130428.94,73
C00694810,337228.38,89
C00694836,5000.0,1
C00694844,113113.4,202
C00694935,171581.94,188
C00694943,1570935.22,384
C00694976,15000.0,4
C00694984,11058.95,19
C00694992,4386.5,6
C00695007,7186.71,62
C00695072,840.4,3
C00695163,8023.49,12
C00695171,249.7,1
C00695239,745.56,15
C00695270,238427.88,94
C00695304,3604.37,19
C00695320,42567.01,157
C00695346,1121773.86,290
C00695353,44763.95,10
C00695361,1545.41,6
C00695395,58542.35,61
C00695411,1330909.13,735
C00695429,155565.2,6
C00695437,12512.97,32
C00695445,66.71,2
C00695486,72612.19,68
C00695510,24948324.92,4592
C00695528,28254.09,11
C00695544,73545.3,90
C00695551,237993.16,150
C00695569,305.15,32
C00695585,8676475.98,700
C00695619,1623.99,8
C00695791,73185.0,365
C00695825,16194.22,26
C00695833,55112.6,102
C00695866,688318.99,690
C00695874,12534.63,24
C00695932,207.38,1
C00695940,50290.54,56
C00695965,310858.06,169
C00695973,11714.24,28
C00695999,36273.86,34
C00696054,7774090.96,2720
C00696070,479.8,3
C00696088,6462.99,13
C00696096,3609.58,3
C00696104,189304.11,222
C00696112,50060.69,14
C00696120,24550.91,33
C00696146,369979.45,388
C00696153,115057930.76,3407
C00696179,29757.79,28
C00696187,411328.32,183
C00696211,1300.0,3
C00696245,75794.48,129
C00696294,6456.0,5
C00696393,2082.84,7
C00696401,7313.9,5
C00696419,51383460.67,4388
C00696427,0.0,3
C00696443,934.23,4
C00696468,18.08,2
C00696484,223458.91,171
C00696492,184987.76,285
C00696526,97032873.89,2586
C00696534,94972.76,96
C00696542,41556.94,30
C00696567,77300.66,14
C00696591,126774.35,23
C00696609,1000.0,1
C00696625,2382.47,16
C00696658,34812.0,9
C00696666,150332.49,172
C00696708,6787.5,54
C00696716,79009.48,45
C00696724,3066636.94,1098
C00696757,128598.62,973
C00696799,145.12,9
C00696815,187230.34,362
C00696872,1994335.39,448
C00696906,66.0,2
C00696922,2860.0,3
C00696930,16087.33,27
C00696948,206871649.93,6177
C00696955,1700.8,5
C00696963,3457.59,20
C00697037,632362.68,712
C00697045,17832.84,66
C00697052,1010171.11,690
C00697128,109736.78,708
C00697144,695378.13,544
C00697151,31931.72,87
C00697227,14162.77,12
C00697235,10533.18,37
C00697250,1432553.49,462
C00697300,352344.54,51
C00697326,21336.94,32
C00697334,352824.12,253
C00697342,17957.87,110
C00697367,27082.38,5
C00697391,72340.7,140
C00697417,2892726.63,657
C00697441,99890474.65,6769
C00697524,124841.99,302
C00697540,113176.6,69
C00697557,153378.68,70
C00697573,5619.22,8
C00697615,15038.03,5
C00697623,57281.26,41
C00697649,1289723.23,487
C00697656,7300.6,4
C00697698,4047.82,5
C00697730,2132747.49,314
C00697755,39156.16,41
C00697789,1904618.14,463
C00697854,3414.44,3
C00697862,145427.95,370
C00697896,22897.06,281
C00697920,214541.22,323
C00697953,231160.84,39
C00697961,468.8,9
C00697979,22710.0,10
C00697987,387012.99,224
C00698001,4115.34,29
C00698019,1386.48,5
C00698050,6420201.37,1033
C00698068,162320.8,165
C00698084,20312.82,86
C00698092,8962.32,5
C00698126,1390838.98,140
C00698134,1295425.5,641
C00698183,2820.0,5
C00698191,38515.39,42
C00698217,11012.35,2
C00698241,5395.07,14
C00698258,3126406.02,1739
C00698340,105678.06,119
C00698373,368984.23,393
C00698407,230803.83,108
C00698431,118339.43,52
C00698449,92218.08,69
C00698472,2170.3,9
C00698498,2000.0,2
C00698522,20289.5,24
C00698530,494736.77,133
C00698548,7021.67,8
C00698555,166650.54,37
C00698563,435532.6,559
C00698597,35253.71,22
C00698605,18403.03,25
C00698613,43621.11,43
C00698654,55172.42,6
C00698670,639834.13,165
C00698696,5101.23,38
C00698738,375180.94,107
C00698753,606873.11,395
C00698761,2300.0,1
C00698779,499244.9,284
C00698787,42319.67,44
C00698795,106818.47,590
C00698803,2235.12,3
C00698811,7954.86,52
C00698837,1075.67,1
C00698845,18962.23,87
C00698894,602337.2,226
C00698928,11081.03,9
C00698936,90455.7,31
C00698951,1309.18,8
C00698977,8445.6,15
C00698985,8868.76,11
C00698993,1889969.11,609
C00699017,21818.37,13
C00699041,1756.75,5
C00699090,17139271.2,1579
C00699124,6954.8,61
C00699140,1258.8,7
C00699181,126074.67,26
C00699199,3775.0,9
C00699207,66126.56,122
C00699215,2482.95,8
C00699249,152978.47,83
C00699256,2530.02,11
C00699272,219705.9,159
C00699280,109840.87,97
C00699306,4673.91,8
C00699314,1951.63,4
C00699363,16284.63,10
C00699421,150523.41,73
C00699447,6217.75,7
C00699462,19968.23,24
C00699470,104460.46,40
C00699488,9316.56,142
C00699512,180352.1,25
C00699538,2330.0,5
C00699546,3104289.06,361
C00699553,23419.04,15
C00699579,15090.35,43
C00699595,1077.83,13
C00699603,331430.81,106
C00699629,4588.91,16
C00699652,42172.72,16
C00699660,3970541.56,1214
C00699686,1880.97,9
C00699694,398885.58,206
C00699710,34104.66,150
C00699728,1253.31,6
C00699744,1803492.63,678
C00699777,123669.64,21
C00699785,48136.49,217
C00699801,1642515.23,477
C00699819,375702.8,205
C00699843,11409.68,72
C00699926,352652.92,340
C00699942,113038.21,131
C00699967,3427.81,8
C00700021,90960.45,13
C00700054,54043.3,70
C00700062,9690.23,105
C00700104,304224.02,35
C00700120,5043.05,4
C00700138,9046.92,124
C00700146,300.0,1
C00700153,5238.7,3
C00700161,21708.81,45
C00700187,74622.18,293
C00700195,25867.54,120
C00700203,1156.8,2
C00700237,84585.85,104
C00700252,260089.34,82
C00700260,23544.86,10
C00700294,19827.9,160
C00700336,22636.0,46
C00700344,72148.33,131
C00700377,1943.78,18
C00700385,28745.86,6
C00700419,70106.44,17
C00700427,34634.98,8
C00700476,80459.34,42
C00700500,5268.98,11
C00700518,22892.65,10
C00700526,56896.1,54
C00700534,224816.34,724
C00700559,1228945.08,804
C00700575,9736.94,20
C00700583,80145.18,129
C00700609,243640.92,260
C00700641,363340.07,68
C00700708,174676.81,333
C00700716,2175537.86,900
C00700732,68970.27,195
C00700740,24951.73,59
C00700757,12628.24,33
C00700799,1215.81,5
C00700807,476018.83,165
C00700815,3634.73,5
C00700823,24622.93,370
C00700831,43235.28,67
C00700849,2390.8,3
C00700880,259957.37,201
C00700898,297352.34,301
C00700906,2046570.01,790
C00700914,3984.0,8
C00700922,357867.98,240
C00700930,54036.07,112
C00700948,31528.12,109
C00700955,28662.51,52
C00700963,317548.38,538
C00700971,101375.36,55
C00700989,106908.81,150
C00700997,161125.85,259
C00701003,7233408.06,900
C00701011,2114.84,2
C00701045,68681.94,31
C00701052,2499200.26,1107
C00701060,38866.35,41
C00701086,63821.12,23
C00701094,27652.69,84
C00701102,9320942.31,1297
C00701110,62710.72,120
C00701128,267612.78,53
C00701144,168895.25,62
C00701177,96511.16,78
C00701185,16325.5,72
C00701227,386276.64,365
C00701243,245657.62,10
C00701250,6008.8,6
