filer_id,year,total_expenditure
20055622122,2026,36175.83
20055622529,2021,39.0
20055622529,2022,978.94
20055622529,2023,36751.94
20055622529,2024,40090.19
20055622529,2025,31389.75
20055622529,2026,25196.13
20055623739,2022,2043.82
20055623739,2023,44696.05
20055623739,2024,35403.65
20055623739,2025,5216.43
20055623739,2026,16657.1
20055624004,2024,10122.85
20055624030,2022,0.0
20055624030,2023,400.0
20055624060,2023,2104.53
20055624060,2024,23229.58
20055624060,2025,2714.38
20055624060,2026,5295.78
20055624062,2023,17.92
20055624062,2024,8847.4
20055624062,2025,44.8
20055624062,2026,1197.4
20055624124,2022,1913.74
20055624124,2023,34006.47
20055624124,2024,41048.02
20055624124,2025,42238.84
20055624124,2026,40068.59
20055624311,2022,15.96
20055624311,2023,12279.29
20055624311,2024,37266.78
20055624311,2025,15045.01
20055624311,2026,9731.8
20055624312,2022,175.0
20055624312,2023,2158.72
20055624312,2024,11884.8
20055624312,2025,4998.39
20055624312,2026,3644.31
20055624467,2024,250.0
20055624467,2025,-250.0
20055624768,2022,614.37
20055624768,2023,3664.05
20055624768,2024,27609.96
20055624768,2025,5685.57
20055624768,2026,4029.52
20055624842,2022,398.88
20055624842,2023,38184.61
20055624842,2024,86432.17
20055624842,2025,43272.8
20055624842,2026,25794.16
20055625165,2024,750.0
20055625224,2024,31800.0
20055625224,2026,18100.0
20055625227,2023,4798.76
20055625227,2024,12272.4
20055625227,2025,23363.09
20055625227,2026,3431.14
20055625238,2022,104.0
20055625238,2023,8410.42
20055625238,2024,11191.05
20055625238,2025,4218.75
20055625238,2026,4503.56
20055625276,2023,5036.79
20055625276,2024,12225.98
20055625276,2025,4899.01
20055625276,2026,11019.58
20065600150,2022,7222.99
20065600150,2023,97630.45
20065600150,2024,165944.12
20065600150,2025,99261.26
20065600150,2026,34891.5
20065600152,2022,1609.49
20065600152,2023,27428.81
20065600152,2024,91379.98
20065600152,2025,30112.34
20065600501,2023,7109.19
20065600501,2024,22719.76
20065600501,2025,6172.91
20065600501,2026,8218.84
20065600716,2022,6702.27
20065600716,2023,33680.76
20065600716,2024,85700.15
20065600716,2025,62345.72
20065600716,2026,26681.74
20065600756,2022,79.48
20065600756,2023,3169.69
20065600756,2024,11579.78
20065600756,2025,5781.25
20065600756,2026,3939.91
20065601098,2023,160.0
20065601098,2024,335.62
20065601098,2026,320.0
20065601163,2022,1105.74
20065601163,2023,44585.76
20065601163,2024,63895.34
20065601163,2025,29163.2
20065601163,2026,21150.53
20065601547,2022,-450.61
20065601547,2023,20329.82
20065601547,2024,96316.36
20065601547,2025,18505.4
20065601547,2026,5042.05
20065610216,2023,138.95
20065610216,2024,9099.22
20065610216,2025,1663.03
20065610216,2026,4450.09
20065610306,2022,6495.59
20065610306,2023,29493.57
