cmte_id,total_amount,total_count
C00832089,399.21,2
C00832147,881361.17,1055
C00832154,1139953.13,399
C00832162,14519.45,9
C00832170,23386.92,12
C00832188,20321.49,38
C00832238,24076.16,18
C00832253,7359.47,3
C00832279,200.0,1
C00832311,1330.0,4
C00832436,4724872.3,897
C00832444,42077.91,11
C00832469,1031888.2,831
C00832485,179368.99,21
C00832493,1583610.11,303
C00832501,467076.82,160
C00832568,62462.55,30
C00832576,115966.51,171
C00832584,2962.67,21
C00832592,30400.77,76
C00832626,417549.4,158
C00832675,1222.75,15
C00832683,139295.78,207
C00832691,8173.49,3
C00832733,75.0,3
C00832758,151278.5,93
C00832782,84570.89,183
C00832808,11035.15,34
C00832816,55909.24,49
C00832865,8909.22,7
C00832873,400.0,1
C00832881,11544.6,17
C00832949,516928.21,205
C00832956,760.0,2
C00832964,5063.42,37
C00832980,6009.7,10
C00833046,4857.14,80
C00833103,147398.28,38
C00833129,889143.74,102
C00833293,499.92,5
C00833319,289766.53,132
C00833350,21913.02,26
C00833368,1236.6,2
C00833392,31370.22,28
C00833418,3592.3,24
C00833566,526316.79,151
C00833574,33466.57,51
C00833590,167032.62,52
C00833608,95825.71,68
C00833632,20556.25,15
C00833665,343.82,1
C00833681,289477.79,59
C00833707,155.14,2
C00833715,101842.19,24
C00833848,84462.3,210
C00833855,932.0,2
C00833863,323740.81,135
C00833889,13769.15,12
C00833897,600.0,1
C00834028,1473109.86,1190
C00834077,434485.46,101
C00834101,55315.51,112
C00834218,2751222.42,711
C00834226,5710.66,74
C00834259,132271.39,217
C00834291,833667.77,884
C00834424,5261.07,15
C00834457,7289.36,56
C00834465,68589.96,8
C00834507,521077.41,227
C00834515,2380.22,22
C00834549,20948.67,56
C00834598,2300.0,5
C00834606,45513.57,18
C00834622,3500.0,2
C00834630,18050.66,10
C00834739,250.0,1
C00834762,546.3,7
C00834929,250.0,1
C00834960,15647.29,32
C00834986,4054.45,19
C00834994,51798.47,28
C00835009,6650.0,18
C00835017,9036.07,13
C00835041,6054069.59,14445
C00835082,1179.96,19
C00835173,6483.18,13
C00835314,9954.86,6
C00835363,91103.76,41
C00835579,750.0,1
C00835587,3506196.06,564
C00835637,2889.73,23
C00835751,441904.69,160
C00835868,10326.65,85
C00835959,9954346.5,289
C00835967,1306849.47,177
C00835975,8348.42,9
C00836007,20712.62,41
C00836031,12067.23,16
C00836056,258013.69,73
C00836189,93507.42,13
C00836221,972628.37,77
C00836304,17942.15,42
C00836320,3174821.84,306
C00836338,328950.52,52
C00836346,4471766.54,588
C00836403,5239583.44,254
C00836494,10549.69,18
C00836502,1264585.62,603
C00836528,16668.0,13
C00836544,16211.99,29
C00836569,6817.34,1
C00836577,768.8,11
C00836585,682.54,2
C00836627,31129.3,54
C00836692,3213.97,2
C00836718,28470.21,45
C00836759,2099.87,19
C00836767,839371.94,693
C00836783,12207.98,4
C00836809,3087.18,3
C00836833,10812.3,7
C00836866,851369.63,805
C00836890,52630.53,33
C00836916,3273816.71,377
C00836940,35181.28,152
C00836973,923.03,2
C00837021,184919.02,201
C00837047,3250.0,7
C00837054,283347.57,395
C00837062,15366.08,13
C00837138,3598.49,16
C00837146,17639.25,15
C00837427,552529.07,107
C00837443,1576.44,2
C00837468,19845.7,54
C00837476,3264.0,4
C00837484,939258.91,536
C00837492,1013421.68,210
C00837518,1290594.67,148
C00837526,450.0,1
C00837567,2319635.79,210
C00837591,20109.98,37
C00837625,8401.96,140
C00837641,250.0,1
C00837849,24224.59,13
C00837971,10979.75,28
C00837997,435.0,15
C00838052,89860.72,178
C00838060,493726.87,1117
C00838110,486470.29,547
C00838128,6823.99,6
C00838144,798108.33,202
C00838169,47890.22,15
C00838185,28313.13,59
C00838193,235.0,13
C00838219,21454.63,34
C00838250,25040.05,31
C00838268,1521.75,3
C00838359,229995.75,39
C00838367,142.0,9
C00838391,1253.0,4
C00838441,59865.48,183
C00838458,22121.65,25
C00838649,28328.01,63
C00838672,9389.0,33
C00838698,882508.37,1340
C00838748,4884.56,29
C00838763,8808.46,50
C00838805,8605.0,9
C00838847,3766.29,15
C00838854,4352.97,8
C00838896,324265.22,79
C00838912,103887.45,26
C00838938,32419.54,25
C00838953,584.1,1
C00839092,1831.45,15
C00839100,572084.73,329
C00839126,15500.0,3
C00839365,600.0,1
C00839407,1232407.13,267
C00839449,12316.76,7
C00839548,102950.07,84
C00839597,164870.57,72
C00839662,23694.06,38
C00839670,11990.54,5
C00839704,8770.68,11
C00839720,11172.58,253
C00839738,58316.15,53
C00839787,13307.71,7
C00839886,16124.52,37
C00839894,10706.52,41
C00839944,2489769.98,383
C00840009,2367.51,26
C00840017,1072177.85,696
C00840058,256.0,8
C00840108,32509.97,24
C00840132,133422.95,66
C00840157,325.0,1
C00840165,1236560.34,931
C00840306,16713.25,67
C00840322,2911.05,11
C00840389,32876.7,1
C00840439,5047.52,10
C00840462,58805.81,88
C00840512,6586.5,2
C00840538,701.46,1
C00840587,3772.0,9
C00840702,766731.79,262
C00840868,25841.99,207
C00840876,27896.47,18
C00840918,3966.7,22
C00840959,5622.75,32
C00840983,486336.87,277
C00841114,54174.11,33
C00841130,166739.69,286
C00841288,5779.92,10
C00841338,3986.91,19
C00841346,19591.61,7
C00841361,1745942.0,2407
C00841593,110060.76,42
C00841619,232.38,6
C00841643,14877.29,27
C00841767,522.67,9
C00841775,3243.31,7
C00841858,442.3,3
C00841874,296881.86,216
C00841908,35461.55,145
C00841916,11683.76,9
C00842039,222083.13,69
C00842096,550.9,3
C00842104,1387581.91,328
C00842112,30619.95,14
C00842146,2075.0,6
C00842203,511.19,1
C00842211,300.0,1
C00842237,13173.01,34
C00842302,49.69,1
C00842336,2744279.48,2040
C00842344,5544.64,9
C00842369,9232.6,39
C00842401,2670.0,7
C00842567,3075.0,9
C00842575,4894.73,1
C00842583,237.73,2
C00842740,4783.75,2
C00842765,1157362.18,589
C00842898,300.79,1
C00842963,584.02,2
C00843003,2387883.92,617
C00843037,1358.08,6
C00843078,947.69,2
C00843110,8869335.76,1232
C00843144,2500.0,1
C00843227,1761197.68,983
C00843235,2197.09,4
C00843250,209519.48,72
C00843292,1292.14,1
C00843391,995190.72,510
C00843425,1071711.07,971
C00843433,2109830.05,44
C00843441,2848.25,5
C00843482,484.01,7
C00843508,25776.82,336
C00843557,15727.59,34
C00843714,28462.75,11
C00843763,1941367.98,741
C00843771,27356.91,91
C00844159,656142.4,427
C00844167,1957.24,2
C00844225,8740.96,8
C00844258,94.22,3
C00844282,2336.91,19
C00844308,287408.23,257
C00844324,1632562.73,83
C00844373,500.0,1
C00844480,2372.46,21
C00844522,4464.79,15
C00844530,197674.45,208
C00844563,500.39,10
C00844589,300.0,1
C00844613,110676.66,109
C00844639,1366922.07,292
C00844720,675832.6,353
C00844753,5853.68,25
C00844779,658.86,9
C00844795,853206.51,250
C00844993,6720230.97,1099
C00845008,7636.93,21
C00845016,95986.28,121
C00845032,96705.38,59
C00845040,107322.56,446
C00845099,465910.99,147
C00845131,10668.0,7
C00845172,72665.85,21
C00845180,817.19,4
C00845271,31258.28,54
C00845305,6424.65,2
C00845347,14188.89,56
C00845354,10525.0,4
C00845388,1000.0,10
C00845396,5500.0,5
C00845438,13240.49,166
C00845461,946849.59,784
C00845487,154050.51,59
C00845529,42348.04,3
C00845537,1722.06,6
C00845586,3826.29,5
C00845651,941.19,13
C00845685,23947.0,2
C00845735,5400.13,5
C00845743,4316.33,1
C00845750,70905.53,108
C00845784,1788.23,5
C00845792,154895.36,52
C00845826,1300541.11,744
C00845859,3147.12,1
C00845933,338215.72,239
C00845966,977.0,15
C00845974,5426.85,8
C00846022,1673.7,5
C00846063,6718.0,6
C00846071,40235.1,146
C00846089,281284.12,77
C00846105,7617.59,52
C00846154,3818.02,5
C00846162,3750.0,6
C00846303,15930.92,139
C00846444,2260.54,2
C00846451,54885.54,17
C00846477,4347.91,5
C00846485,1798.86,4
C00846501,1441631.37,1187
C00846550,671005.64,97
C00846642,4412.83,6
C00846675,1010.36,3
C00846683,471383.27,72
C00846857,821.85,19
C00846873,9541.24,43
C00846998,250.0,1
C00847061,317520.66,81
C00847079,16900.0,4
C00847087,16792.33,18
C00847095,4937.0,19
C00847103,14805.67,13
C00847137,9616771.02,1243
C00847145,49439.5,14
C00847194,7427.12,8
C00847327,4065.2,8
C00847350,1000.0,1
C00847400,65309.12,128
C00847418,1014.79,5
C00847467,17643.47,15
C00847525,2370.0,6
C00847590,6947.74,4
C00847616,162803.36,110
C00847657,5475.0,8
C00847673,3092105.57,366
C00847699,75709.66,53
C00847749,2785.9,11
C00847764,80.36,1
C00847814,386.2,1
C00847897,1479467.86,2667
C00848028,2823.38,3
C00848093,312.0,1
C00848150,9636.92,21
C00848242,23099.66,30
C00848317,245687.17,126
C00848333,1772046.2,2060
C00848374,120196.26,57
C00848416,9955.15,3
C00848432,11986.19,33
C00848440,918556.44,87
C00848556,2279.25,14
C00848648,574102.18,363
C00848697,654.06,12
C00848739,160664.05,42
C00848820,220.3,1
C00848853,-43553.2,166
C00848937,162737.2,71
C00848994,919.98,11
C00849000,1247840.37,207
C00849042,457802.79,37
C00849067,12319.24,19
C00849075,274.75,1
C00849216,1030.0,6
C00849257,15059.23,55
C00849307,313.2,2
C00849323,362269.71,26
C00849398,128.52,6
C00849414,27215.22,58
C00849471,1123.88,1
C00849489,338083.08,14
C00849745,1345201.75,416
C00849778,1120523.56,309
C00849794,323466.54,348
C00849802,1790.14,9
C00849810,6628959.84,1068
C00849836,14070.38,15
C00849844,1542813.43,1093
C00849851,3320.2,8
C00849919,287.1,9
C00850032,155166.5,357
C00850040,536471.56,105
C00850065,104308.26,178
C00850099,9249.5,24
C00850164,6972.5,4
C00850248,22598.29,84
C00850255,2149.02,1
C00850305,504.0,1
C00850321,18809.64,7
C00850339,410.0,40
C00850404,317599.38,378
C00850420,481101.39,450
C00850479,2.16,6
C00850487,1417.56,1
C00850560,1977.58,2
C00850610,133294.4,20
C00850636,1104967.6,412
C00850677,43995.84,63
C00850743,669371.95,890
C00850750,22756.09,85
C00850784,12502.48,56
C00850883,29280.34,107
C00850891,25.0,1
C00850925,805075.33,87
C00851113,127.5,6
C00851139,2422.85,8
C00851246,3418.27,6
C00851360,815.0,2
C00851386,14859.05,28
C00851410,157837.4,75
C00851584,571668.16,121
C00851592,4461.16,9
C00851659,2020.78,5
C00851725,118434.38,2
C00851733,228934.38,310
C00851790,2002271.79,989
C00851808,1248.0,2
C00851881,1382.08,17
C00851956,67273.1,190
C00851972,6725.69,16
C00851980,4554769.46,981
C00851998,762045.4,173
C00852012,664056.98,174
C00852053,23152.8,24
C00852061,13033.03,33
C00852087,-200.0,2
C00852137,2473790.98,1141
C00852152,19368.69,149
C00852194,900.0,1
C00852210,3677.8,30
C00852244,11000.0,1
C00852301,5315.0,25
C00852335,900.0,3
C00852343,104266.73,904
C00852368,1854515.02,818
C00852392,19382.2,10
C00852400,956783.61,244
C00852434,1558.95,14
C00852467,15820.46,17
C00852475,1101316.16,592
C00852525,44.33,2
C00852574,18149.27,41
C00852657,10248.0,2
C00852673,1200.0,1
C00852756,2500.0,1
C00852889,4109.3,40
C00852897,28848.42,20
C00852905,368048.59,239
C00852939,207704.53,194
C00853010,31239.09,23
C00853051,432.4,4
C00853069,443557.02,21
C00853077,232660.08,102
C00853119,1462.5,1
C00853242,480530.43,360
C00853291,42.0,3
C00853341,8153.83,3
C00853358,66759.63,43
C00853473,1620596.32,679
C00853481,902043.67,192
C00853499,1462126.4,386
C00853515,429448.43,138
C00853523,32960.55,19
C00853598,539.31,6
C00853606,28415.05,26
C00853614,1907.07,24
C00853630,35281.51,63
C00853671,6272.09,10
C00853697,14067.13,5
C00853739,1650.0,2
C00853770,144463.45,48
C00853861,857651.39,90
C00853887,1635.79,20
C00853911,1295.0,4
C00853929,14499.14,16
C00853986,500258.72,901
C00854059,3303580.78,310
C00854083,136829.47,161
C00854109,611.88,5
C00854117,27350.49,1
C00854125,75.0,3
C00854133,2245.59,12
C00854190,15230.0,12
C00854299,60126.7,34
C00854307,20055.38,10
C00854315,6789207.6,412
C00854372,17384.31,32
C00854380,2930.68,4
C00854414,139.4,1
C00854430,18263.31,82
C00854471,11938197.08,751
C00854737,12866.89,16
C00854752,20134.17,64
C00854778,1014.13,6
C00854786,4365.08,7
C00854810,621.88,3
C00854893,3952.0,5
C00855023,803.25,1
C00855056,125941.01,25
C00855098,60.0,4
C00855114,1004.0,1
C00855122,396.83,1
C00855288,1450783.31,611
C00855320,269.99,16
C00855338,100.0,2
C00855353,683069.87,561
C00855361,564622.93,411
C00855395,1400.39,18
C00855403,1977.72,16
C00855411,497.88,2
C00855437,20965.69,5
C00855460,239.52,1
C00855494,8139.14,4
C00855528,763673.68,133
C00855643,36307.17,10
C00855668,719.39,9
C00855692,1080.8,13
C00855742,4795.63,16
C00855767,8126.24,21
C00855791,18526.21,3
C00855858,863.97,1
C00855890,202688.41,122
C00855916,6092.04,31
C00855924,83370.0,38
C00855965,39.4,1
C00856005,566778.55,638
C00856013,7521.38,18
C00856021,11776.75,44
C00856039,10064.19,4
C00856047,787.6,1
C00856062,921741.53,688
C00856088,203632.2,205
C00856096,8425.84,14
C00856104,6006.68,1
C00856112,41373.34,118
C00856120,8147.48,75
C00856153,489392.14,273
C00856203,30477.34,58
C00856237,682313.54,362
C00856252,557.72,17
C00856286,13380.21,29
C00856302,663.45,17
C00856401,3679.71,5
C00856427,58729.43,40
C00856468,13762.09,35
C00856492,300.0,1
C00856526,991183.02,1387
C00856559,1382.75,1
C00856575,11026.93,30
C00856591,54540.86,23
C00856609,91.34,1
C00856682,2862.0,9
C00856716,29567.12,47
C00856773,212013.08,152
C00856781,1751.58,5
C00856807,600.0,1
C00856823,764708.03,168
C00856831,1103752.84,520
C00856849,21490.0,20
C00856856,50364.28,43
C00856872,44227.75,83
C00856914,52356.5,20
C00856955,5709848.6,1248
C00856963,578506.22,657
C00857060,1221.06,3
C00857086,6205.45,2
C00857094,790607.61,849
C00857110,210287.02,431
C00857136,2997.13,4
C00857144,173125.55,8
C00857185,96.0,6
C00857219,9125.0,7
C00857342,16340.88,18
C00857359,2408784.21,3102
C00857383,1400.4,15
C00857417,343374.8,270
C00857433,377770.5,132
C00857540,1778.42,11
C00857557,2000.0,1
C00857615,1382425.02,168
C00857623,6094.46,4
C00857649,83871.42,57
C00857680,181582.94,38
C00857714,153101.16,249
C00857821,120556.27,223
C00857912,16935.0,7
C00858019,42342.34,27
C00858027,126245.63,93
C00858043,8988.25,7
C00858050,786.51,11
C00858076,3112.98,3
C00858100,223835.15,152
C00858126,68868.11,55
C00858167,3000.0,1
C00858191,2993.5,3
C00858217,922.27,3
C00858225,2750.0,2
C00858290,20965.0,18
C00858340,2000.0,1
C00858373,10279823.31,308
C00858381,1185.7,4
C00858415,682442.85,268
C00858472,47859.03,23
C00858506,4715.0,4
C00858589,5188.0,1
C00858688,1152243.35,987
C00858746,19093.48,28
C00858753,2571.24,4
C00858779,172090.19,29
C00858811,64.0,2
C00858845,7430.0,7
C00858852,1284785.02,130
C00858936,14392.68,27
C00858944,825.0,2
C00858969,74602.65,55
C00858993,43957.75,18
C00859017,5522.45,50
C00859041,572058.01,1136
C00859058,3837448.58,339
C00859066,15865.66,147
C00859108,727037.28,595
C00859140,4257.46,9
C00859215,2050.0,5
C00859280,200.0,1
C00859306,4754.9,21
C00859314,3586.0,1
C00859322,230.42,1
C00859355,155623.0,93
C00859389,453.75,10
C00859439,857.38,4
C00859496,422449.77,906
C00859512,521.82,8
C00859520,3003.15,22
C00859538,353335.75,246
C00859546,24427.06,21
C00859553,149771.17,153
C00859603,125346.75,267
C00859611,3880.06,8
C00859660,1715902.49,260
C00859793,3565.21,23
C00859868,430.7,1
C00859892,1122529.1,363
C00860023,55630.64,14
C00860064,792460.9,1549
C00860098,30206.3,124
C00860148,3210.5,5
C00860155,109485.05,49
C00860163,366335.88,196
C00860213,523867.71,332
C00860247,517.16,4
C00860254,28226.28,46
C00860270,18228.54,62
C00860288,2592.15,26
C00860304,912.03,1
C00860379,68820.91,178
C00860429,9109.28,2
C00860452,2000.0,4
C00860460,1410.0,4
C00861153,24734.92,71
C00861179,4714.5,11
C00862094,462508.99,55
C00862177,5387.15,29
C00862581,3000.0,1
C00862854,145.79,1
C00862862,30237.91,60
C00862888,500.0,1
C00862912,7357.66,32
C00862938,1230.91,4
C00862946,31785.0,3
C00862995,16969.44,15
C00863050,9561.06,16
C00863167,6090.13,15
C00863217,4968.44,22
C00863373,315477.11,94
C00863506,19878.06,116
C00863548,27495.41,11
C00863621,198598.88,85
C00863670,962.1,14
C00863696,3162.0,2
C00863704,21885.89,41
C00863712,4133.97,24
C00863829,19478.18,29
C00864009,6437.59,5
C00864090,2109782.53,589
C00864124,9981.4,7
C00864207,1334553.06,978
C00864231,100.0,1
C00864280,27451.65,1
C00864306,267563.07,200
C00864363,265596.12,163
C00864488,570503.21,271
C00864512,85099.72,165
C00864553,36831.53,2
C00864561,37.22,2
C00864660,241.5,1
C00864744,1057.61,9
C00864785,781628.65,331
C00864793,4181.0,15
C00864801,15805.45,22
C00864819,5283.96,16
C00864835,144.0,4
C00864900,300.0,1
C00864926,93017.77,17
C00864975,340.12,1
C00865089,1616.97,5
C00865113,2084.5,6
C00865220,485780.53,93
C00865238,27800.0,4
C00865246,2741.64,5
C00865253,24203.07,13
C00865329,20451.86,8
C00865352,42084.78,14
C00865378,282.0,2
C00865410,2528.8,12
C00865444,41378.44,25
C00865592,772772.93,1220
C00865634,5500.0,1
C00865667,1763.33,89
C00865675,4191.64,70
C00865683,130.0,5
C00865691,6379.91,72
C00865725,88195.6,7
C00865766,2114.7,18
C00865790,1975.48,7
C00865808,15305.3,92
C00865840,70.0,5
C00865865,1475.0,6
C00865956,73159.95,59
C00865964,9785.16,1
C00866111,59721.62,59
C00866145,40335.2,30
C00866152,7849.41,12
C00866293,3874.5,3
C00866350,72365.79,7
C00866418,21428.0,11
C00866426,360905.99,258
C00866434,4669.33,25
C00866475,2895.0,1
C00866491,267015.53,36
C00866517,2618.31,5
C00866582,1190.65,2
C00866608,52675.55,23
C00866632,91.58,1
C00866640,45873.0,7
C00866681,1655.53,4
C00866707,500.0,1
C00866731,74573.12,113
C00866749,1091.76,7
C00866772,14207.74,14
C00866780,17574.0,7
C00866848,1225.0,4
C00866855,861.1,3
C00866947,17867253.28,252
C00866954,280225.12,172
C00866962,305.28,2
C00867010,1849346.44,636
C00867028,3024.4,32
C00867036,426099.47,64
C00867119,718.86,1
C00867150,4254.14,13
C00867176,53.0,3
C00867200,2000.0,1
C00867218,443255.87,348
C00867226,205.36,1
C00867234,260057.44,3866
C00867317,205152.81,257
C00867523,16270.0,17
C00867549,5750.0,9
C00867598,1331.72,4
C00867747,475890.64,442
C00867762,38725.0,5
C00867812,32055.82,28
C00867895,21874.29,18
C00867937,2456691.76,120
C00867960,16589.68,11
C00867978,17818.32,30
C00867986,6517.69,39
C00868026,3904.0,7
C00868034,20491.67,15
C00868042,5135.0,25
C00868091,383098.51,177
C00868117,74987.46,60
C00868125,7497.48,46
C00868190,1246.0,1
C00868299,25949.5,10
C00868307,635416.33,227
C00868430,5148.0,3
C00868448,84128.19,20
C00868463,1100.0,1
C00868505,13136.24,19
C00868513,277715.07,135
C00868588,9277.5,6
C00868604,5199.03,6
C00868612,1162.7,4
C00868620,53.57,4
C00868711,7678.05,7
C00868869,820.0,4
C00868927,34766.91,11
C00868968,83095.14,17
C00868976,2856811.75,847
C00868992,5512.64,14
C00869008,2097.85,1
C00869016,290457.42,81
C00869024,35433.52,4
C00869040,99089.97,115
C00869073,235069.1,48
C00869123,13081.01,63
C00869214,68020.6,33
C00869230,13009.2,55
C00869321,36520.86,27
C00869347,15109.62,28
C00869370,930720.28,889
C00869461,2753.46,41
C00869479,7742.63,3
C00869719,234891.79,80
C00869727,1159842.52,96
C00869826,12750.0,18
C00869974,1600.0,1
C00869990,500.0,1
C00870006,602.2,6
C00870030,19709.82,11
C00870055,862.76,3
C00870071,1477.06,2
C00870139,96786.11,25
C00870154,11283.1,1
C00870196,2877.2,1
C00870238,514250.62,320
C00870303,2877.11,26
C00870311,4007.28,24
C00870337,6871.07,6
C00870352,241774.96,13
C00870386,802.45,1
C00870451,1194.15,15
C00870527,4264.5,7
C00870568,17351.69,28
C00870592,23127.75,8
C00870600,3042.3,2
C00870667,28211.28,20
C00870683,40.0,2
C00870741,336.1,3
C00870758,872261.7,622
C00870782,2443.51,6
C00870816,1433.0,2
C00870840,36514.0,51
C00870873,1008.39,14
C00870949,932585.49,581
C00870980,12766.87,12
C00871004,3310.74,3
C00871012,15000.0,7
C00871046,1930.0,2
C00871111,94236.72,42
C00871152,148428.64,84
C00871160,649.22,6
C00871186,4049.04,16
C00871194,4625.57,3
C00871228,101.94,3
C00871244,19494.44,70
C00871293,453.63,3
C00871343,88.58,2
C00871350,34000.0,19
C00871368,1897044.59,118
C00871376,3266.67,6
C00871384,675.0,4
C00871426,1508.0,8
C00871459,10965.89,3
C00871475,5639.0,14
C00871509,16668.8,3
C00871517,95.4,1
C00871988,1000.0,2
C00872028,8095.36,11
C00872036,7054.89,23
C00872101,25374.74,1
C00872143,990.85,1
C00872150,9492.2,4
C00872234,804.88,3
C00872317,5784.33,10
C00872325,4201.1,25
C00872333,142.78,9
C00872416,6068.66,8
C00872424,-1912.1,3
C00872440,412798.08,139
C00872473,800790.69,1011
C00872481,76842.5,46
C00872499,37953.25,63
C00872515,5835.88,4
C00872549,161240.06,83
C00872598,10149.39,4
C00872614,13777.33,27
C00872648,579.5,4
C00872655,208326.13,51
C00872697,8512.85,33
C00872705,2926.57,24
C00872739,1368.71,3
C00872754,14376.08,54
C00872788,1594.36,20
C00872804,48262.3,149
C00872879,464963.27,226
C00872887,1377529.14,303
C00872903,33993.42,137
C00872945,980.02,6
C00873018,3180.51,7
C00873059,4886.85,81
C00873166,4130.0,4
C00873174,8428.21,34
C00873190,807.87,4
C00873216,33223.05,16
C00873307,3217.28,5
C00873315,12243.34,41
C00873356,3816.0,2
C00873513,15923.4,22
C00873554,48733.9,101
C00873612,2012.37,6
C00873620,1234656.24,271
C00873638,1147.0,2
C00873661,5217.54,14
C00873752,3262.07,4
C00873778,4892.19,28
C00873828,945822.28,1062
C00873844,1204.28,2
C00873877,331621.1,29
C00873893,34984151.4,7652
C00873901,132995.78,15
C00874008,738.13,1
C00874032,23109.5,40
C00874057,225.8,4
C00874115,25216.39,25
C00874180,4375.0,2
C00874214,17645.4,20
C00874305,210.0,1
C00874362,28763.61,57
C00874370,425134.47,83
C00874404,45661.84,7
C00874529,1300.0,2
C00874560,35652.59,35
C00874677,557.64,1
C00874701,498.49,21
C00874750,100886.33,94
C00874784,17724.21,55
C00874792,750.0,2
C00874818,284.04,7
C00874826,313.72,3
C00874834,12156.91,5
C00874891,625.0,1
C00874925,2963.98,2
C00874966,12800.0,3
C00874982,6652.53,29
C00875039,149657.84,30
C00875047,30029.69,38
C00875112,200.3,1
C00875120,1175.71,1
C00875153,17411.21,23
C00875229,108150.47,55
C00875278,23151.62,22
C00875286,788.0,1
C00875443,27000.0,2
C00875450,30941.73,14
C00875500,7282.6,35
C00875518,617385.49,553
C00875609,85911.92,161
C00875732,1396.48,2
C00875765,265.0,1
C00875773,3997.31,1
C00875781,5519.8,19
C00875807,18035.59,26
C00875815,106299.74,41
C00875823,-3300.0,1
C00875880,1218.75,3
C00875914,7581.27,6
C00876003,1730.25,11
C00876094,3458.79,10
C00876144,1661.0,6
C00876185,6721.75,2
C00876201,4757.0,4
C00876235,95600.98,101
C00876250,250.0,1
C00876284,8512.74,59
C00876292,99.02,3
C00876383,54365.79,130
C00876391,58749.93,53
C00876409,277423.07,24
C00876425,16909.28,79
C00876433,52354.58,255
C00876482,35536.98,94
C00876490,9003.29,11
C00876524,6199.68,25
C00876557,61440.9,36
C00876615,1518.08,2
C00876649,1231.2,3
C00876730,500.0,1
C00876821,14574.15,6
C00876839,2174.17,10
C00876862,89408.59,62
C00876896,94.0,2
C00876904,14810.51,11
C00876912,47585.72,37
C00877027,440649.32,857
C00877035,606.01,4
C00877167,1746.87,1
C00877183,18307.06,15
C00877217,387.51,18
C00877225,66386.8,55
C00877233,2640.85,5
C00877324,820669.74,763
C00877365,17758.85,31
C00877373,543822.15,491
C00877506,25983.05,28
C00877514,262.5,1
C00877530,1105.81,4
C00877548,500638.31,196
C00877621,15726.61,24
C00877738,6114.5,6
C00877746,267.8,4
C00877753,11830.11,8
C00877761,685966.35,380
C00877845,35799.81,86
C00877886,99624.71,72
C00877936,1457.92,3
C00877951,78.85,1
C00878009,138770.78,88
C00878017,40387.1,46
C00878025,-101.25,1
C00878108,17196.39,6
C00878124,322986.41,120
C00878165,451610.4,205
C00878173,239937.2,76
C00878231,97.8,6
C00878249,2326.0,3
C00878264,166251.27,33
C00878348,4804.43,1
C00878355,7834.8,5
C00878389,5596.47,18
C00878413,7095.38,8
C00878439,55.0,4
C00878454,1221761.36,947
C00878520,37400.99,104
C00878579,450.08,8
C00878603,1403001.19,413
C00878678,1866.16,4
C00878702,164207.37,79
C00878728,57113.06,115
C00878777,11265.59,13
C00878785,2413.41,7
C00878850,547.71,3
C00878868,3561.91,43
C00878884,165.83,2
C00878900,4660.0,5
C00878934,97848.4,85
C00879015,7886.37,9
C00879031,190145.99,110
C00879072,68591.07,11
C00879080,504840.03,387
C00879122,3618.71,10
C00879163,109403.28,57
C00879205,155443.61,41
C00879221,1310174.23,226
C00879387,551.4,2
C00879502,1727.29,54
C00879510,39469554.77,193
C00879569,115845.59,44
C00879726,100000.0,7
C00879734,3048.16,7
C00879759,500.0,1
C00879833,1591.96,24
C00879858,3553.75,1
C00879908,1063120.21,33
C00879965,38349.39,7
C00879973,150038.81,8
C00880005,537.21,3
C00880039,49339.75,27
C00880054,5408.47,16
C00880062,1393666.07,361
C00880070,30155.12,10
C00880104,694.63,15
C00880161,3821.71,5
C00880187,4313.0,3
C00880195,7844.97,9
C00880203,252.0,18
C00880237,10022.78,12
C00880294,925.7,4
C00880351,1919.23,15
C00880369,7531.03,21
C00880401,125339.25,145
C00880419,443.7,6
C00880435,17618.04,5
C00880492,4022.45,38
C00880518,2000.0,1
C00880559,362412.52,55
C00880617,14887.14,28
C00880641,4500.0,2
C00880674,4200.0,4
C00880682,55228.1,41
C00880690,40699.96,21
C00880724,4600.48,3
C00880740,570.2,5
C00880765,9501.76,14
C00880849,433.93,1
C00880880,2059.68,1
C00880906,947.5,2
C00881003,35008.08,9
C00881011,116012.04,132
C00881037,6089.0,8
C00881052,30528.22,96
C00881078,906.99,1
C00881227,1402.04,2
C00881268,1845.0,2
C00881284,19462.5,2
C00881292,45037.36,31
C00881433,1787.38,40
C00881441,98044.72,87
C00881458,11413.51,23
C00881474,1500.0,1
C00881490,15805.98,53
C00881508,72969.81,65
C00881581,878.71,7
C00881607,1693.55,1
C00881623,19145.35,5
C00881631,7230.0,9
C00881656,115232.96,71
C00881672,2000.1,1
C00881680,66848.0,14
C00881698,75643.17,208
C00881706,2000.0,2
C00881763,9263.22,1
C00881805,7302.53,4
C00881854,819.0,1
C00881870,3285.0,2
C00881938,667.11,1
C00881961,12425.0,17
C00881987,5321.31,22
C00882001,23696.76,27
C00882043,7084.22,18
C00882050,58016.4,10
C00882068,859.8,3
C00882134,19559.88,57
C00882175,340.0,1
C00882233,7554.96,7
C00882290,1512.25,6
C00882308,7183.75,2
C00882324,92968.38,177
C00882332,15712.5,54
C00882340,34488.14,104
C00882381,169021.16,28
C00882399,89216.68,48
C00882431,46423.0,21
C00882449,2004.7,11
C00882480,106971.78,95
C00882530,201320.35,90
C00882555,37123.19,33
C00882571,1017.0,2
