filer_id,year,total_expenditure
1241349,2026,37091.78
1241708,2023,41104.19
1241708,2024,19244.34
1241708,2025,22731.34
1241835,2023,3680.25
1241835,2024,1982534.02
1241835,2025,91375.14
1241835,2026,1529997.26
1241892,2024,2706.07
1241892,2025,217301.17
1241892,2026,605925.76
1242137,2023,1750.5
1242137,2024,41030.5
1242137,2025,3625.0
1242137,2026,1691.0
1242571,2023,13700.0
1242629,2024,30000.0
1242633,2024,20500.0
1242636,2023,13500.0
1242636,2025,26500.0
1242636,2026,76694.42
1242705,2024,130000.0
1242730,2023,548114.1
1242730,2024,522043.57
1242730,2025,537720.43
1242730,2026,282723.7
1242734,2023,36600.0
1242839,2023,49400.0
1242839,2024,122000.0
1242839,2025,80100.0
1242839,2026,96620.0
1242845,2023,11377.99
1242845,2024,45715.0
1242845,2025,35495.0
1242845,2026,23850.0
1242874,2023,116970.0
1242874,2024,1443200.0
1242993,2023,1825998.05
1242993,2024,5860072.73
1242993,2025,2151031.8
1242993,2026,1771645.45
1243028,2023,815600.0
1243028,2024,2315200.0
1243028,2025,813900.0
1243028,2026,2388600.0
1243030,2023,30470.0
1243030,2024,155645.0
1243030,2025,666147.0
1243030,2026,302122.24
1243091,2023,127722.25
1243091,2024,215295.42
1243091,2025,169047.0
1243091,2026,526338.5
1243131,2026,319200.0
1243169,2025,36800.0
1243169,2026,545100.0
1243189,2025,10200.0
1243199,2023,111500.0
1243199,2025,123499.0
1243205,2024,624500.0
1243324,2025,14400.0
1243324,2026,4100.0
1243364,2025,382658.58
1243364,2026,100865.37
1243454,2023,51186.5
1243454,2024,105754.5
1243454,2025,76361.5
1243454,2026,14901.79
1243711,2023,9161.38
1243761,2023,50000.0
1244001,2024,849099.48
1244001,2025,98858.54
1244001,2026,32837.25
1244338,2024,26000.0
1244471,2023,23934.24
1244471,2024,89859.64
1244471,2025,79703.46
1244471,2026,23882.25
1244652,2024,10135.0
1244652,2025,13900.0
1244652,2026,13650.0
1244807,2023,20532.04
1244807,2024,44323.32
1244807,2025,5987.56
1244807,2026,4329.55
1244838,2025,42100.0
1244838,2026,20500.0
1244939,2023,493280.88
1244939,2024,499372.0
1244939,2025,375635.88
1244939,2026,204650.0
1244975,2023,36688.34
1244975,2024,120076.6
1244975,2025,27268.63
1244975,2026,29742.1
1244985,2023,420983.19
1244985,2024,319349.4
1244985,2025,568892.33
1244985,2026,139251.63
1245177,2023,308251.51
1245177,2024,129656.59
1245177,2025,86609.5
1245177,2026,25832.74
1245511,2023,300.0
1245797,2025,34400.0
1245924,2918,2500.0
1245926,2178,10000.0
1245954,2023,74309.38
1245954,2024,53765.4
1245954,2025,174881.04
1245954,2026,97810.31
1246083,2023,189900.0
1246083,2024,240000.0
1246083,2025,127700.0
1246083,2026,70250.0
1246090,2024,125800.0
1246174,2024,205000.0
1246216,2023,22500.0
1246290,2023,3000.0
1246290,2024,17600.0
1246290,2025,19500.0
1246290,2026,29200.0
1246396,2023,89100.0
1246396,2024,233676.0
1246396,2025,51346.0
1246396,2026,11456.0
1246409,2026,35500.0
1246484,2024,53650.0
1246484,2025,36400.0
1246561,2024,19400.0
1246561,2025,38400.0
1246561,2026,111200.0
1246584,2025,30170.0
1246730,2023,82000.0
1246730,2024,208000.0
1246730,2025,12500.0
1246730,2026,14000.0
1246796,2024,143500.0
1247000,2023,4633429.34
1247000,2024,15875980.18
1247000,2025,4860653.77
1247000,2026,3199149.34
1247063,2023,11800.0
1247063,2025,40300.0
1247232,2023,101506.89
1247232,2024,39095.0
1247232,2025,38594.8
1247232,2026,27950.25
1247290,2023,28200.0
1247290,2025,18125.0
1247460,2024,47500.0
1247506,2023,165255.04
1247506,2024,236075.7
1247506,2025,183471.93
1247506,2026,47000.0
1247598,2025,150000.0
1247715,2023,21750.0
1247715,2024,196022.0
1247715,2026,46800.0
1247839,2023,50588.1
1247839,2024,142974.75
1247892,2023,258143.6
1247892,2024,137665.31
1247892,2025,51788.24
1247892,2026,56277.35
1247892,2065,500.0
1247901,2024,2000.0
1247902,2023,9000.0
1247902,2024,86500.0
1247902,2025,596000.0
1247902,2026,440000.0
1248271,2023,180475.0
1248271,2024,356797.64
1248271,2025,166800.0
1248271,2026,108150.0
1248402,2023,992200.0
1248402,2024,2538700.0
1248402,2025,7616400.0
1248402,2026,22350126.64
1248664,2023,21828.0
1248664,2024,458020.37
1248664,2025,9369.78
1248777,2023,139280.64
1248777,2024,121342.0
1248777,2025,66106.99
1248777,2026,34741.68
1248986,2024,197871.0
1248986,2025,62000.0
1249028,2024,92800.0
1249028,2025,4000.0
1249028,2026,6000.0
1249402,2023,81500.0
1249402,2024,55000.0
1249402,2025,67500.0
1249641,2023,7500.0
1249641,2024,9200.0
1249641,2025,2600.0
1249641,2026,2600.0
1250157,2023,34700.0
1250157,2024,52850.0
1250157,2025,70300.0
1250157,2026,15100.0
1250181,2023,19200.0
1250181,2024,78600.0
1250181,2025,113000.0
1250181,2026,60100.0
1250247,2024,108916.46
1250247,2025,13500.0
1250459,2023,1432950.0
1250459,2024,1276700.0
1250459,2025,1585850.0
1250459,2026,1404500.0
1250464,2023,82412.11
1250464,2024,163196.0
1250464,2025,191868.0
1250464,2026,206173.0
1250500,2023,52750.0
1250500,2025,16300.0
1250500,2026,21497.0
1250891,2023,102200.0
1250891,2024,221500.0
1250891,2025,362300.0
1250891,2026,414770.4
1250907,2023,33530.0
1250907,2024,71116.0
1250907,2025,37874.0
1250907,2026,24459.82
1250925,2023,46000.0
1250925,2024,64500.0
1250925,2025,33000.0
1250925,2026,30000.0
1251912,2023,155700.0
1251912,2024,364400.0
1251912,2025,256586.0
1251912,2026,579204.0
1251941,2024,51073.0
1251995,2023,3732.16
1251995,2024,4552.66
1251995,2025,4181.5
1251995,2026,2359.91
1252378,2024,50.0
1252378,2025,10000.0
1252378,2026,10000.0
1252379,2023,30557.46
1252379,2024,15050.0
1252379,2025,48000.0
1252379,2026,106000.0
1252570,2026,255000.0
1252603,2023,113980.0
1252603,2024,126615.0
1252603,2025,113825.0
1252603,2026,116572.0
1252697,2024,77200.0
1252697,2025,137800.0
1252697,2026,138900.0
1252756,2023,37452.5
1252756,2024,88978.45
1252756,2025,36707.7
1252916,2025,54095512.71
1253022,2024,13000.0
1253132,2023,775120.92
1253132,2024,1706823.43
1253132,2025,1960854.0
1253132,2026,1517982.0
1253136,2024,25000.0
1253136,2026,34800.0
1253425,2023,4500.0
1253425,2024,56000.0
1253425,2025,5000.0
