cmte_id,total_amount,total_count
C00544650,543874.3,85
C00544676,8335.08,17
C00544684,1146091.31,836
C00544767,482086.46,382
C00544858,301.35,19
C00545079,31331.91,18
C00545137,7898.78,7
C00545152,19356.01,6
C00545194,743.76,16
C00545202,611.91,148
C00545236,29786.47,27
C00545616,9024.05,19
C00545632,175.0,1
C00545749,4604583.08,1448
C00545772,920912.32,985
C00545780,490965.17,203
C00545830,1228535.98,345
C00546119,750.0,1
C00546325,2000.0,3
C00546358,425601.32,573
C00546499,3038858.89,1318
C00546663,45702.78,31
C00546788,1636358.02,757
C00547117,3863.09,2
C00547216,17914.0,14
C00547240,1638322.31,1159
C00547349,493460.58,87
C00547356,9134.5,75
C00547448,47780.83,26
C00547679,623442.3,634
C00547893,6523097.2,1845
C00547976,28486.02,46
C00548008,17579.26,35
C00548081,552.0,1
C00548131,-2378.18,5
C00548180,1110080.22,677
C00548289,1065766.23,403
C00548461,109841.51,81
C00548651,124552.52,33
C00548719,22670.0,8
C00548818,55297.94,61
C00548867,25715.5,5
C00549014,9101.45,13
C00549279,100000.0,5
C00549568,275.0,1
C00550467,125444.11,28
C00550491,5310.28,3
C00550566,12337.32,42
C00550707,134425.07,29
C00550970,6707697.87,2849
C00551168,62202.47,27
C00551275,2564664.47,854
C00551366,53198.72,84
C00551374,1899040.1,663
C00551697,940.0,4
C00551812,1198.99,12
C00551846,330.0,11
C00551853,819392.78,347
C00552109,151.91,5
C00552141,4964.43,24
C00552489,28003.62,107
C00552539,174176.89,64
C00552547,11178.85,4
C00552588,125038.39,370
C00552679,1019.6,19
C00552851,2751101.99,626
C00552919,1197.21,3
C00553099,929.0,1
C00553560,2010.46,6
C00553859,859234.29,553
C00553883,14765.37,75
C00553966,1950.0,1
C00554709,372379.1,256
C00554881,11048.63,22
C00554949,3841.95,19
C00554980,320.0,20
C00555094,63300.0,4
C00555342,1943.91,6
C00555813,12574.78,22
C00555888,1199089.35,496
C00556258,29304.58,60
C00556274,23937.99,14
C00556365,50973.79,40
C00556506,1176425.77,472
C00556605,108421.69,169
C00556860,1470938.4,61
C00557256,384.0,24
C00557561,246119.0,30
C00557652,798739.0,446
C00557793,11505.63,23
C00558213,1258889.55,870
C00558262,30580.41,18
C00558320,947425.12,493
C00558437,748514.96,428
C00558445,84400.0,3
C00558486,1130991.8,447
C00558627,64822190.64,3661
C00558825,5361830.63,853
C00559021,54662.59,152
C00559146,6429.8,8
C00559211,1090.9,5
C00559302,3711.0,4
C00559393,2404629.46,1039
C00559492,138.0,24
C00559542,3166.5,5
C00559740,189.24,3
C00559906,1120911.71,36
C00560003,13593.25,13
C00560821,254.3,3
C00561001,1075.6,5
C00561183,-2000.0,1
C00561530,1274795.27,1238
C00561597,961478.18,1035
C00561647,77.31,5
C00561779,41376.03,17
C00562264,6333.0,24
C00562330,97877.26,53
C00562405,762.9,1
C00562587,4559.75,9
C00562595,8904.5,23
C00562777,82297.31,312
C00562983,8004759.53,292
C00563155,6353.99,12
C00563247,1239.29,9
C00563254,103222.47,134
C00563429,26810.5,40
C00563577,60.0,2
C00563601,86233.29,77
C00563726,554577.86,465
C00564138,525.0,1
C00564187,318682.18,90
C00564260,61331.3,117
C00564369,3052.88,5
C00564401,343.24,1
C00564658,608.82,2
C00564807,330.0,24
C00565226,2000.0,1
C00565309,210.0,1
C00565366,24014.27,28
C00565630,654.84,2
C00565689,1250.0,3
C00565929,3849.67,9
C00566042,40529.81,43
C00566059,123590.56,252
C00566067,16670.02,257
C00566117,14468.27,34
C00566133,5531.75,86
C00566182,1552.0,3
C00566463,29640.0,12
C00566562,173972.45,108
C00566851,790319.79,260
C00567313,10542.21,11
C00567396,318.0,1
C00567412,291.37,1
C00567495,7938.27,7
C00567545,926670.35,151
C00567693,365420.82,161
C00567784,145651.68,48
C00567792,65269.76,14
C00567818,6151.11,9
C00567883,14975.88,57
C00568089,11072.16,7
C00568113,11192.03,5
C00568162,7914376.19,370
C00568410,956.78,24
C00568444,6594.6,7
C00568519,60206.3,13
C00568667,16048.69,45
C00568709,3232.15,3
C00568931,11761.31,7
C00568956,3445.63,2
C00568964,66301.76,36
C00569319,1047.34,7
C00569343,1840.8,6
C00569491,737.5,1
C00569616,7195.0,7
C00569806,10067.0,12
C00569871,91411.67,61
C00569996,2075.0,2
C00570101,125550.56,109
C00570168,80548.75,167
C00570226,7446353.4,1272
C00570416,2784728.82,644
C00570606,3266.85,8
C00570721,110325.66,11
C00570770,42881.48,70
C00570861,63069.46,43
C00570945,538983.63,472
C00570960,178944.25,95
C00570994,703703.34,327
C00571000,655140.77,201
C00571018,411484.75,225
C00571042,8114.55,26
C00571091,3236.44,32
C00571117,125667.43,222
C00571141,349.5,9
C00571174,914250.08,564
C00571182,2257378.37,359
C00571208,149069.48,26
C00571216,1949.88,1
C00571323,969804.19,605
C00571398,15623.63,5
C00571521,6897.0,27
C00571570,9754.65,22
C00571588,2467542.18,247
C00571596,583789.13,46
C00571687,6782.1,4
C00571695,1589.87,21
C00571703,18069706.89,708
C00571729,176.0,8
C00571778,3652.15,30
C00571802,128432.93,67
C00571943,24753.62,110
C00571976,455807.2,161
C00572099,125339.92,46
C00572271,606538.44,161
C00572305,247268.2,32
C00572438,9338.41,16
C00572453,10000.0,1
C00572503,2369.7,10
C00572560,305.46,1
C00572586,5663.2,23
C00572602,184334.97,129
C00572743,5250.0,4
C00573014,316.76,1
C00573246,64610.8,159
C00573253,3540.94,110
C00573261,16231627.16,2021
C00573378,263727.2,163
C00573436,77943.53,86
C00573444,2581882.99,602
C00573493,45914.06,47
C00573519,933586.18,171
C00573550,8500.0,16
C00573709,882290.75,420
C00573733,40800.0,1
C00573758,591768.06,599
C00573949,2206937.87,789
C00573980,842749.59,293
C00574103,8011.43,618
C00574350,79.32,23
C00574368,19797.5,50
C00574376,14663.12,21
C00574533,3261.25,3
C00574624,139.0,1
C00574640,968.75,1
C00574749,69234.15,13
C00574889,3335634.08,1640
C00574921,115511.94,15
C00574970,879608.21,397
C00575050,2039782.46,726
C00575092,4535435.16,846
C00575126,2343091.51,1571
C00575167,6058698.8,1375
C00575209,7763499.73,2088
C00575233,2945.88,7
C00575373,4233.51,5
C00575449,9453.04,11
C00575456,1785.43,10
C00575548,2612504.28,787
C00575662,13460.24,74
C00575712,513.92,1
C00575894,19092.97,54
C00576041,1033621.42,496
C00576090,339382.7,169
C00576173,167690.65,179
C00576215,17560.28,32
C00576249,4593.24,7
C00576470,1429.5,2
C00576975,68758.61,52
C00577072,1092.35,3
C00577130,22828.95,75
C00577189,158835.76,94
C00577288,26995.92,34
C00577353,1190631.45,477
C00577361,399878.93,91
C00577908,1000.0,1
C00577973,3540.0,3
C00577999,5512473.01,1460
C00578245,432.0,24
C00578302,752289.79,211
C00578468,24337.66,58
C00578492,111.0,1
C00578567,193210.79,447
C00578609,2921394.46,667
C00578880,6405.88,34
C00579516,1445.0,3
C00579540,15.0,1
C00580043,164404.21,79
C00580068,69270900.09,1335
C00580100,17601857.8,302
C00580225,10118.38,25
C00580340,15609.49,4
C00580415,16836.05,65
C00580563,95057.45,54
C00581058,555.0,36
C00581074,1915648.35,986
C00581199,65706.45,640
C00581728,4245.49,22
C00581785,106172.69,153
C00581876,10655.62,69
C00581926,747.72,12
C00582072,1516.29,11
C00582304,1207317.09,600
C00582312,1680.0,6
C00582635,308.12,2
C00582700,1800.0,1
C00582726,6234.78,26
C00582817,735.49,18
C00582841,190838.32,117
C00582858,67.5,9
C00582890,35604.14,59
C00582999,423.0,7
C00583153,28082.39,100
C00583161,227133.41,164
C00583435,108696.77,180
C00583443,227.88,1
C00583492,54177.16,126
C00583526,52817.47,34
C00584805,71131.02,85
C00585687,327144.26,418
C00585737,725.86,18
C00585885,3965.75,23
C00585893,19139.05,48
C00587022,33098.5,20
C00587923,44285.17,12
C00588335,10144.92,41
C00588392,502465.4,395
C00588467,750.0,1
C00588509,6160.32,43
C00588657,2153409.53,628
C00588715,122177.25,73
C00588764,5075180.25,987
C00588772,1985681.2,895
C00588822,32400.0,3
C00589119,6049.54,25
C00589234,2600.0,1
C00589309,64417.43,126
C00589507,25891.65,95
C00589606,5667.34,11
C00589994,11649.96,27
C00590307,1147.46,68
C00590356,150370.94,65
C00590489,327481.56,220
C00590778,466256.97,234
C00591065,914839.1,745
C00591313,60.0,2
C00591826,467.3,1
C00592089,306887.25,84
C00592154,1363189.61,494
C00592196,1406.59,3
C00592303,111110.28,101
C00592337,6162.15,3
C00592535,22400.1,16
C00592659,2481770.31,1438
C00592808,165933.25,40
C00593491,477.6,1
C00594127,5705.0,3
C00594507,750.3,1
C00595686,2232.0,6
C00597013,16926.14,9
C00597062,133767.7,36
C00599050,4651.07,4
C00599092,77197.44,17
C00599464,902142.25,615
C00600718,820218.27,575
C00600809,1641.43,17
C00600916,8018.08,8
C00602698,3423.12,28
C00602805,2896.45,81
C00603019,197749.64,131
C00603076,28917.96,20
C00603084,19993455.33,2817
C00603134,19065.16,7
C00603639,38243.36,196
C00604496,5552.0,1
C00605410,51795.96,189
C00605592,2881151.37,982
C00606939,45683062.73,2655
C00606962,2533334.05,216
C00607200,7198912.33,1068
C00607374,1285452.56,622
C00607416,3315458.45,1140
C00607556,968414.08,518
C00607721,6210.8,18
C00607838,1144116.87,424
C00607861,5152.65,104
C00607937,30321.98,1
C00608174,1400.0,1
C00608380,599725.04,335
C00608398,9160199.81,1470
C00608463,7373.21,6
C00608489,69855.55,72
C00608505,5826.25,3
C00608695,10716718.78,663
C00608943,252669.41,134
C00609255,34097.08,53
C00609263,375.04,6
C00609388,5013099.52,523
C00609396,2736.0,47
C00609776,-1946.47,3
C00609784,40.0,2
C00609966,12023.45,16
C00610055,36095.85,37
C00610212,1068514.46,349
C00610337,803.88,3
C00610394,1560.0,6
C00610428,42822.95,47
C00610451,1072608.2,682
C00610527,330.0,9
C00610840,8619.63,53
C00610964,45265.15,48
C00611202,55065.21,31
C00611400,18219.91,11
C00611962,88568.78,28
C00612432,6432735.85,1434
C00612820,166427.69,149
C00612846,21460.78,13
C00613000,456.0,26
C00613018,1086.0,1
C00613133,4432.92,1
C00613489,17826.27,22
C00613810,29224.81,44
C00614115,240.3,3
C00614198,467716.32,70
C00614214,1815282.3,1703
C00614354,350.05,7
C00614552,10862.6,12
C00614776,2012485.01,1311
C00614826,1390052.83,766
C00614917,21281.29,26
C00615096,6943.29,59
C00615203,18006.32,60
C00615294,879741.73,318
C00615344,101280.35,82
C00615377,300.0,1
C00615898,1084.99,7
C00616250,440.65,1
C00616268,693257.67,319
C00616938,155.25,5
C00617381,658771.64,396
C00617480,12085.33,28
C00617662,603558.39,331
C00617803,333569.71,166
C00617944,480.0,24
C00618173,60619.38,22
C00618223,1435.37,13
C00618371,270097.55,49
C00618389,19428.76,5
C00618520,732.75,18
C00618777,11646.76,19
C00619072,97.72,4
C00619486,43647.48,108
C00619528,32174.98,165
C00619601,2944.87,2
C00619759,52567.58,49
C00619775,1000.0,2
C00620021,85030.96,124
C00620120,1262.86,4
C00620427,12136.08,38
C00620443,227359.64,218
C00620476,52932.21,12
C00620500,936.0,1
C00620518,1898295.72,455
C00620740,14138.89,27
C00620963,2089.53,2
C00620971,2432141.51,987
C00621086,14478.82,85
C00621185,4929.93,15
C00621276,549.25,2
C00621466,9742.08,28
C00621706,6930.0,4
C00621755,724.29,18
C00622118,69.64,3
C00622464,9664.0,3
C00622472,5897.38,7
C00622829,15065.22,6
C00623173,50.0,5
C00623397,90.0,1
C00623405,21301.37,29
C00623413,1412.16,2
C00623421,257084.91,86
C00623512,226967.01,143
C00623595,59.95,2
C00623710,8743.57,20
C00623728,1344.36,6
C00623884,397.0,1
C00623959,102616.36,36
C00624049,23347.13,134
C00624056,2872.59,9
C00624627,25271.95,34
C00624817,1458.28,20
C00624890,39711.16,15
C00624957,1452.26,1
C00625079,21084.94,18
C00625111,19744.57,47
C00625194,7129.13,19
C00625228,2679.0,10
C00625236,139939.24,811
C00625533,9119.48,19
C00625558,89429.93,85
C00625566,1124002.95,1088
C00625574,27993.31,25
C00625616,2809.87,13
C00625772,168094.35,263
C00625921,0.09,1
C00625947,1970.51,14
C00625988,435112.58,229
C00626036,13669.17,31
C00626119,18685.73,28
C00626184,750.0,1
C00626663,1350.0,5
C00626861,3685.81,23
C00626937,102.9,1
C00627075,41422.99,36
C00627125,4330.6,3
C00627141,116825.65,98
C00627158,6241.6,2
C00627372,6971.91,25
C00627679,2500.0,1
C00627737,140108.26,40
C00627836,464586.81,23
C00627992,20025.23,52
C00628008,76238.9,16
C00628115,496.37,3
C00628354,617714.11,241
C00628669,1600.0,3
C00628917,1398570.98,781
C00629063,496238.23,452
C00629212,846917.03,258
C00629311,513966.52,257
C00629444,16795.72,29
C00629451,11250.0,8
C00629477,48164.38,188
C00629576,48010.52,78
C00629659,2669049.92,663
C00629709,5072.78,18
C00629766,75.32,1
C00629832,20636.11,37
C00629865,282.21,2
C00630012,227978.04,716
C00630129,460648.32,36
C00630285,7106.67,18
C00630350,1856.0,14
C00630541,13158.03,25
C00630582,86.02,2
C00630632,2004600.82,697
C00630665,2809367.83,978
C00630707,1593653.72,793
C00630830,18150.0,10
C00631051,16676.57,20
C00631069,122.03,6
C00631085,547.4,1
C00631481,1931.5,4
C00631549,31907251.59,1498
C00631903,131319.54,27
C00631994,5965.61,36
C00632067,1424501.51,422
C00632133,11819108.66,2983
C00632257,3788104.6,2059
C00632281,55894.79,142
C00632323,346672.06,131
C00632398,3332750.32,787
C00632554,61231.03,146
C00632562,388547.05,319
C00632588,26487.64,35
C00632679,89119.69,29
C00632711,134782.83,97
C00632760,12105.82,37
C00632828,2419130.93,1154
C00632992,3485.97,2
C00633107,1052.94,13
C00633156,128255.11,83
C00633164,2067.09,7
C00633248,6520835.19,1271
C00633354,1094.2,13
C00633404,9220501.91,505
C00633610,171667.26,151
C00633792,35023.96,61
C00633818,111427.75,29
C00633982,287997.96,108
C00634006,59949.81,75
C00634212,134174.02,105
C00634253,5454586.07,1113
C00634261,7472.5,17
C00634519,28450.99,46
C00634774,6900670.96,817
C00634808,15125.13,29
C00635094,336.0,24
C00635201,438.0,2
C00635219,3710.0,4
C00635243,146344.9,200
C00635250,22367.45,54
C00635367,40519.22,105
C00635391,62548.24,159
C00635557,42701.46,33
C00635565,436807.39,69
C00635615,72.0,1
C00635664,219284.03,298
C00635888,0.1,1
C00636027,311270.55,73
C00636092,1442721.79,700
C00636100,110449.85,103
C00636571,222042.59,126
C00636837,153836.67,206
C00636944,1514304.85,266
C00636969,400.0,1
C00637215,1367648.0,1120
C00637322,3828.06,22
C00637348,16080.95,11
C00637363,1697727.22,1483
C00637371,1537956.97,780
C00637504,3606.99,88
C00637512,552720.59,81
C00637728,750.0,2
C00637850,2403.15,4
C00637868,343819.42,156
C00638023,633475.24,858
C00638049,473.1,1
C00638122,2975.15,66
C00638130,17587.5,32
C00638163,3010.23,2
C00638320,252748.61,229
C00638338,1649.34,1
C00638411,8851.9,42
C00638437,4520.0,16
C00638528,297345.25,84
C00638650,1487600.15,1469
C00638767,3904433.94,2326
C00639054,9250.32,37
C00639062,1600.9,3
C00639138,7382.95,70
C00639146,4672452.54,1312
C00639229,1485650.26,195
C00639245,3334.84,26
C00639435,16895.89,12
C00639591,16040698.5,1662
C00639674,4245.33,6
C00639948,62060.67,36
C00640003,4443281.88,1438
C00640029,359.4,12
C00640045,1805662.31,1349
C00640052,32156.32,6
C00640086,12407.59,71
C00640243,1838.37,20
C00640300,1445361.79,2645
C00640433,71804.64,79
C00640490,4652.84,135
C00640623,174544.49,222
C00640664,52088.46,81
C00640714,634017.15,538
C00641142,100095.42,201
C00641555,65275.32,210
C00646364,359.4,12
C00646703,2793.35,35
C00646844,9091.32,17
C00647065,7329.0,9
C00647149,24597.38,9
C00647206,14519.8,15
C00647214,5805.53,34
C00647297,336.85,40
C00647339,4975296.15,2003
C00647354,502249.78,343
C00647420,90417.88,29
C00647487,29482.84,26
C00647537,698.8,2
C00647784,3710.84,24
C00647966,126087.77,148
C00648220,10659568.92,2320
C00648253,1102047.81,911
C00648295,436896.07,690
C00648493,1719878.33,776
C00648626,339.8,4
C00648717,1119.0,3
C00648808,116013.76,105
C00648915,31537.71,25
C00648956,1957.49,8
C00649061,53043.65,53
C00649087,250.0,1
C00649350,8008.92,23
C00649376,3843.5,8
C00649525,70412.43,74
C00649574,467455.16,191
C00649772,57539.76,85
C00649798,201.0,11
C00649913,733317.66,549
C00649996,12479.01,14
C00650150,177372.62,182
C00650408,3230874.16,627
C00650432,42344.25,153
C00650515,2819.16,3
C00650622,23162.7,6
C00650655,1080.0,2
C00650697,2163622.67,830
C00650820,1784.12,4
C00650853,14569.14,10
C00650986,310.13,21
C00651026,4610.79,3
C00651042,3546395.74,695
C00651091,6663.0,8
C00651109,5633.95,45
C00651208,108464.83,10
C00651471,3827.72,1
C00651505,520681.49,130
C00651554,18440.96,63
C00652149,1052027.26,986
C00652164,724941.57,299
C00652206,15830.78,20
C00652297,12384.06,16
C00652305,181823.25,60
C00652529,16670.16,32
C00652537,526.62,13
C00652628,4764784.3,1203
C00652644,242659.06,236
C00652719,3262829.91,1367
C00652727,17387239.99,1860
C00652743,877196.98,350
C00652842,21515.88,4
C00652859,311.05,4
C00652883,87.27,3
C00652958,600.0,1
C00653030,2276.0,5
C00653147,256925.82,122
C00653188,51298.15,76
C00653196,63607526.5,2939
C00653220,1321951.9,396
C00653352,16757.5,33
C00653386,11760.37,10
C00653634,2230.77,17
C00653816,7538631.13,1704
C00653923,880949.29,598
C00654053,8584220.87,1128
C00654079,42004.05,69
C00654186,199737.12,179
C00654400,2654.0,10
C00654426,13164.9,4
C00654459,314893.74,73
C00654475,463570.23,208
C00654509,5054.8,41
C00654665,838.14,1
C00654681,170.0,1
C00654723,1174450.77,1101
C00654764,5184.0,1
C00655332,750855.93,616
C00655423,91132.93,73
C00655472,815.23,3
C00655571,4462526.14,1169
C00655613,5567920.14,1880
C00655647,649279.22,575
C00655696,692.7,2
C00655886,4656.76,7
C00656132,126688.4,130
C00656207,6389.2,28
C00656413,54599.71,58
C00656439,105055.58,80
C00656447,676.01,5
C00656546,2843.05,34
C00656611,110.6,1
C00656686,168257.77,171
C00656751,2400.0,2
C00656777,19712.03,37
C00656850,50665.86,51
C00656868,1299.22,22
C00656926,668.05,1
C00657155,910.0,4
C00657205,3797.39,9
C00657262,32172.14,50
C00657304,1203756.9,887
C00657361,222232.91,348
C00657411,18455.87,23
C00657452,232649.43,255
C00657593,514.43,14
C00657833,2725081.02,812
C00657866,8900343.25,245
C00658286,2943.6,4
C00658385,2065817.6,1840
C00658401,554833.71,231
C00658476,2455463.23,190
C00658484,145835.99,72
C00658567,8831585.91,1526
C00658633,323.25,1
C00658724,920.0,16
C00658815,39800.0,10
C00659011,41935.91,35
C00659029,544.0,1
C00659219,19212.58,21
C00659599,7743950.54,333
C00659607,2028.54,2
C00659672,810.19,82
C00659771,20171.41,39
C00659870,25353.05,48
C00659888,1417.48,19
C00660027,22104.0,3
C00660050,1370.42,1
C00660175,3187.1,11
C00660464,3692791.38,784
C00660472,4961.0,18
C00660498,210.0,1
C00660555,617000.03,336
C00660795,5094210.44,3362
C00660902,669.84,16
C00660928,1138.85,2
C00661116,283.38,1
C00661264,232553.1,1
C00661272,56080.21,183
C00661496,1350.0,11
C00661561,679952.37,893
C00661777,806606.83,712
C00661801,9154.0,23
C00661868,2914572.27,1938
C00662056,16289.6,30
C00662072,3652.3,11
C00662148,8654.24,35
C00662221,1055542.71,258
C00662577,420251.2,541
C00662601,886379.95,131
C00662619,10936.59,39
C00662650,1335029.45,383
C00662668,2957.4,31
C00662767,1779732.15,2791
C00662791,925.0,1
C00662874,16855.93,13
C00662940,505650.27,617
C00663062,1330.04,4
C00663211,398149.78,1061
C00663237,1115.0,2
C00663260,31993.26,21
C00663294,78.39,9
C00663393,8612.7,16
C00663435,962512.45,880
C00663609,348915.33,560
C00663633,2889.65,18
C00663724,150943.08,129
C00663781,1309408.5,947
C00663898,183328.94,16
C00663914,464549.85,219
C00663989,1800.0,2
C00664219,3250.0,7
C00664318,58207.58,165
C00664326,240.0,1
C00664375,151795.44,318
C00664706,15632.18,28
C00665638,6849924.98,1754
C00665695,4944.97,6
C00665752,406057.06,291
C00665786,2217.4,5
C00666040,20988.23,6
C00666149,5000.59,27
C00666321,1447.9,17
C00666388,29707.5,38
C00666396,2235168.53,1122
C00666453,4562.11,22
C00666859,211235.67,150
C00667196,345.0,13
C00667360,48108.73,23
C00667741,1611219.48,715
C00668137,10.0,1
C00668194,24203.2,62
C00668228,5367603.03,3473
C00668301,14908.0,24
C00668335,38511.18,59
C00668384,2370.66,21
C00668491,1293447.23,358
C00668517,461040.95,206
C00668608,3170791.52,2151
C00668905,485209.5,85
C00668921,3312.14,25
C00669242,700.42,22
C00669259,255.21,9
C00669325,1433.0,2
C00669358,1001021.64,939
C00669655,200.4,3
C00669929,1000.0,1
C00669960,147645.69,206
C00670034,5321457.2,1844
C00670141,303.25,1
C00670208,22436.5,12
C00670216,422318.39,707
C00670265,654.84,2
C00670463,519.07,33
C00670513,1000.0,1
C00670547,656843.86,457
C00670695,1041808.69,340
C00670737,780.14,1
C00670844,1224908.51,1331
C00671313,72.07,5
C00671479,7142.91,21
C00671628,44127.11,16
C00671669,2000.0,1
C00671685,690622.23,842
C00671891,988947.4,952
C00671933,12925.07,58
C00672139,25022.55,20
C00672204,1177.0,3
C00672295,2095868.77,1010
C00672402,3936.03,6
C00672576,43961.04,87
C00672634,2900.0,7
C00672667,14553.73,17
C00672733,55750.31,69
C00673525,1318.23,1
C00673590,155498.48,153
C00673715,165150.08,49
C00674028,1151.69,9
C00674085,166473.69,316
C00674093,1146328.09,452
C00674127,235104.98,212
C00674259,561131.89,199
C00674697,111767.82,271
C00675058,3282.84,16
C00675108,1753358.48,1567
C00675140,54949.21,183
C00675157,698.91,1
C00675215,3366.25,7
C00675348,559369.74,289
C00675884,16656.36,46
C00676064,58406.51,72
C00676247,65901.02,188
C00676395,11405055.88,664
C00676445,9783.83,31
C00676684,1200.0,2
C00676700,2620.54,2
C00676759,310.0,8
C00676957,4797.11,9
C00676965,39825678.7,3278
C00677146,60.0,4
C00677286,4837630.62,920
C00677427,1137.5,4
C00677492,473108.77,362
C00677591,129371.16,368
C00677708,39656.85,110
C00677773,10238.7,30
C00677799,293.52,1
C00677898,3799712.28,1452
C00678227,400.3,1
C00678243,4200.0,1
C00678367,2721148.34,98
C00678813,155440.6,76
C00678839,6736.87,103
C00678854,39172.4,61
C00678888,521.4,2
C00678987,3541.98,7
C00678995,1889.0,22
C00679159,1834.77,10
C00679167,5403.01,8
C00679191,436330.66,88
C00679316,5000.0,1
C00679423,330.0,11
C00679555,1548.99,2
C00679837,22.5,1
C00679910,1072.41,24
C00679985,5518.1,17
C00680082,3020.19,3
C00680132,229516.14,164
C00680264,687.58,6
C00680314,57889.49,43
C00680322,6534.06,14
C00680405,6290.05,13
C00680504,1371.95,21
C00680512,197110.35,78
C00680728,34330.0,78
C00680769,13397.79,38
C00680777,5775.34,21
C00680918,888463.98,156
C00680926,27350.16,49
C00680934,7231945.14,3164
C00681015,1617.0,2
C00681221,17824.76,18
C00681320,2087.91,25
C00681429,813.94,1
C00681437,806.27,9
C00681478,13101.86,4
C00681494,3935.0,73
C00681585,11327.43,11
C00681643,2448.85,8
C00681700,4264.57,10
C00681718,1050.0,3
C00681825,7608697.0,856
C00681973,1549.98,11
C00682088,71754.99,86
C00682138,305.5,1
C00682195,300.0,2
C00682211,980888.0,260
C00682344,1554.91,20
C00682393,944.33,3
C00682492,2747.37,96
C00682559,490.5,3
C00682617,1268.15,4
C00682633,27749.6,8
C00682815,432.0,2
C00682898,2834.32,2
C00682948,14252.01,15
C00682963,36721.23,1056
C00682971,1016.71,12
C00682989,24607.65,161
C00683102,550.0,1
C00683243,503980.84,24
C00683250,148740.18,172
C00683391,520.0,1
C00683458,2500.0,10
C00683508,100712.07,78
C00683649,3630939.06,309
C00683664,3343.25,5
C00683961,12000.0,6
C00684175,800.0,2
C00684217,661.83,1
C00684258,188280.82,179
C00684266,3333.5,3
C00684506,29975.23,72
C00684522,8146.95,22
C00684530,485318.42,88
C00684969,107924.9,84
C00685115,74795.36,20
C00685156,1167.84,2
C00685289,8167.3,13
C00685297,6079254.21,808
C00685370,3500.0,2
C00685552,2484956.25,670
C00685628,12587.98,24
C00685693,882319.54,790
C00685719,163484.88,124
C00685768,42488.07,71
C00685776,843652.45,916
C00685982,525117.2,706
C00686154,3444.68,11
C00686287,69.04,1
C00686337,186.85,2
C00686402,23412.41,17
C00686410,6289.01,29
C00686477,1100.0,4
C00686576,1668.6,1
C00686584,1015.7,2
C00686659,2121.99,2
C00686709,2500.0,1
C00686816,19124.47,28
C00686832,128206.98,71
C00686949,1218.09,106
C00686980,129047.9,76
C00687020,9982.0,6
C00687079,8000.0,1
C00687103,86.0,1
C00687137,4464.0,32
C00687194,125.0,1
C00687327,7161.75,11
C00687343,42810.22,49
C00687491,672384.9,135
C00687525,20284.2,72
C00687533,6723.4,9
C00687574,138272.96,140
C00687582,303820.6,153
C00687699,1387.46,1
C00687772,7060.18,3
C00687830,5180.05,9
C00687848,646695.74,103
C00688168,18558.03,70
C00688200,379.92,12
C00688226,2366.95,2
C00688432,212034.44,42
C00688465,1495.62,46
C00688549,25315.91,13
C00688580,352568.5,22
C00688606,232.0,8
C00688655,9536956.88,551
C00688739,86327.01,194
C00688846,99817.35,191
C00688945,2060.0,3
C00689208,36621.39,42
C00689638,1671.39,20
C00689745,25579.8,5
C00689828,4656.0,4
C00689836,16716.05,23
C00689844,2991.7,5
C00689893,12156.96,8
C00690032,15368.4,46
C00690073,50545.08,101
C00690263,174746.98,182
C00690271,1739.72,7
C00690297,4650.0,10
C00690669,500.0,1
C00690693,33249.93,7
C00690735,247.96,1
C00690776,47976.27,9
C00690891,14890.27,5
C00691147,21154.31,44
C00691154,303339.91,66
C00691162,92391.73,51
C00691170,89366.27,55
C00691220,675.0,1
C00691345,279.22,1
C00691352,24414.65,58
C00691501,63644.98,38
C00691584,24727.27,19
C00691618,2500.0,1
C00691626,24085.28,11
C00691634,13.0,1
C00691790,185886.18,299
C00691915,8390.86,33
C00691931,1058970.28,705
C00692087,8891.25,21
C00692111,492802.77,179
C00692129,129342.57,527
C00692137,110932.38,289
C00692202,151832.27,251
C00692319,3656251.17,1486
C00692327,1033813.5,149
C00692343,1623114.49,657
C00692467,136551.22,189
C00692590,19268.99,53
C00692640,233455.77,107
C00692673,1168.27,5
C00692715,57999.69,21
C00692806,533.0,14
C00692897,65603.71,68
C00692921,21456.2,3
C00693002,2925.26,30
C00693093,3000.0,2
C00693127,404190.4,97
C00693143,44894.92,56
C00693192,33368.36,57
C00693234,7327.64,36
C00693309,2987.55,7
C00693317,416.79,1
C00693382,765437.94,64
C00693515,346276.12,1186
C00693549,1155.03,63
C00693606,32871.6,26
C00693655,16176.12,110
C00693663,3875321.29,782
C00693671,202882.93,135
C00693713,41740.22,238
C00693796,388589.19,133
C00693838,599363.4,228
C00693853,12338.08,50
C00693895,3605.2,15
C00694299,87461.16,96
C00694323,8224493.64,167
C00694414,60847.58,83
C00694455,21224.9,8
C00694471,48483.32,162
C00694604,1651.57,3
C00694778,1756753.08,1291
C00694810,1580257.64,376
C00694943,47884.42,34
C00694992,15.48,1
C00695163,1138736.98,851
C00695239,466.0,1
C00695304,1201.55,19
C00695346,3098214.68,927
C00695395,78219.55,205
C00695411,79689.0,36
C00695429,25203.0,5
C00695528,23033.17,21
C00695544,5471.24,2
C00695569,492.3,14
C00695866,291156.6,229
C00695874,96131.03,129
C00695940,52937.64,63
C00695981,3793.22,8
C00696088,34733.21,94
