cmte_id,total_amount,total_count
C00520841,37356.66,10
C00521013,14756.09,31
C00521039,5828.51,56
C00521211,5367.73,14
C00521286,7509.01,32
C00521310,34892.23,32
C00521328,2246.9,14
C00521823,2621.2,3
C00521948,3499315.15,828
C00522227,1335.0,6
C00522318,14638.56,25
C00522409,8107.54,63
C00522425,1260023.46,437
C00522474,486.4,21
C00522946,230.0,1
C00523241,3874497.98,557
C00523381,21349.4,26
C00523498,249835.58,230
C00523589,1502384.28,42
C00523621,759862.54,32
C00523936,2987.83,20
C00524181,750464.28,269
C00524280,4579.0,11
C00524314,39605.67,34
C00524322,64480.0,29
C00524603,47793.5,73
C00524611,1716.0,1
C00525030,125483.69,27
C00525055,45.0,3
C00525212,48288.63,36
C00525238,53536.76,21
C00525295,1690.53,30
C00525402,6065.05,15
C00525543,114594.74,83
C00525592,1500.0,3
C00525600,1568335.67,618
C00525675,17.33,1
C00525717,122144.65,52
C00525824,6632.2,11
C00525899,2584.36,3
C00526210,4661.69,87
C00526301,26553.86,45
C00526442,412.55,1
C00526509,2147.82,20
C00526673,364742.31,6
C00526715,4972.31,7
C00527226,106936.57,40
C00527275,697.5,1
C00527309,298.57,1
C00527457,1338560.16,547
C00527804,123.02,1
C00527846,731.71,1
C00528026,5000.0,1
C00528067,5343.58,1
C00528075,2544.05,2
C00528166,36710.0,26
C00528182,865704.13,1015
C00528216,3206.89,22
C00528349,60135.03,62
C00528380,3730.05,20
C00528414,68876.79,19
C00528448,1609.95,17
C00528455,713.35,13
C00528547,5771.75,3
C00528554,6216.5,10
C00528851,11906.78,1
C00528869,5426.25,29
C00528893,855.0,1
C00528901,25.0,1
C00528935,6199.0,4
C00528950,510223.31,219
C00528968,1597.26,1
C00528984,6861.63,29
C00528992,3920.91,18
C00529073,591.28,4
C00529594,406.25,1
C00529628,273545.55,303
C00529693,7703.19,17
C00529719,27099.86,15
C00529834,709.85,4
C00529909,3716.79,3
C00530758,5196.0,1
C00530766,2514807.39,440
C00530774,1243.65,4
C00530808,3661.19,60
C00530816,68836.59,34
C00530865,962.0,5
C00531285,54532.39,29
C00531517,13710.87,21
C00531590,118373.53,51
C00531624,40226.42,28
C00531632,30221.52,71
C00531756,3438.05,7
C00531764,106423.56,73
C00531814,2345.29,10
C00532366,232.94,11
C00532465,489402.69,312
C00532572,13620.0,3
C00532606,11396.53,34
C00532630,721720.0,37
C00532705,1070102.78,109
C00532788,65.87,2
C00534032,10323.48,10
C00536540,2166587.47,211
C00536573,2050.78,4
C00536615,6166.5,66
C00536664,31894.88,24
C00536680,569155.5,533
C00536722,138.23,2
C00538835,1518461.21,383
C00538975,31515.0,30
C00539601,228564.03,99
C00539825,372374.71,238
C00539866,736594.83,727
C00539890,46810.13,154
C00540054,298494.77,75
C00540062,1517.38,6
C00540112,10651.8,18
C00540146,100804.0,66
C00540153,1748.97,21
C00540187,390402.05,122
C00540203,364658.84,48
C00540229,50600.0,6
C00540302,26515479.05,3616
C00540393,51268.51,24
C00540443,3809491.59,579
C00540500,3889350.14,878
C00540617,1750880.59,668
C00540674,60.0,3
C00540724,64093.11,57
C00540732,3025310.84,850
C00540898,1063656.57,268
C00540906,101852.61,82
C00540989,1513.2,3
C00541011,8528321.21,725
C00541045,2000.0,6
C00541078,35758.78,91
C00541128,18000.0,14
C00541169,6092.42,36
C00541243,810.0,7
C00541391,3176.82,58
C00541433,71868.12,54
C00541540,11878.07,2
C00541862,2817257.74,1071
C00541888,1418876.03,650
C00542027,400875.13,128
C00542217,35305.2,19
C00542365,11527.11,20
C00542423,1712722.24,625
C00542431,56118.73,133
C00542464,2025051.09,447
C00542530,9.68,2
C00542589,15274.62,10
C00542621,54999.42,50
C00542704,795.66,10
C00542720,11074.92,21
C00542837,34960.73,141
C00542902,768914.56,1467
C00543116,6027.73,22
C00543207,24219.64,63
C00543231,1356387.8,1252
C00543363,557996.01,547
C00543371,1236.06,19
C00543504,200485.28,180
C00543553,9724.23,8
C00543579,1250.0,5
C00543710,14462.39,36
C00543892,559466.52,767
C00543967,1410134.48,580
C00543983,800518.59,519
C00544007,2100.0,8
C00544031,3978526.92,238
C00544171,7199.09,31
C00544254,254278.41,433
C00544262,5835.0,11
C00544270,24927.53,37
C00544387,518530.66,154
C00544445,183697.31,78
C00544544,28872.5,4
C00544551,549383.65,30
C00544650,571320.43,109
C00544676,5815.85,10
C00544684,855425.13,383
C00544767,2602319.2,876
C00544858,833.78,25
C00545079,17012.58,16
C00545137,197.5,1
C00545152,183497.52,32
C00545194,583.37,16
C00545202,910.31,92
C00545236,38047.0,41
C00545467,9849.54,19
C00545616,20995.22,52
C00545632,350.0,2
C00545749,2964105.81,1308
C00545772,973398.32,991
C00545780,483884.24,255
C00545830,13213.78,59
C00546325,2500.0,3
C00546358,416989.95,475
C00546481,5000.0,1
C00546499,1434300.1,812
C00546663,42128.98,41
C00546788,1548041.84,789
C00547216,7080.0,8
C00547240,1413044.95,856
C00547349,7544905.75,657
C00547356,8572.53,96
C00547448,1928.06,14
C00547570,7467803.85,426
C00547679,1500.0,5
C00547893,7627235.73,2470
C00547976,373414.19,164
C00548008,-1680.23,11
C00548081,2959.57,10
C00548131,1500.0,1
C00548180,1157138.19,710
C00548198,10000.0,1
C00548289,1207071.65,597
C00548461,141781.35,127
C00548651,86208.65,35
C00548677,486.63,1
C00548818,7799.95,15
C00548867,43380.5,8
C00549014,252930.32,112
C00549279,130939.6,10
C00549725,5383.9,9
C00550228,276.0,1
C00550467,110361.92,15
C00550483,247.06,1
C00550491,6634.36,20
C00550566,14501.85,46
C00550707,491916.45,493
C00550970,4084467.19,2150
C00551168,22309.6,9
C00551192,2035.0,2
C00551275,2564450.09,780
C00551366,23412.69,59
C00551374,677221.35,566
C00551697,557.5,4
C00551812,1379.49,13
C00551853,613096.73,213
C00552109,433.61,13
C00552141,2167.0,1
C00552489,25450.22,103
C00552539,177097.34,63
C00552547,475677.13,327
C00552588,301546.68,340
C00552679,1131.15,23
C00552711,10480.88,45
C00552851,3788128.73,567
C00552919,411.7,2
C00553560,769430.89,202
C00553859,518778.47,833
C00553883,9748.8,53
C00554055,1088.61,14
C00554113,337473.62,160
C00554311,600.0,1
C00554709,372989.28,212
C00554881,1376.99,7
C00554949,9411.08,9
C00554980,532.0,3
C00555094,11367.0,8
C00555342,1590.0,4
C00555813,587186.58,325
C00555888,1360678.42,586
C00556258,26343.34,76
C00556274,5774.0,2
C00556324,127.16,2
C00556365,805917.11,304
C00556506,930614.99,409
C00556605,57314.91,70
C00556860,18206.48,15
C00557223,97051.13,158
C00557256,229.0,14
C00557298,2125.0,1
C00557561,195347.0,25
C00557652,634045.12,474
C00557793,6368.26,43
C00557926,1910.0,4
C00557934,66.9,3
C00558114,2419.38,34
C00558213,1169319.18,862
C00558320,3437242.78,498
C00558379,400.0,1
C00558437,602126.43,419
C00558445,6777.05,5
C00558486,1452981.24,380
C00558627,1995761.84,762
C00558825,4181391.48,781
C00559021,41049.84,67
C00559146,39996.42,60
C00559211,957.63,5
C00559302,25582.0,5
C00559393,2367254.92,1006
C00559492,65.0,13
C00559542,3840.0,9
C00559609,22367.05,3
C00559740,3299.0,14
C00559906,795907.5,33
C00560359,12781.38,39
C00560599,500.0,1
C00560821,327.7,2
C00560854,3847.26,1
C00561001,1074.85,4
C00561530,2249493.02,1222
C00561597,943761.5,1179
C00561647,3354.86,51
C00561779,31077.37,18
C00562264,8094.53,24
C00562330,62666.89,30
C00562405,5555.0,2
C00562587,3889.75,28
C00562595,45812.49,40
C00562777,237892.68,163
C00562983,4412969.76,269
C00563155,18798.62,42
C00563247,451.27,18
C00563254,46859.35,117
C00563429,62182.57,49
C00563577,24177.0,6
C00563601,38161.32,26
C00563726,77168.95,95
C00563924,874.02,17
C00564187,259548.29,78
C00564260,39115.78,103
C00564369,22520.1,32
C00564658,25759.81,54
C00564807,405.0,27
C00565077,2500.85,16
C00565226,2900.0,1
C00565309,375.0,6
C00565366,6817.26,20
C00565630,642.97,2
C00565689,1550.0,4
C00565846,142.56,1
C00565929,2809.81,16
C00566042,35790.63,63
C00566059,238304.17,298
C00566067,25200.77,188
C00566117,8792.08,7
C00566133,1405.42,32
C00566182,2403.24,4
C00566232,135046.58,129
C00566547,490.25,13
C00566562,127162.94,99
C00566851,571469.42,243
C00567206,90576.63,90
C00567313,28054.09,13
C00567396,28535.35,25
C00567495,6852.59,10
C00567545,51543.77,21
C00567693,264291.02,98
C00567784,5000.0,2
C00567818,5949.26,11
C00567883,1909.88,19
C00568089,12631.55,10
C00568113,18667.24,24
C00568162,6734944.8,329
C00568261,1112.5,3
C00568410,859.74,22
C00568444,558444.61,26
C00568634,15710.73,1
C00568667,4628.69,68
C00568709,11419.05,5
C00568717,1200.02,2
C00568873,726.5,8
C00568964,127550.42,40
C00569285,81.61,1
C00569319,4948.95,28
C00569343,568523.7,13
C00569491,855.0,1
C00569533,4631.97,6
C00569616,5626.25,4
C00569707,112.0,23
C00569806,1100.0,7
C00569871,27198.99,43
C00569996,1750.0,2
C00570101,179155.64,72
C00570168,42847.24,99
C00570226,8599022.05,880
C00570416,1119401.24,451
C00570606,2468.1,17
C00570622,17655.46,27
C00570770,63875.35,49
C00570861,9731.25,25
C00570945,490583.7,620
C00570960,102907.89,56
C00570994,523108.85,294
C00571000,495418.93,177
C00571018,1035337.08,379
C00571042,7265.68,25
C00571091,3444.13,16
C00571117,415363.53,201
C00571141,347.0,7
C00571174,1203809.85,658
C00571182,1059293.99,393
C00571208,386227.21,72
C00571216,2000.0,1
C00571323,800758.22,140
C00571372,355290.34,102
C00571380,51156.43,16
C00571398,230849.09,98
C00571414,249.1,4
C00571521,24978.96,37
C00571570,5020.0,14
C00571588,2663104.28,408
C00571596,16393.16,10
C00571620,10088.57,12
C00571687,8150.0,5
C00571703,18252111.34,912
C00571729,13872.76,34
C00571778,2884.25,39
C00571802,894331.13,119
C00571927,29138.5,23
C00571943,26911.4,105
C00571976,326773.02,111
C00572040,37030.33,67
C00572099,11449.91,24
C00572271,436698.4,120
C00572305,91984.98,6
C00572438,24391.32,10
C00572453,1129.11,4
C00572495,15276.65,3
C00572503,3388.3,4
C00572586,2000.0,1
C00572602,68245.04,66
C00572628,726.99,2
C00572743,2800.0,2
C00572792,10500.0,7
C00573014,2326.5,4
C00573063,1844.44,13
C00573246,70776.96,201
C00573253,5249.43,121
C00573261,21966247.68,2289
C00573378,1323639.67,511
C00573436,10484.55,18
C00573444,235101.23,226
C00573493,138975.05,199
C00573519,379113.27,78
C00573550,12260.74,16
C00573626,27332.03,32
C00573709,370207.56,342
C00573733,74462.01,4
C00573758,5602388.39,892
C00573790,849.12,11
C00573949,3610538.09,806
C00573980,761605.91,276
C00574103,10573.16,351
C00574228,2027.1,1
C00574236,66592.28,113
C00574350,106.35,18
C00574368,37885.0,47
C00574376,118462.85,41
C00574533,40603.25,12
C00574640,243316.48,304
C00574723,1800.0,4
C00574749,384768.88,12
C00574889,15174450.03,2645
C00574921,101108.68,13
C00574970,715491.73,353
C00575050,1887661.27,785
C00575076,20002.8,106
C00575092,4899210.24,692
C00575126,2077185.35,1723
C00575167,3924474.5,1437
C00575209,8247140.53,1690
C00575233,2046406.6,609
C00575373,37850.19,26
C00575449,51159.97,9
C00575456,2820.69,12
C00575548,58966562.48,2097
C00575662,87478.48,304
C00575712,734.27,2
C00575795,213673.95,54
C00575894,18397.5,51
C00576041,1288247.11,513
C00576090,79694.27,40
C00576173,363844.74,183
C00576215,100258.37,86
C00576249,3991.5,5
C00576470,5306.2,2
C00576975,5404.86,24
C00577072,1569.35,10
C00577130,25012.68,54
C00577155,1035.87,2
C00577189,151195.55,145
C00577288,17196.18,28
C00577353,672144.77,420
C00577361,119093.73,38
C00577668,19788.39,3
C00577908,790.0,2
C00577973,8998.27,7
C00577999,1697995.81,606
C00578013,1890.21,5
C00578054,2134.0,12
C00578245,432.0,24
C00578302,749646.79,219
C00578450,8745.3,25
C00578468,22683.95,39
C00578492,2489.0,3
C00578542,305447.9,20
C00578567,196469.87,349
C00578609,99001.69,107
C00578823,3549.5,4
C00578880,2636.87,23
C00579458,762.5,2
C00579516,1714.0,4
C00579664,190.0,1
C00579920,1292.61,2
C00580043,207978.0,80
C00580068,38526912.41,1590
C00580100,12195731.54,581
C00580225,10962.25,36
C00580340,17500.0,2
C00580415,29055.04,95
C00580480,98301.45,12
C00580563,54508.79,71
C00581058,5433.51,37
C00581074,1024680.46,659
C00581090,4160.0,4
C00581116,1175.3,3
C00581199,82318.58,526
C00581686,380.0,9
C00581728,3667.54,22
C00581785,84364.91,142
C00581868,151577.2,133
C00581876,163353.34,183
C00581926,1520.45,5
C00582072,235.0,2
C00582304,1749744.11,485
C00582312,2494.0,21
C00582635,130265.53,517
C00582726,85413.9,53
C00582742,136374.01,19
C00582809,16678.94,64
C00582817,853.37,21
C00582841,124758.17,89
C00582858,135.0,18
C00582890,4260437.61,1180
C00582999,486.5,1
C00583153,49273.97,49
C00583161,202203.36,204
C00583435,28696.8,82
C00583443,1522.67,2
C00583492,11650.18,52
C00583526,39487.54,36
C00583567,6100.0,3
C00584805,47183.8,46
C00585687,248783.08,286
C00585737,845.88,21
C00585885,9156.99,31
C00585893,19616.86,39
C00586255,750.0,3
C00587022,26673.1,8
C00587782,682.62,12
C00587923,9557.87,6
C00588335,12297.24,56
C00588392,451043.85,502
C00588426,15307.82,65
C00588467,275.0,1
C00588509,2804.08,39
C00588657,1289665.6,494
C00588749,6895.5,5
C00588764,478279.13,318
C00588772,38723231.19,2678
C00588822,17446.63,7
C00589119,6246.45,34
C00589267,251.84,1
C00589309,33595.41,152
C00589507,98231.77,146
C00589606,1825.0,3
C00589663,1743.2,1
C00589994,10088.07,10
C00590067,387137.87,185
C00590307,1705.52,76
C00590356,132186.21,69
C00590463,154677.63,65
C00590489,75864863.42,2462
C00590778,2514941.78,1137
C00591065,1086767.98,761
C00591313,14208.51,36
C00591388,20612.16,35
C00592048,79015.03,247
C00592089,137632.56,58
C00592154,1251939.38,363
C00592196,121802.93,51
C00592303,166535.91,115
C00592337,195.0,1
C00592535,36403.2,40
C00592659,3943462.09,831
C00592808,136379.99,36
C00592816,16.0,1
C00594507,3894.56,3
C00596858,214.21,1
C00597062,34942.75,12
C00599050,1421.25,4
C00599092,33871.84,9
C00599464,822628.4,541
C00600718,869137.79,499
C00600726,4600.0,7
C00600809,2813.08,20
C00600916,451.67,1
C00602516,3000.0,1
C00602698,1907.01,39
C00602805,2179.85,79
C00603019,4100.29,31
C00603076,14271.9,21
C00603084,20423362.5,4974
C00603134,1381.15,5
C00603639,30401.26,110
C00604496,272.5,1
C00605212,9289.91,5
C00605410,52982.95,171
C00605592,1864538.95,823
C00606764,7306.63,3
C00606939,2914267.66,1076
C00606962,1476760.58,140
C00607200,1251121.73,611
C00607275,850.31,1
C00607333,144.0,2
C00607374,3428996.84,877
C00607416,3004757.03,906
C00607556,11628323.99,1138
C00607721,29717.07,17
C00607838,2415307.43,1050
C00607861,3475.09,68
C00608240,27.39,1
C00608380,93735.73,144
C00608398,27596514.6,2055
C00608406,139545.04,29
C00608463,33969.39,11
C00608489,2063319.31,583
C00608505,96416.53,48
C00608695,744952.3,635
C00608703,9138.23,7
C00608943,177027.81,150
C00609156,121.0,2
C00609255,12268.28,11
C00609263,2429.37,30
C00609388,3130191.78,514
C00609396,4238.0,55
C00609776,23415.84,11
C00609784,40.0,2
C00609966,19803.5,35
C00610071,2558.43,9
C00610147,1000.0,1
C00610212,1220906.74,466
C00610295,1740.41,3
C00610337,600.0,3
C00610360,150242.58,165
C00610394,2020.79,7
C00610428,91984.27,43
C00610451,2468171.94,614
C00610527,500.0,1
C00610840,13038.83,74
C00610964,751321.38,752
C00611202,20264.38,23
C00611400,13010.23,15
C00611962,59923.62,26
C00612036,5743.42,3
C00612432,7240695.38,1385
C00612820,495269.82,103
C00612846,366348.3,354
C00613000,1597.45,17
C00613018,11000.0,6
C00613091,15221.02,5
C00613364,2399.0,22
C00613489,16998.87,20
C00613810,622650.95,763
C00614115,1604866.37,1022
C00614198,88455.16,66
C00614214,1766247.09,1489
C00614354,7426.7,13
C00614453,400.0,1
C00614552,6073.99,10
C00614776,14887636.29,3059
C00614784,17445.69,31
C00614826,1403488.65,762
C00614917,6625.46,26
C00615013,-180.0,2
C00615096,2047.56,53
C00615203,1455.89,18
C00615294,583274.32,222
C00615344,37241.99,83
C00615351,976.39,1
C00615377,32785.18,16
C00615492,10424.34,33
C00615898,300.87,14
C00616045,165.88,2
C00616177,20.5,1
C00616250,2000.0,1
C00616268,799171.79,480
C00616730,1010.0,2
C00616938,1178.06,21
C00617381,787654.64,616
C00617480,39767.43,76
C00617662,996978.4,463
C00617712,165153.37,25
C00617803,188404.8,144
C00617944,1252.0,24
C00618223,6487.07,9
C00618371,12754044.11,487
C00618389,1725944.98,122
C00618520,851.13,21
C00618561,374.0,2
C00618777,17625.47,15
C00618876,9945.8,9
C00619072,292.71,5
C00619486,123102.35,154
C00619528,45422.64,125
C00619601,3000.0,1
C00619759,54928.58,41
C00619775,1000.0,2
C00620021,1380696.47,195
C00620120,717.5,3
C00620369,96.0,5
C00620377,280.0,20
C00620427,15144.67,83
C00620443,1134540.84,403
C00620476,591412.66,43
C00620500,2287.1,21
C00620518,45813507.42,1533
C00620740,10127.94,19
C00620930,85516.14,121
C00620971,-451374.84,306
C00621086,18973.1,75
C00621185,4292.21,9
C00621276,1478.26,4
C00621466,11671.48,39
C00621706,1126.14,3
C00621755,700.19,15
C00622118,1667.48,14
C00622159,27980.66,2
C00622308,523.0,1
C00622340,630.0,2
C00622464,136358.75,223
C00622472,2132224.69,989
C00622795,6260.83,1
C00622829,10200.0,24
C00622993,54765.41,12
C00623082,1482.74,2
C00623371,2500.0,2
C00623405,34824.03,35
C00623413,6512.24,12
C00623421,707937.52,117
C00623462,800.0,1
C00623512,111671.0,90
C00623710,887.18,1
C00623728,180.36,2
C00623884,6245.0,7
C00623959,303436.01,72
C00624049,39431.82,139
C00624056,8067.21,31
C00624114,225.56,1
C00624338,13914.77,11
C00624411,20227.38,19
C00624627,22599.39,38
C00624791,225.0,8
C00624817,2318.26,21
C00624882,2650.52,10
C00624890,23970.13,13
C00624957,3450.64,3
C00625020,4089.54,6
C00625079,24238.0,27
C00625111,5561.93,25
C00625145,5005.33,5
C00625194,2550.83,3
C00625228,3867.5,7
C00625236,97066.98,327
C00625533,19940.22,44
C00625558,36803.4,50
C00625566,834682.49,514
C00625574,16970.3,17
C00625616,2069.11,10
C00625772,73001.46,205
C00625947,4924.7,8
C00625988,390774.4,213
C00626119,35022.41,26
C00626663,442.5,2
C00626671,198.22,96
C00626861,991989.05,59
C00627075,38814.03,58
C00627125,3672.2,19
C00627133,1766.65,5
C00627141,190906.09,118
C00627158,21017.74,9
C00627372,98630.64,29
C00627489,17.65,1
C00627737,124414.89,29
C00627836,59257.2,11
C00627919,5027.03,14
C00627992,3817.67,21
C00628008,9352.77,20
C00628271,0.0,2
C00628669,1580.08,2
C00628842,1390.0,5
C00628917,1258536.86,631
C00629048,1339.03,5
C00629063,223469.41,406
C00629154,2371.46,2
C00629212,698352.46,192
C00629311,317066.14,235
C00629444,1745.0,1
C00629451,14751.65,3
C00629477,180803.17,194
C00629576,15406.45,74
C00629659,1696129.93,496
C00629709,12329.7,23
C00629766,3261.83,16
C00629832,12607.06,13
C00629865,510.9,3
C00629949,1827198.99,82
C00630012,104811.03,429
C00630038,1600.0,2
C00630103,2112.66,1
C00630129,18632.32,6
C00630285,9457.5,9
C00630350,1525.8,20
C00630426,676.0,3
C00630541,9468.83,41
C00630582,20682.9,32
C00630632,437001.49,336
C00630665,3959919.92,1954
C00630699,221.4,4
C00630707,3276800.31,848
C00630764,11816.49,40
C00630780,201.33,3
C00631002,3742.05,9
C00631051,55926.31,33
C00631192,1406.17,3
C00631317,1621.59,19
C00631382,9095.0,8
C00631481,3006.44,4
C00631549,6300198.08,871
C00631762,58.81,2
C00631895,68.21,1
C00631903,179530.0,32
C00631945,43481.81,12
C00631994,4362.06,17
C00632067,1273217.96,552
C00632133,11363806.97,3274
C00632257,4734622.53,2054
C00632281,40316.34,113
C00632323,212013.4,304
C00632398,4704835.02,962
C00632448,4883.8,2
C00632554,607762.86,253
C00632562,635995.38,352
C00632588,5993.83,37
C00632679,472868.74,89
C00632711,18445.64,28
C00632760,40212.57,60
C00632786,1344.0,14
C00632802,30.0,1
C00632828,2844180.05,1415
C00632992,111318.45,53
C00633107,1181.2,17
C00633156,48575.82,39
C00633164,2484.7,4
C00633248,8850873.79,1706
C00633321,204.57,1
C00633354,599.12,10
C00633362,2471.67,8
C00633404,15402371.63,574
C00633610,381508.88,314
C00633792,6402.66,11
C00633818,4204.74,10
C00633859,1141115.86,635
C00633982,883406.38,530
C00634006,38261.15,86
C00634212,571618.18,411
C00634253,6439474.39,1053
C00634261,2090.0,12
C00634436,46468.26,69
C00634519,12887.18,13
C00634717,6250.0,2
C00634766,142678.66,70
C00634774,138559.54,65
C00634808,2945.67,3
C00634964,0.0,2
C00635052,1500.0,3
C00635094,154.0,11
C00635201,2602.3,7
C00635219,2866.99,4
C00635243,796507.22,623
C00635250,25242.92,90
C00635367,30607.9,114
C00635391,78054.64,217
C00635482,3744.76,32
C00635557,11349.7,15
C00635565,399355.52,96
C00635607,576.84,1
C00635615,3627.5,7
C00635664,188312.18,366
C00635706,3115.18,5
C00635888,12710.75,106
C00636027,867833.77,287
C00636092,935160.34,582
C00636100,138522.83,85
C00636225,608.69,4
C00636571,28512356.72,2682
C00636670,1541541.78,744
C00636829,428.7,16
C00636837,162226.66,310
C00636944,292592.46,231
C00636969,600.0,1
C00637041,40870.0,39
C00637058,3232.26,1
C00637074,24601.38,22
C00637215,2890481.6,761
C00637322,13841.17,13
C00637348,25945.33,8
C00637363,1670072.67,1251
C00637371,4200738.0,1107
C00637504,6478.02,133
C00637512,672958.41,53
C00637546,8570.0,23
C00637645,16653.45,14
C00637728,437.5,2
C00637850,7211.97,14
C00637868,1167442.91,979
C00637918,5520.58,31
C00638007,18423.3,10
C00638023,5181120.73,1219
C00638049,46723.65,26
C00638064,10784.28,2
C00638106,728.22,3
C00638122,1021.9,42
C00638130,82740.02,81
C00638148,68455.84,44
C00638163,2195.15,19
C00638320,654872.34,266
C00638387,1738.99,4
C00638411,17130.73,38
C00638437,2700514.94,93
C00638528,34137.62,33
C00638650,5101169.72,1368
C00638767,2476400.27,1803
C00639054,126015.23,101
C00639062,102769.61,125
C00639138,-3145.17,82
C00639146,8441832.5,1633
C00639229,39808.71,24
C00639245,3443.39,23
C00639435,3740.0,7
C00639567,59.0,1
C00639591,11226687.3,1390
C00639674,12206.37,14
C00639948,39665.16,24
C00639997,12116.7,6
C00640003,7973952.4,1405
C00640029,359.4,12
C00640045,1951605.33,1264
C00640086,10860.75,91
C00640300,1203718.16,1754
C00640383,1509.49,2
C00640433,50665.6,50
C00640490,15271.72,414
C00640623,440726.03,190
C00640664,1114108.55,388
C00640714,1754225.19,1176
C00640938,6489.38,15
C00640953,220.56,14
C00641142,60942.29,35
C00641381,65612.75,70
C00641555,31568.64,126
C00646364,1692.64,7
C00646703,11321.7,48
C00646745,-28.4,1
C00646844,7183547.53,1589
C00646877,129689.33,18
C00647016,600.0,1
C00647065,19015687.18,1617
C00647149,177353.7,73
C00647206,5429.65,11
C00647214,16396.84,25
C00647222,144.0,3
C00647297,221.21,6
C00647339,1815376.33,970
C00647354,350982.63,223
C00647420,57333.91,27
C00647487,3165.0,7
C00647537,19459.76,48
C00647685,3293.75,7
C00647784,4788.62,42
C00647966,42512.72,47
C00648220,7246254.69,1657
C00648253,815808.38,667
C00648295,372742.91,613
C00648493,5752360.91,1496
C00648626,155870.99,78
C00648717,646.0,2
C00648725,150755.17,152
C00648774,270.41,5
C00648808,4617.12,4
C00648899,4850.0,2
C00648915,1958864.8,471
C00648956,290602.72,168
C00649038,300.0,1
C00649061,487876.74,258
C00649087,-164.69,3
C00649194,1800.0,3
C00649327,24646.43,13
C00649350,94817.85,117
C00649376,2827775.98,771
C00649400,2319.34,19
C00649483,30271.22,27
C00649525,60626.07,77
C00649574,345097.07,259
C00649707,7296.24,4
C00649772,20342.0,41
C00649798,1671.4,21
C00649897,8211.08,26
C00649913,9263361.67,1254
C00649996,1007.84,11
C00650150,11297521.0,2371
C00650168,1950063.24,322
C00650184,800.78,2
C00650267,750.0,2
C00650408,29872.17,66
C00650432,37181.8,203
C00650507,25357.85,23
C00650515,636.0,2
C00650622,48084.1,38
C00650648,29385.41,55
C00650655,650.0,3
C00650697,2037008.49,810
C00650853,13951.23,13
C00650911,576.0,1
C00650986,313.25,20
C00651042,948649.43,627
C00651091,36889.67,14
C00651109,15917.04,8
C00651208,110548.07,59
C00651505,97935.76,78
C00651547,27880.94,89
C00651554,27651.43,122
C00652065,18298.28,84
C00652131,13506.8,15
C00652149,1076447.41,696
C00652164,457092.06,335
C00652206,3333.9,9
C00652248,8590.0,28
C00652297,3931.64,35
C00652305,46313.4,28
C00652529,15086.74,21
C00652594,4898.33,34
C00652628,10908115.38,1223
C00652644,83910.77,92
C00652719,6287903.03,1430
C00652727,8833072.28,1416
C00652743,647626.32,379
C00652842,24026.0,3
C00652883,429.17,15
C00652958,1050.0,3
C00653030,464123.5,258
C00653147,653796.04,482
C00653154,2372.94,4
C00653188,27056.59,45
C00653196,10300018.38,961
C00653220,721665.75,348
C00653352,99671.77,146
C00653386,1451510.39,1108
C00653477,20.0,4
C00653634,2373302.74,919
C00653816,6012441.73,1451
C00653923,1059715.6,606
C00654053,3935153.01,1405
C00654079,768629.35,458
C00654186,51990.0,12
C00654277,3.46,1
C00654400,7922.8,22
C00654426,14317.05,7
C00654459,83486.78,20
C00654475,480239.99,282
C00654509,6749.87,35
C00654525,3862.17,9
C00654608,4211.25,10
C00654723,635466.52,524
C00654764,53023.83,20
C00654814,26048.02,40
C00655175,13545.0,3
C00655183,5552.15,26
C00655324,10194.15,43
C00655332,975031.28,649
C00655415,1000.0,1
C00655423,28513.84,32
C00655472,353.86,2
C00655498,3600.0,4
C00655522,591.96,4
C00655571,4173107.0,1185
C00655613,6260696.3,1786
C00655647,1067945.66,600
C00655696,9611.75,14
C00655761,5512.25,2
C00655886,38804.48,15
C00655985,2108.52,22
C00655993,526.25,5
C00656132,91397.56,111
C00656207,28177.04,64
C00656306,3407.5,13
C00656314,28669.25,88
C00656413,236114.67,102
C00656439,137732.19,122
C00656447,144.0,4
C00656546,349.9,12
C00656603,24400.43,17
C00656611,4367.23,30
C00656686,8831677.84,1130
C00656751,905.0,2
C00656777,44441.98,46
C00656926,35847.84,30
C00657155,7096.15,59
C00657205,27902.68,10
C00657262,81070.47,50
C00657304,5248346.0,985
C00657361,132016.84,181
C00657379,845.0,2
C00657411,6090847.53,2060
C00657452,558709.12,226
C00657593,410.06,14
C00657635,-4365.0,10
C00657650,16298.26,6
C00657833,1647744.87,899
C00657866,808798.8,222
C00657965,3607.26,9
C00658286,3400.0,4
C00658369,3865.0,5
C00658385,1752690.51,1826
C00658401,1888537.82,972
C00658476,6474666.05,297
C00658484,82269.44,59
C00658567,6921688.62,1318
C00658633,116292.91,64
C00658708,30974.5,49
C00658724,2014.75,44
C00658815,61996.76,13
C00659011,485880.04,447
C00659029,9431.02,26
C00659078,15495.54,27
C00659193,2220.53,5
C00659219,9364.77,20
C00659367,120626.28,146
C00659474,6844.0,7
C00659490,4664.16,3
C00659599,2502229.25,237
C00659607,8268.2,22
C00659672,791.05,52
C00659771,4340.52,18
C00659870,210302.7,285
C00659888,908.56,16
C00659938,230976.76,81
C00660050,5000.0,1
C00660464,5212455.8,818
C00660472,16073.75,30
C00660555,728507.88,354
C00660613,6206.72,2
